name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Populus nigra	3691	S	4708	17004	21712	0.01535
Populus trichocarpa	3694	S	4483	1947	6430	0.00455
Juglans regia	51240	S	5355	3778	9133	0.00646
Juglans microcarpa x Juglans regia	2249226	S	5259	2202	7461	0.00527
Carya illinoinensis	32201	S	6341	3384	9725	0.00688
Quercus lobata	97700	S	6470	4199	10669	0.00754
Quercus robur	38942	S	6201	8401	14602	0.01032
Alnus glutinosa	3517	S	5568	6734	12302	0.00870
Corylus avellana	13451	S	5078	980	6058	0.00428
Benincasa hispida	102211	S	8702	614	9316	0.00659
Cucumis melo	3656	S	4140	23545	27685	0.01957
Cucumis sativus	3659	S	3286	683	3969	0.00281
Cucurbita pepo	3663	S	3080	988	4068	0.00288
Tripterygium wilfordii	458696	S	2623	2086	4709	0.00333
Gossypium hirsutum	3635	S	11676	7377	19053	0.01347
Gossypium arboreum	29729	S	4828	3053	7881	0.00557
Gossypium raimondii	29730	S	3811	2202	6013	0.00425
Theobroma cacao	3641	S	3226	292	3518	0.00249
Brassica napus	3708	S	3473	14481	17954	0.01269
Brassica oleracea	3712	S	2891	3031	5922	0.00419
Brassica rapa	3711	S	1262	2555	3817	0.00270
Raphanus sativus	3726	S	3854	12712	16566	0.01171
Camelina sativa	90675	S	6532	617	7149	0.00505
Arabidopsis thaliana	3702	S	1419	354	1773	0.00125
Eucalyptus grandis	71139	S	6327	4626	10953	0.00774
Rhodamnia argentea	178133	S	3448	905	4353	0.00308
Punica granatum	22663	S	3632	1192	4824	0.00341
Mangifera indica	29780	S	4560	1988	6548	0.00463
Citrus sinensis	2711	S	3545	1480	5025	0.00355
Vitis riparia	96939	S	3802	3379	7181	0.00508
Vitis vinifera	29760	S	3532	3806	7338	0.00519
Solanum lycopersicum	4081	S	6945	17625	24570	0.01737
Solanum pennellii	28526	S	5621	2218	7839	0.00554
Solanum dulcamara	45834	S	7157	5508	12665	0.00895
Solanum stenotomum	172797	S	5845	1126	6971	0.00493
Capsicum annuum	4072	S	20557	1566	22123	0.01564
Lycium barbarum	112863	S	7210	1927	9137	0.00646
Lycium ferocissimum	112874	S	7050	2491	9541	0.00675
Nicotiana sylvestris	4096	S	8303	1878	10181	0.00720
Nicotiana attenuata	49451	S	7983	3022	11005	0.00778
Nicotiana tomentosiformis	4098	S	7005	1508	8513	0.00602
Ipomoea triloba	35885	S	4384	2261	6645	0.00470
Salvia miltiorrhiza	226208	S	4910	830	5740	0.00406
Salvia hispanica	49212	S	3049	916	3965	0.00280
Salvia splendens	180675	S	5590	1140	6730	0.00476
Olea europaea	4146	S	9093	854	9947	0.00703
Sesamum indicum	4182	S	3855	774	4629	0.00327
Coffea arabica	13443	S	4106	1643	5749	0.00406
Coffea eugenioides	49369	S	2049	2046	4095	0.00290
Rutidosis leptorrhynchoides	125765	S	16579	8197	24776	0.01752
Helianthus annuus	4232	S	12821	1490	14311	0.01012
Erigeron canadensis	72917	S	3748	683	4431	0.00313
Lactuca sativa	4236	S	12004	3525	15529	0.01098
Cynara cardunculus	4265	S	6279	858	7137	0.00505
Daucus carota	4039	S	3736	990	4726	0.00334
Actinidia eriantha	165200	S	8705	1060	9765	0.00690
Impatiens glandulifera	253017	S	8568	2827	11395	0.00806
Diospyros lotus	55363	S	7783	1104	8887	0.00628
Rhododendron vialii	182163	S	4540	956	5496	0.00389
Beta vulgaris	161934	S	5323	2066	7389	0.00522
Spinacia oleracea	3562	S	4574	22806	27380	0.01936
Amaranthus tricolor	29722	S	4812	21079	25891	0.01830
Malania oleifera	397392	S	14559	2954	17513	0.01238
Triticum aestivum	4565	S	15174	17491	32665	0.02309
Triticum dicoccoides	85692	S	8818	9220	18038	0.01275
Triticum urartu	4572	S	7818	5076	12894	0.00912
Aegilops tauschii	37682	S	5004	5967	10971	0.00776
Hordeum vulgare	4513	S	27762	15422	43184	0.03053
Lolium rigidum	89674	S	6926	1855	8781	0.00621
Lolium perenne	4522	S	5399	3202	8601	0.00608
Brachypodium distachyon	15368	S	3192	548	3740	0.00264
Oryza brachyantha	4533	S	4290	968	5258	0.00372
Oryza sativa	4530	S	2387	6410	8797	0.00622
Oryza glaberrima	4538	S	2298	2625	4923	0.00348
Miscanthus floridulus	154761	S	11005	1715	12720	0.00899
Zea mays	4577	S	7569	3511	11080	0.00783
Sorghum bicolor	4558	S	4356	2325	6681	0.00472
Panicum virgatum	38727	S	9236	1902	11138	0.00787
Panicum hallii	206008	S	3986	893	4879	0.00345
Setaria viridis	4556	S	1280	1943	3223	0.00228
Setaria italica	4555	S	1244	1926	3170	0.00224
Phragmites australis	29695	S	6041	1684	7725	0.00546
Ananas comosus	4615	S	5970	2087	8057	0.00570
Zingiber officinale	94328	S	12832	571	13403	0.00948
Musa acuminata	4641	S	7330	19443	26773	0.01893
Elaeis guineensis	51953	S	11526	1790	13316	0.00941
Phoenix dactylifera	42345	S	5273	1391	6664	0.00471
Asparagus officinalis	4686	S	5780	711	6491	0.00459
Dioscorea cayenensis	29710	S	4840	589	5429	0.00384
Telopea speciosissima	54955	S	7690	1140	8830	0.00624
Macadamia integrifolia	60698	S	7318	1450	8768	0.00620
Magnolia sinica	86752	S	13601	673	14274	0.01009
Papaver somniferum	3469	S	9448	358	9806	0.00693
Nymphaea colorata	210225	S	10200	1841	12041	0.00851
Cryptomeria japonica	3369	S	28872	3900	32772	0.02317
Physcomitrium patens	3218	S	3942	38	3980	0.00281
Roya obtusa	104537	S	133	114	247	0.00017
Cylindrocystis brebissonii	102167	S	19	3	22	0.00002
Netrium digitus	43946	S	40	5	45	0.00003
Zygnema circumcarinatum	35869	S	25	4	29	0.00002
Spirogyra maxima	3180	S	20	4	24	0.00002
Closterium baillyanum	1416941	S	105	21	126	0.00009
Cosmarium botrytis	33101	S	50	28	78	0.00006
Staurastrum punctulatum	102822	S	17	7	24	0.00002
Coleochaete scutata	3125	S	115	9	124	0.00009
Chaetosphaeridium globosum	96477	S	54	12	66	0.00005
Chara vulgaris	55564	S	52	33	85	0.00006
Entransia fimbriata	130991	S	111	10	121	0.00009
Interfilum terricola	163310	S	45	106	151	0.00011
Klebsormidium flaccidum	3175	S	17	0	17	0.00001
Chlorokybus atmophyticus	3144	S	167	63	230	0.00016
Mesostigma viride	41882	S	146	91	237	0.00017
Chlamydomonas reinhardtii	3055	S	27368	3110	30478	0.02155
Chlamydomonas leiostraca	1034604	S	137	123	260	0.00018
Carteria cerasiformis	69401	S	258	21	279	0.00020
Oogamochlamys gigantea	158507	S	249	56	305	0.00022
Polytoma uvella	40532	S	28	0	28	0.00002
Polytomella parva	51329	S	12	0	12	0.00001
Volvox carteri	3067	S	3946	428	4374	0.00309
Volvox africanus	51714	S	114	168	282	0.00020
Gonium pectorale	33097	S	251	443	694	0.00049
Colemanosphaera angeleri	1454018	S	97	160	257	0.00018
Yamagishiella unicocca	51707	S	93	131	224	0.00016
Pleodorina starrii	330485	S	29	36	65	0.00005
Chlorococcum tatrense	915274	S	365	169	534	0.00038
Spermatozopsis similis	3192	S	167	126	293	0.00021
Hafniomonas laevis	436124	S	108	5	113	0.00008
Dunaliella salina	3046	S	84	17	101	0.00007
Haematococcus lacustris	44745	S	299	7	306	0.00022
Phacotus lenticularis	52965	S	136	43	179	0.00013
Characiochloris acuminata	167768	S	131	89	220	0.00016
Pleurastrum terricola	34116	S	40	4	44	0.00003
Pseudopediastrum sp. CL0201VA	2184484	S	51	50	101	0.00007
Pseudopediastrum integrum	271402	S	36	57	93	0.00007
Pseudopediastrum boryanum	55410	S	15	21	36	0.00003
Pediastrum duplex	3105	S	111	68	179	0.00013
Pediastrum angulosum	271408	S	45	33	78	0.00006
Stauridium tetras	271398	S	40	23	63	0.00004
Lacunastrum gracillimum	427913	S	24	13	37	0.00003
Hydrodictyon reticulatum	3107	S	13	18	31	0.00002
Tetradesmus obliquus	3088	S	208	135	343	0.00024
Coelastrella saipanensis	152631	S	125	45	170	0.00012
Pectinodesmus pectinatus	91197	S	31	13	44	0.00003
Neocystis brevis	1065496	S	203	114	317	0.00022
Pseudomuriella schumacherensis	889459	S	202	125	327	0.00023
Kirchneriella aperta	117505	S	121	38	159	0.00011
Ankistrodesmus falcatus	52960	S	39	0	39	0.00003
Monoraphidium neglectum	145388	S	37	37	74	0.00005
Chlorotetraedron incus	162317	S	131	53	184	0.00013
Neochloris aquatica	3099	S	59	7	66	0.00005
Bracteacoccus minor	50037	S	90	42	132	0.00009
Bracteacoccus aerius	50041	S	47	24	71	0.00005
Bracteacoccus giganteus	50039	S	28	11	39	0.00003
Parallela transversalis	163324	S	100	2	102	0.00007
Ankyra judayi	52688	S	43	46	89	0.00006
Chromochloris zofingiensis	31302	S	136	57	193	0.00014
Mychonastes homosphaera	31300	S	62	46	108	0.00008
Mychonastes jurisii	797708	S	25	27	52	0.00004
Oedocladium carolinianum	55992	S	9086	2633	11719	0.00829
Oedogonium cardiacum	55995	S	6751	2282	9033	0.00639
Chaetophoropsis polyrhiza	2079440	S	268	53	321	0.00023
Stigeoclonium helveticum	55999	S	149	23	172	0.00012
Aphanochaete elegans	764105	S	161	71	232	0.00016
Aphanochaete confervicola	764104	S	160	72	232	0.00016
Schizomeris leibleinii	104533	S	204	29	233	0.00016
Uronema confervicola	764120	S	158	37	195	0.00014
Floydiella terrestris	51328	S	55	0	55	0.00004
Jenufa perforata	993091	S	110	6	116	0.00008
Jenufa minuta	993092	S	78	28	106	0.00007
Treubaria triappendiculata	1755147	S	55	15	70	0.00005
Microspora stagnorum	163317	S	28	0	28	0.00002
Chlorosarcinopsis eremi	332213	S	189	75	264	0.00019
Micractinium conductrix	554055	S	767	412	1179	0.00083
Micractinium variabile	2726146	S	46	0	46	0.00003
Chlorella variabilis	554065	S	419	173	592	0.00042
Chlorella vulgaris	3077	S	108	31	139	0.00010
Chlorella sorokiniana	3076	S	74	36	110	0.00008
Chlorella heliozoae	554066	S	17	11	28	0.00002
Prototheca wickerhamii	3111	S	102	19	121	0.00009
Prototheca bovis	2509265	S	16	87	103	0.00007
Prototheca cutis	575411	S	15	4	19	0.00001
Dicloster acuatus	91190	S	145	111	256	0.00018
Auxenochlorella protothecoides	3075	S	121	28	149	0.00011
Pseudochlorella signiensis	173497	S	89	112	201	0.00014
Pseudochloris wilhelmii	1418016	S	67	60	127	0.00009
Parachlorella kessleri	3074	S	46	67	113	0.00008
Geminella minor	163309	S	35	182	217	0.00015
Helicosporidium sp. ex Simulium jonesi	145475	S	32	0	32	0.00002
Marvania geminata	97105	S	23	15	38	0.00003
Binuclearia lauterbornii	3087189	S	53	81	134	0.00009
Coccomyxa subellipsoidea	248742	S	182	46	228	0.00016
Botryococcus braunii	38881	S	166	54	220	0.00016
Xylochloris irregularis	480381	S	139	28	167	0.00012
Choricystis parasitica	41300	S	107	41	148	0.00010
Paradoxia multiseta	249350	S	12	3	15	0.00001
Lobosphaera incisa	312850	S	178	46	224	0.00016
Trebouxia lynnae	1825957	S	110	17	127	0.00009
Myrmecia israelensis	3171	S	96	44	140	0.00010
Symbiochloris handae	1853882	S	84	4	88	0.00006
Parietochloris pseudoalveolaris	3102	S	53	49	102	0.00007
Koliella longiseta	33092	S	75	89	164	0.00012
Koliella corcontica	155904	S	72	40	112	0.00008
Edaphochlorella mirabilis	3083	S	99	117	216	0.00015
Stichococcus bacillaris	37433	S	28	7	35	0.00002
Trebouxiophyceae sp. MX-AZ01	1208065	S	237	27	264	0.00019
Watanabea reniformis	191674	S	131	25	156	0.00011
Jaagichlorella roystonensis	1052852	S	31	0	31	0.00002
Fusochloris perforata	106203	S	85	28	113	0.00008
Microthamnion kuetzingianum	34148	S	23	8	31	0.00002
Scherffelia dubia	3190	S	148	77	225	0.00016
Micromonas commoda	296587	S	5067	374	5441	0.00385
Micromonas pusilla	38833	S	3398	148	3546	0.00251
Ostreococcus tauri	70448	S	847	88	935	0.00066
Ostreococcus sp. 'lucimarinus'	242159	S	765	84	849	0.00060
Bathycoccus prasinos	41875	S	525	18	543	0.00038
Monomastix sp. OKE-1	141716	S	171	26	197	0.00014
Microrhizoidea pickettheapsiorum	2604950	S	41	9	50	0.00004
Bryopsis sp. HV04063	1979421	S	65	15	80	0.00006
Bryopsis hypnoides	222885	S	41	8	49	0.00003
Lambia antarctica	101717	S	37	10	47	0.00003
Codium fragile	3133	S	54	0	54	0.00004
Codium simulans	589376	S	16	11	27	0.00002
Codium arabicum	221038	S	14	4	18	0.00001
Derbesia sp. WEST4838	1847751	S	33	3	36	0.00003
Pedobesia claviformis	2364088	S	11	1	12	0.00001
Rhipilia penicilloides	1979422	S	37	7	44	0.00003
Boodleopsis pusilla	381415	S	14	2	16	0.00001
Boodleopsis sp. H.0758	2320802	S	12	2	14	0.00001
Callipsygma wilsonis	2320807	S	33	4	37	0.00003
Rhipiliopsis peltata	2320810	S	11	2	13	0.00001
Pseudocodium devriesii	453070	S	30	10	40	0.00003
Caulerpa racemosa	76317	S	33	13	46	0.00003
Caulerpa lentillifera	148947	S	26	1	27	0.00002
Caulerpa verticillata	177082	S	20	1	21	0.00001
Caulerpa cliftonii	1004391	S	16	0	16	0.00001
Ostreobium quekettii	121088	S	67	1	68	0.00005
Trentepohlia odorata	2576626	S	14	0	14	0.00001
Ulva rigida	75689	S	28	21	49	0.00003
Ulva fenestrata	83795	S	22	31	53	0.00004
Ulva gigantea	523338	S	15	19	34	0.00002
Ulva australis	111616	S	15	90	105	0.00007
Pseudoneochloris marina	44573	S	39	35	74	0.00005
Blidingia minima	63414	S	16	0	16	0.00001
Tupiella akineta	160070	S	146	24	170	0.00012
Capsosiphon fulvescens	205396	S	44	25	69	0.00005
Hazenia capsulata	2202518	S	41	12	53	0.00004
Sarcinofilum mucosum	141643	S	30	6	36	0.00003
Neodangemannia microcystis	173495	S	28	6	34	0.00002
Oltmannsiellopsis viridis	51324	S	70	46	116	0.00008
Chloropicon laureae	464258	S	67	73	140	0.00010
Chloropicon mariensis	1606511	S	62	61	123	0.00009
Chloropicon sieburthii	1764286	S	40	52	92	0.00007
Chloropicon roscoffensis	1461544	S	33	38	71	0.00005
Chloropicon maureeniae	1461542	S	27	11	38	0.00003
Chloroparvula japonica	1411623	S	84	34	118	0.00008
Chloroparvula pacifica	1883388	S	62	54	116	0.00008
Picocystis salinarum	88271	S	330	253	583	0.00041
Pedinomonas minor	3159	S	118	177	295	0.00021
Pedinomonas tuberculata	160064	S	57	53	110	0.00008
Nephroselmis pyriformis	156128	S	65	53	118	0.00008
Nephroselmis olivacea	31312	S	40	10	50	0.00004
Nephroselmis astigmatica	259378	S	40	25	65	0.00005
Pycnococcus provasolii	41880	S	107	18	125	0.00009
Pyramimonas parkeae	36894	S	56	58	114	0.00008
Cymbomonas tetramitiformis	36881	S	51	32	83	0.00006
Palmophyllum crassum	1615899	S	22	7	29	0.00002
Prasinoderma coloniale	156133	S	242	53	295	0.00021
Cyanidioschyzon merolae	45157	S	668	0	668	0.00047
