name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nicotiana attenuata	49451	S	3224	1248	4472	0.00740
Nicotiana tomentosiformis	4098	S	2925	644	3569	0.00591
Ipomoea triloba	35885	S	1913	992	2905	0.00481
Salvia miltiorrhiza	226208	S	2060	367	2427	0.00402
Salvia hispanica	49212	S	1211	498	1709	0.00283
Salvia splendens	180675	S	2528	600	3128	0.00518
Olea europaea	4146	S	3591	346	3937	0.00652
Sesamum indicum	4182	S	1526	325	1851	0.00306
Coffea arabica	13443	S	1486	674	2160	0.00358
Coffea eugenioides	49369	S	637	714	1351	0.00224
Rutidosis leptorrhynchoides	125765	S	7431	3635	11066	0.01832
Helianthus annuus	4232	S	5242	595	5837	0.00966
Erigeron canadensis	72917	S	1799	325	2124	0.00352
Lactuca sativa	4236	S	4869	1432	6301	0.01043
Cynara cardunculus	4265	S	2072	285	2357	0.00390
Daucus carota	4039	S	1609	421	2030	0.00336
Actinidia eriantha	165200	S	3944	490	4434	0.00734
Diospyros lotus	55363	S	3405	472	3877	0.00642
Impatiens glandulifera	253017	S	3382	1124	4506	0.00746
Rhododendron vialii	182163	S	2310	485	2795	0.00463
Beta vulgaris	161934	S	2209	893	3102	0.00513
Spinacia oleracea	3562	S	1804	9188	10992	0.01819
Amaranthus tricolor	29722	S	1895	8337	10232	0.01694
Malania oleifera	397392	S	5680	1181	6861	0.01136
Triticum aestivum	4565	S	7301	8526	15827	0.02620
Triticum dicoccoides	85692	S	4169	4386	8555	0.01416
Triticum urartu	4572	S	3705	2430	6135	0.01015
Aegilops tauschii	37682	S	2637	3206	5843	0.00967
Hordeum vulgare	4513	S	9273	5666	14939	0.02473
Lolium rigidum	89674	S	3627	1273	4900	0.00811
Lolium perenne	4522	S	2121	1607	3728	0.00617
Brachypodium distachyon	15368	S	1988	396	2384	0.00395
Oryza brachyantha	4533	S	2406	638	3044	0.00504
Oryza glaberrima	4538	S	1257	1759	3016	0.00499
Oryza sativa	4530	S	1117	3515	4632	0.00767
Miscanthus floridulus	154761	S	6112	1109	7221	0.01195
Zea mays	4577	S	4159	2102	6261	0.01036
Sorghum bicolor	4558	S	1857	1093	2950	0.00488
Panicum virgatum	38727	S	4760	1121	5881	0.00973
Panicum hallii	206008	S	1837	472	2309	0.00382
Setaria viridis	4556	S	661	1216	1877	0.00311
Setaria italica	4555	S	549	1030	1579	0.00261
Phragmites australis	29695	S	3386	1103	4489	0.00743
Ananas comosus	4615	S	3206	1151	4357	0.00721
Elaeis guineensis	51953	S	7814	1344	9158	0.01516
Phoenix dactylifera	42345	S	3014	929	3943	0.00653
Zingiber officinale	94328	S	5257	245	5502	0.00911
Musa acuminata	4641	S	4208	11570	15778	0.02611
Asparagus officinalis	4686	S	2279	285	2564	0.00424
Dioscorea cayenensis	29710	S	1862	232	2094	0.00347
Telopea speciosissima	54955	S	3502	586	4088	0.00677
Macadamia integrifolia	60698	S	2943	641	3584	0.00593
Magnolia sinica	86752	S	4745	240	4985	0.00825
Papaver somniferum	3469	S	3462	135	3597	0.00595
Nymphaea colorata	210225	S	1831	262	2093	0.00346
Cryptomeria japonica	3369	S	11781	1579	13360	0.02211
Physcomitrium patens	3218	S	1468	13	1481	0.00245
Coleochaete scutata	3125	S	80	6	86	0.00014
Chaetosphaeridium globosum	96477	S	21	4	25	0.00004
Roya obtusa	104537	S	15	38	53	0.00009
Cosmarium botrytis	33101	S	18	7	25	0.00004
Entransia fimbriata	130991	S	55	6	61	0.00010
Mesostigma viride	41882	S	59	46	105	0.00017
Chlorokybus atmophyticus	3144	S	32	14	46	0.00008
Chlamydomonas reinhardtii	3055	S	10669	1011	11680	0.01933
Chlamydomonas leiostraca	1034604	S	197	120	317	0.00052
Oogamochlamys gigantea	158507	S	55	8	63	0.00010
Carteria cerasiformis	69401	S	26	1	27	0.00004
Polytoma uvella	40532	S	24	0	24	0.00004
Volvox carteri	3067	S	1430	129	1559	0.00258
Volvox africanus	51714	S	30	30	60	0.00010
Yamagishiella unicocca	51707	S	96	103	199	0.00033
Gonium pectorale	33097	S	60	81	141	0.00023
Pleodorina starrii	330485	S	56	48	104	0.00017
Colemanosphaera angeleri	1454018	S	30	37	67	0.00011
Chlorococcum tatrense	915274	S	411	125	536	0.00089
Dunaliella salina	3046	S	134	21	155	0.00026
Hafniomonas laevis	436124	S	66	2	68	0.00011
Spermatozopsis similis	3192	S	40	19	59	0.00010
Haematococcus lacustris	44745	S	176	3	179	0.00030
Phacotus lenticularis	52965	S	78	17	95	0.00016
Characiochloris acuminata	167768	S	72	35	107	0.00018
Pleurastrum terricola	34116	S	47	4	51	0.00008
Bracteacoccus giganteus	50039	S	66	23	89	0.00015
Bracteacoccus minor	50037	S	62	24	86	0.00014
Bracteacoccus aerius	50041	S	13	5	18	0.00003
Pseudopediastrum boryanum	55410	S	24	16	40	0.00007
Pseudopediastrum sp. CL0201VA	2184484	S	13	7	20	0.00003
Pediastrum angulosum	271408	S	21	13	34	0.00006
Pediastrum duplex	3105	S	15	8	23	0.00004
Lacunastrum gracillimum	427913	S	20	9	29	0.00005
Tetradesmus obliquus	3088	S	66	31	97	0.00016
Coelastrella saipanensis	152631	S	39	10	49	0.00008
Pectinodesmus pectinatus	91197	S	23	7	30	0.00005
Kirchneriella aperta	117505	S	73	17	90	0.00015
Monoraphidium neglectum	145388	S	33	24	57	0.00009
Chlorotetraedron incus	162317	S	41	13	54	0.00009
Neochloris aquatica	3099	S	38	3	41	0.00007
Ankyra judayi	52688	S	44	29	73	0.00012
Parallela transversalis	163324	S	19	0	19	0.00003
Chromochloris zofingiensis	31302	S	62	17	79	0.00013
Neocystis brevis	1065496	S	40	14	54	0.00009
Mychonastes homosphaera	31300	S	11	22	33	0.00005
Pseudomuriella schumacherensis	889459	S	27	10	37	0.00006
Oedogonium cardiacum	55995	S	2412	524	2936	0.00486
Oedocladium carolinianum	55992	S	2057	377	2434	0.00403
Aphanochaete confervicola	764104	S	32	11	43	0.00007
Aphanochaete elegans	764105	S	31	13	44	0.00007
Chaetophoropsis polyrhiza	2079440	S	20	3	23	0.00004
Stigeoclonium helveticum	55999	S	19	3	22	0.00004
Schizomeris leibleinii	104533	S	32	7	39	0.00006
Uronema confervicola	764120	S	17	5	22	0.00004
Floydiella terrestris	51328	S	21	0	21	0.00003
Chlorosarcinopsis eremi	332213	S	138	25	163	0.00027
Jenufa perforata	993091	S	20	0	20	0.00003
Treubaria triappendiculata	1755147	S	20	2	22	0.00004
Microspora stagnorum	163317	S	19	0	19	0.00003
Chlorella variabilis	554065	S	4360	1068	5428	0.00898
Chlorella sorokiniana	3076	S	46	13	59	0.00010
Chlorella heliozoae	554066	S	18	7	25	0.00004
Chlorella vulgaris	3077	S	10	1	11	0.00002
Micractinium conductrix	554055	S	180	61	241	0.00040
Micractinium variabile	2726146	S	21	0	21	0.00003
Prototheca wickerhamii	3111	S	61	7	68	0.00011
Dicloster acuatus	91190	S	32	12	44	0.00007
Parachlorella kessleri	3074	S	19	15	34	0.00006
Helicosporidium sp. ex Simulium jonesi	145475	S	16	0	16	0.00003
Pseudochloris wilhelmii	1418016	S	14	8	22	0.00004
Pseudochlorella signiensis	173497	S	11	10	21	0.00003
Marvania geminata	97105	S	11	4	15	0.00002
Auxenochlorella protothecoides	3075	S	10	1	11	0.00002
Binuclearia lauterbornii	3087189	S	32	36	68	0.00011
Coccomyxa subellipsoidea	248742	S	63	10	73	0.00012
Botryococcus braunii	38881	S	35	3	38	0.00006
Choricystis parasitica	41300	S	20	5	25	0.00004
Xylochloris irregularis	480381	S	12	1	13	0.00002
Trebouxiophyceae sp. MX-AZ01	1208065	S	91	7	98	0.00016
Koliella longiseta	33092	S	15	13	28	0.00005
Koliella corcontica	155904	S	15	6	21	0.00003
Edaphochlorella mirabilis	3083	S	26	23	49	0.00008
Stichococcus bacillaris	37433	S	22	4	26	0.00004
Parietochloris pseudoalveolaris	3102	S	21	14	35	0.00006
Lobosphaera incisa	312850	S	18	3	21	0.00003
Trebouxia lynnae	1825957	S	16	1	17	0.00003
Myrmecia israelensis	3171	S	13	4	17	0.00003
Fusochloris perforata	106203	S	18	4	22	0.00004
Microthamnion kuetzingianum	34148	S	13	3	16	0.00003
Jaagichlorella roystonensis	1052852	S	12	0	12	0.00002
Scherffelia dubia	3190	S	33	11	44	0.00007
Micromonas commoda	296587	S	3164	264	3428	0.00567
Micromonas pusilla	38833	S	2065	98	2163	0.00358
Ostreococcus sp. 'lucimarinus'	242159	S	496	91	587	0.00097
Ostreococcus tauri	70448	S	468	74	542	0.00090
Bathycoccus prasinos	41875	S	192	7	199	0.00033
Monomastix sp. OKE-1	141716	S	69	7	76	0.00013
Microrhizoidea pickettheapsiorum	2604950	S	13	2	15	0.00002
Sarcinofilum mucosum	141643	S	25	4	29	0.00005
Hazenia capsulata	2202518	S	24	6	30	0.00005
Tupiella akineta	160070	S	20	3	23	0.00004
Ulva rigida	75689	S	10	33	43	0.00007
Blidingia minima	63414	S	17	0	17	0.00003
Neodangemannia microcystis	173495	S	31	3	34	0.00006
Chlorodesmis fastigiata	189431	S	18	7	25	0.00004
Bryopsis hypnoides	222885	S	10	2	12	0.00002
Lambia antarctica	101717	S	11	3	14	0.00002
Pedobesia claviformis	2364088	S	21	6	27	0.00004
Ostreobium quekettii	121088	S	18	1	19	0.00003
Oltmannsiellopsis viridis	51324	S	27	10	37	0.00006
Chloropicon sieburthii	1764286	S	18	36	54	0.00009
Chloropicon maureeniae	1461542	S	16	10	26	0.00004
Chloropicon mariensis	1606511	S	15	23	38	0.00006
Chloroparvula japonica	1411623	S	39	53	92	0.00015
Picocystis salinarum	88271	S	158	89	247	0.00041
Cymbomonas tetramitiformis	36881	S	55	26	81	0.00013
Pyramimonas parkeae	36894	S	22	16	38	0.00006
Nephroselmis astigmatica	259378	S	43	22	65	0.00011
Nephroselmis olivacea	31312	S	10	2	12	0.00002
Pedinomonas tuberculata	160064	S	49	31	80	0.00013
Pycnococcus provasolii	41880	S	30	3	33	0.00005
Palmophyllum crassum	1615899	S	21	5	26	0.00004
Prasinoderma coloniale	156133	S	193	36	229	0.00038
Cyanidioschyzon merolae	45157	S	251	0	251	0.00042
