name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mangifera indica	29780	S	3603	1473	5076	0.00475
Citrus sinensis	2711	S	3038	1256	4294	0.00402
Vitis riparia	96939	S	3065	2708	5773	0.00540
Vitis vinifera	29760	S	2879	3058	5937	0.00555
Solanum lycopersicum	4081	S	4258	10695	14953	0.01399
Solanum pennellii	28526	S	4243	1691	5934	0.00555
Solanum dulcamara	45834	S	5380	4094	9474	0.00886
Solanum stenotomum	172797	S	4304	867	5171	0.00484
Capsicum annuum	4072	S	15625	1196	16821	0.01574
Lycium barbarum	112863	S	6245	1665	7910	0.00740
Lycium ferocissimum	112874	S	5665	1980	7645	0.00715
Nicotiana sylvestris	4096	S	6836	1587	8423	0.00788
Nicotiana attenuata	49451	S	6288	2429	8717	0.00815
Nicotiana tomentosiformis	4098	S	5329	1154	6483	0.00606
Ipomoea triloba	35885	S	3517	1752	5269	0.00493
Salvia miltiorrhiza	226208	S	3946	659	4605	0.00431
Salvia hispanica	49212	S	2443	722	3165	0.00296
Salvia splendens	180675	S	4635	926	5561	0.00520
Olea europaea	4146	S	6390	595	6985	0.00653
Sesamum indicum	4182	S	2901	587	3488	0.00326
Coffea arabica	13443	S	3044	1268	4312	0.00403
Coffea eugenioides	49369	S	1227	1273	2500	0.00234
Rutidosis leptorrhynchoides	125765	S	14339	6757	21096	0.01973
Helianthus annuus	4232	S	10525	1187	11712	0.01096
Erigeron canadensis	72917	S	3130	573	3703	0.00346
Lactuca sativa	4236	S	9708	2753	12461	0.01166
Cynara cardunculus	4265	S	4003	534	4537	0.00424
Daucus carota	4039	S	2890	737	3627	0.00339
Impatiens glandulifera	253017	S	6713	2129	8842	0.00827
Actinidia eriantha	165200	S	6342	769	7111	0.00665
Diospyros lotus	55363	S	5756	749	6505	0.00609
Rhododendron vialii	182163	S	3794	752	4546	0.00425
Beta vulgaris	161934	S	4249	1580	5829	0.00545
Spinacia oleracea	3562	S	3301	16851	20152	0.01885
Amaranthus tricolor	29722	S	3801	15732	19533	0.01827
Malania oleifera	397392	S	11107	2264	13371	0.01251
Triticum aestivum	4565	S	10593	11835	22428	0.02098
Triticum dicoccoides	85692	S	6811	6877	13688	0.01280
Triticum urartu	4572	S	4831	3038	7869	0.00736
Aegilops tauschii	37682	S	3743	4384	8127	0.00760
Hordeum vulgare	4513	S	21566	11647	33213	0.03107
Lolium rigidum	89674	S	5066	1445	6511	0.00609
Lolium perenne	4522	S	3638	2269	5907	0.00553
Brachypodium distachyon	15368	S	2497	410	2907	0.00272
Oryza brachyantha	4533	S	3177	689	3866	0.00362
Oryza sativa	4530	S	1637	4442	6079	0.00569
Oryza glaberrima	4538	S	1625	2042	3667	0.00343
Miscanthus floridulus	154761	S	8290	1263	9553	0.00894
Zea mays	4577	S	5346	2376	7722	0.00722
Sorghum bicolor	4558	S	3229	1696	4925	0.00461
Panicum virgatum	38727	S	6493	1254	7747	0.00725
Panicum hallii	206008	S	2758	574	3332	0.00312
Setaria italica	4555	S	889	1499	2388	0.00223
Setaria viridis	4556	S	824	1368	2192	0.00205
Phragmites australis	29695	S	5017	1347	6364	0.00595
Ananas comosus	4615	S	4653	1562	6215	0.00581
Zingiber officinale	94328	S	9592	420	10012	0.00937
Musa acuminata	4641	S	6145	15878	22023	0.02060
Elaeis guineensis	51953	S	9634	1550	11184	0.01046
Phoenix dactylifera	42345	S	4364	1266	5630	0.00527
Asparagus officinalis	4686	S	4440	525	4965	0.00464
Dioscorea cayenensis	29710	S	4129	494	4623	0.00432
Telopea speciosissima	54955	S	5631	804	6435	0.00602
Macadamia integrifolia	60698	S	4914	946	5860	0.00548
Magnolia sinica	86752	S	8268	391	8659	0.00810
Papaver somniferum	3469	S	7132	261	7393	0.00692
Nymphaea colorata	210225	S	3264	390	3654	0.00342
Cryptomeria japonica	3369	S	22157	2629	24786	0.02319
Physcomitrium patens	3218	S	2735	23	2758	0.00258
Roya obtusa	104537	S	57	64	121	0.00011
Netrium digitus	43946	S	16	2	18	0.00002
Zygnema circumcarinatum	35869	S	10	1	11	0.00001
Cosmarium botrytis	33101	S	41	18	59	0.00006
Closterium baillyanum	1416941	S	50	10	60	0.00006
Coleochaete scutata	3125	S	106	6	112	0.00010
Chaetosphaeridium globosum	96477	S	16	2	18	0.00002
Chara vulgaris	55564	S	10	25	35	0.00003
Mesostigma viride	41882	S	88	46	134	0.00013
Chlorokybus atmophyticus	3144	S	59	18	77	0.00007
Entransia fimbriata	130991	S	23	1	24	0.00002
Interfilum terricola	163310	S	11	19	30	0.00003
Chlamydomonas reinhardtii	3055	S	15031	1296	16327	0.01527
Chlamydomonas leiostraca	1034604	S	119	86	205	0.00019
Oogamochlamys gigantea	158507	S	111	21	132	0.00012
Carteria cerasiformis	69401	S	105	6	111	0.00010
Volvox carteri	3067	S	2305	191	2496	0.00233
Volvox africanus	51714	S	48	56	104	0.00010
Gonium pectorale	33097	S	87	133	220	0.00021
Yamagishiella unicocca	51707	S	50	60	110	0.00010
Colemanosphaera angeleri	1454018	S	36	50	86	0.00008
Pleodorina starrii	330485	S	32	31	63	0.00006
Chlorococcum tatrense	915274	S	218	77	295	0.00028
Spermatozopsis similis	3192	S	98	58	156	0.00015
Dunaliella salina	3046	S	41	7	48	0.00004
Hafniomonas laevis	436124	S	41	1	42	0.00004
Haematococcus lacustris	44745	S	143	2	145	0.00014
Phacotus lenticularis	52965	S	77	20	97	0.00009
Characiochloris acuminata	167768	S	58	32	90	0.00008
Pleurastrum terricola	34116	S	29	2	31	0.00003
Pediastrum duplex	3105	S	79	38	117	0.00011
Pediastrum angulosum	271408	S	11	6	17	0.00002
Pseudopediastrum integrum	271402	S	45	33	78	0.00007
Pseudopediastrum sp. CL0201VA	2184484	S	17	9	26	0.00002
Stauridium tetras	271398	S	25	14	39	0.00004
Hydrodictyon reticulatum	3107	S	17	18	35	0.00003
Coelastrella saipanensis	152631	S	77	26	103	0.00010
Tetradesmus obliquus	3088	S	76	48	124	0.00012
Pectinodesmus pectinatus	91197	S	12	4	16	0.00001
Chlorotetraedron incus	162317	S	56	25	81	0.00008
Neochloris aquatica	3099	S	47	5	52	0.00005
Bracteacoccus minor	50037	S	55	22	77	0.00007
Bracteacoccus aerius	50041	S	36	15	51	0.00005
Monoraphidium neglectum	145388	S	30	30	60	0.00006
Kirchneriella aperta	117505	S	29	10	39	0.00004
Ankistrodesmus falcatus	52960	S	25	0	25	0.00002
Mychonastes homosphaera	31300	S	23	29	52	0.00005
Mychonastes jurisii	797708	S	11	18	29	0.00003
Neocystis brevis	1065496	S	47	18	65	0.00006
Ankyra judayi	52688	S	23	18	41	0.00004
Parallela transversalis	163324	S	19	0	19	0.00002
Chromochloris zofingiensis	31302	S	42	16	58	0.00005
Pseudomuriella schumacherensis	889459	S	38	19	57	0.00005
Oedogonium cardiacum	55995	S	2903	701	3604	0.00337
Oedocladium carolinianum	55992	S	2728	560	3288	0.00308
Chaetophoropsis polyrhiza	2079440	S	174	36	210	0.00020
Stigeoclonium helveticum	55999	S	61	9	70	0.00007
Aphanochaete elegans	764105	S	73	28	101	0.00009
Aphanochaete confervicola	764104	S	43	16	59	0.00006
Uronema confervicola	764120	S	93	22	115	0.00011
Schizomeris leibleinii	104533	S	87	15	102	0.00010
Floydiella terrestris	51328	S	36	0	36	0.00003
Jenufa perforata	993091	S	53	3	56	0.00005
Jenufa minuta	993092	S	12	4	16	0.00001
Treubaria triappendiculata	1755147	S	24	4	28	0.00003
Microspora stagnorum	163317	S	23	0	23	0.00002
Chlorosarcinopsis eremi	332213	S	97	25	122	0.00011
Micractinium conductrix	554055	S	2459	849	3308	0.00309
Micractinium variabile	2726146	S	80	0	80	0.00007
Chlorella variabilis	554065	S	211	57	268	0.00025
Chlorella vulgaris	3077	S	98	19	117	0.00011
Chlorella sorokiniana	3076	S	96	31	127	0.00012
Chlorella heliozoae	554066	S	10	4	14	0.00001
Prototheca wickerhamii	3111	S	51	6	57	0.00005
Prototheca cutis	575411	S	16	2	18	0.00002
Auxenochlorella protothecoides	3075	S	76	11	87	0.00008
Marvania geminata	97105	S	58	24	82	0.00008
Parachlorella kessleri	3074	S	45	40	85	0.00008
Dicloster acuatus	91190	S	35	16	51	0.00005
Pseudochlorella signiensis	173497	S	31	30	61	0.00006
Helicosporidium sp. ex Simulium jonesi	145475	S	22	0	22	0.00002
Pseudochloris wilhelmii	1418016	S	20	11	31	0.00003
Binuclearia lauterbornii	3087189	S	64	69	133	0.00012
Lobosphaera incisa	312850	S	88	16	104	0.00010
Myrmecia israelensis	3171	S	47	16	63	0.00006
Symbiochloris handae	1853882	S	28	1	29	0.00003
Parietochloris pseudoalveolaris	3102	S	27	18	45	0.00004
Trebouxia lynnae	1825957	S	20	2	22	0.00002
Botryococcus braunii	38881	S	64	15	79	0.00007
Coccomyxa subellipsoidea	248742	S	49	13	62	0.00006
Choricystis parasitica	41300	S	34	9	43	0.00004
Xylochloris irregularis	480381	S	29	4	33	0.00003
Koliella longiseta	33092	S	34	31	65	0.00006
Koliella corcontica	155904	S	32	13	45	0.00004
Stichococcus bacillaris	37433	S	41	7	48	0.00004
Edaphochlorella mirabilis	3083	S	30	25	55	0.00005
Microthamnion kuetzingianum	34148	S	62	19	81	0.00008
Fusochloris perforata	106203	S	31	9	40	0.00004
Trebouxiophyceae sp. MX-AZ01	1208065	S	83	7	90	0.00008
Watanabea reniformis	191674	S	19	2	21	0.00002
Scherffelia dubia	3190	S	40	14	54	0.00005
Micromonas commoda	296587	S	2984	211	3195	0.00299
Micromonas pusilla	38833	S	2005	82	2087	0.00195
Ostreococcus sp. 'lucimarinus'	242159	S	583	78	661	0.00062
Ostreococcus tauri	70448	S	442	48	490	0.00046
Bathycoccus prasinos	41875	S	403	10	413	0.00039
Monomastix sp. OKE-1	141716	S	61	5	66	0.00006
Microrhizoidea pickettheapsiorum	2604950	S	28	2	30	0.00003
Tupiella akineta	160070	S	316	47	363	0.00034
Gloeotilopsis sterilis	160069	S	51	159	210	0.00020
Capsosiphon fulvescens	205396	S	23	11	34	0.00003
Sarcinofilum mucosum	141643	S	50	8	58	0.00005
Hazenia capsulata	2202518	S	21	5	26	0.00002
Ulva rigida	75689	S	27	14	41	0.00004
Ulva australis	111616	S	18	75	93	0.00009
Ulva sp. TM637	2496872	S	10	2	12	0.00001
Pseudoneochloris marina	44573	S	20	13	33	0.00003
Neodangemannia microcystis	173495	S	53	9	62	0.00006
Codium fragile	3133	S	91	0	91	0.00009
Codium arabicum	221038	S	23	3	26	0.00002
Codium simulans	589376	S	18	2	20	0.00002
Bryopsis hypnoides	222885	S	42	20	62	0.00006
Lambia antarctica	101717	S	16	9	25	0.00002
Rhipilia penicilloides	1979422	S	23	8	31	0.00003
Callipsygma wilsonis	2320807	S	14	3	17	0.00002
Caulerpa lentillifera	148947	S	23	19	42	0.00004
Caulerpa verticillata	177082	S	18	18	36	0.00003
Ostreobium quekettii	121088	S	34	5	39	0.00004
Oltmannsiellopsis viridis	51324	S	34	16	50	0.00005
Chloropicon mariensis	1606511	S	68	45	113	0.00011
Chloropicon maureeniae	1461542	S	44	15	59	0.00006
Chloropicon sieburthii	1764286	S	40	33	73	0.00007
Chloropicon roscoffensis	1461544	S	33	25	58	0.00005
Chloropicon laureae	464258	S	20	14	34	0.00003
Chloroparvula japonica	1411623	S	50	20	70	0.00007
Chloroparvula pacifica	1883388	S	31	21	52	0.00005
Picocystis salinarum	88271	S	211	109	320	0.00030
Cymbomonas tetramitiformis	36881	S	71	30	101	0.00009
Pyramimonas parkeae	36894	S	52	36	88	0.00008
Pedinomonas tuberculata	160064	S	68	41	109	0.00010
Pedinomonas minor	3159	S	36	35	71	0.00007
Nephroselmis olivacea	31312	S	37	6	43	0.00004
Nephroselmis astigmatica	259378	S	37	16	53	0.00005
Nephroselmis pyriformis	156128	S	15	8	23	0.00002
Palmophyllum crassum	1615899	S	22	5	27	0.00003
Pycnococcus provasolii	41880	S	16	1	17	0.00002
Prasinoderma coloniale	156133	S	215	35	250	0.00023
Cyanidioschyzon merolae	45157	S	330	0	330	0.00031
