name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sorghum bicolor	4558	S	2560	1323	3883	0.00353
Panicum virgatum	38727	S	5234	1043	6277	0.00571
Panicum hallii	206008	S	2127	457	2584	0.00235
Setaria viridis	4556	S	713	1271	1984	0.00180
Setaria italica	4555	S	660	1195	1855	0.00169
Phragmites australis	29695	S	4663	1253	5916	0.00538
Ananas comosus	4615	S	4595	1544	6139	0.00558
Zingiber officinale	94328	S	10902	465	11367	0.01033
Musa acuminata	4641	S	5671	14598	20269	0.01842
Elaeis guineensis	51953	S	8230	1330	9560	0.00869
Phoenix dactylifera	42345	S	4106	1215	5321	0.00484
Asparagus officinalis	4686	S	4680	543	5223	0.00475
Dioscorea cayenensis	29710	S	4162	486	4648	0.00422
Telopea speciosissima	54955	S	5061	715	5776	0.00525
Macadamia integrifolia	60698	S	4463	845	5308	0.00482
Papaver somniferum	3469	S	8064	283	8347	0.00759
Magnolia sinica	86752	S	7627	350	7977	0.00725
Nymphaea colorata	210225	S	2743	324	3067	0.00279
Cryptomeria japonica	3369	S	25788	3437	29225	0.02656
Physcomitrium patens	3218	S	3158	25	3183	0.00289
Roya obtusa	104537	S	57	31	88	0.00008
Netrium digitus	43946	S	10	1	11	0.00001
Closterium baillyanum	1416941	S	30	5	35	0.00003
Cosmarium botrytis	33101	S	19	6	25	0.00002
Coleochaete scutata	3125	S	63	3	66	0.00006
Chaetosphaeridium globosum	96477	S	20	3	23	0.00002
Mesostigma viride	41882	S	77	50	127	0.00012
Chlorokybus atmophyticus	3144	S	59	22	81	0.00007
Entransia fimbriata	130991	S	46	4	50	0.00005
Chlamydomonas reinhardtii	3055	S	9915	723	10638	0.00967
Chlamydomonas leiostraca	1034604	S	91	81	172	0.00016
Oogamochlamys gigantea	158507	S	44	9	53	0.00005
Carteria cerasiformis	69401	S	43	3	46	0.00004
Polytoma uvella	40532	S	12	0	12	0.00001
Volvox carteri	3067	S	1573	113	1686	0.00153
Volvox africanus	51714	S	49	61	110	0.00010
Gonium pectorale	33097	S	53	104	157	0.00014
Pleodorina starrii	330485	S	39	41	80	0.00007
Yamagishiella unicocca	51707	S	29	44	73	0.00007
Colemanosphaera angeleri	1454018	S	24	41	65	0.00006
Chlorococcum tatrense	915274	S	141	63	204	0.00019
Dunaliella salina	3046	S	68	15	83	0.00008
Spermatozopsis similis	3192	S	40	24	64	0.00006
Hafniomonas laevis	436124	S	23	1	24	0.00002
Haematococcus lacustris	44745	S	89	1	90	0.00008
Phacotus lenticularis	52965	S	49	16	65	0.00006
Characiochloris acuminata	167768	S	48	33	81	0.00007
Pleurastrum terricola	34116	S	22	2	24	0.00002
Pseudopediastrum integrum	271402	S	18	18	36	0.00003
Pseudopediastrum sp. CL0201VA	2184484	S	10	7	17	0.00002
Pediastrum duplex	3105	S	22	16	38	0.00003
Pediastrum angulosum	271408	S	12	11	23	0.00002
Stauridium tetras	271398	S	29	16	45	0.00004
Hydrodictyon reticulatum	3107	S	19	26	45	0.00004
Lacunastrum gracillimum	427913	S	13	8	21	0.00002
Coelastrella saipanensis	152631	S	69	18	87	0.00008
Tetradesmus obliquus	3088	S	59	30	89	0.00008
Pectinodesmus pectinatus	91197	S	25	8	33	0.00003
Neochloris aquatica	3099	S	49	5	54	0.00005
Chlorotetraedron incus	162317	S	30	11	41	0.00004
Bracteacoccus minor	50037	S	37	12	49	0.00004
Bracteacoccus aerius	50041	S	18	6	24	0.00002
Bracteacoccus giganteus	50039	S	14	3	17	0.00002
Kirchneriella aperta	117505	S	45	13	58	0.00005
Monoraphidium neglectum	145388	S	16	16	32	0.00003
Neocystis brevis	1065496	S	59	27	86	0.00008
Mychonastes homosphaera	31300	S	15	12	27	0.00002
Mychonastes jurisii	797708	S	14	17	31	0.00003
Ankyra judayi	52688	S	22	19	41	0.00004
Parallela transversalis	163324	S	21	0	21	0.00002
Chromochloris zofingiensis	31302	S	39	14	53	0.00005
Pseudomuriella schumacherensis	889459	S	30	15	45	0.00004
Oedogonium cardiacum	55995	S	2932	704	3636	0.00330
Oedocladium carolinianum	55992	S	2496	536	3032	0.00276
Chaetophoropsis polyrhiza	2079440	S	93	19	112	0.00010
Stigeoclonium helveticum	55999	S	44	7	51	0.00005
Aphanochaete elegans	764105	S	63	23	86	0.00008
Aphanochaete confervicola	764104	S	55	19	74	0.00007
Schizomeris leibleinii	104533	S	75	12	87	0.00008
Uronema confervicola	764120	S	44	10	54	0.00005
Floydiella terrestris	51328	S	24	0	24	0.00002
Jenufa minuta	993092	S	33	9	42	0.00004
Jenufa perforata	993091	S	28	1	29	0.00003
Treubaria triappendiculata	1755147	S	23	5	28	0.00003
Chlorosarcinopsis eremi	332213	S	90	27	117	0.00011
Chlorella variabilis	554065	S	66	27	93	0.00008
Chlorella vulgaris	3077	S	34	9	43	0.00004
Chlorella sorokiniana	3076	S	17	8	25	0.00002
Chlorella heliozoae	554066	S	16	11	27	0.00002
Micractinium conductrix	554055	S	31	18	49	0.00004
Prototheca wickerhamii	3111	S	19	2	21	0.00002
Prototheca cutis	575411	S	19	4	23	0.00002
Prototheca bovis	2509265	S	11	37	48	0.00004
Helicosporidium sp. ex Simulium jonesi	145475	S	52	0	52	0.00005
Auxenochlorella protothecoides	3075	S	45	9	54	0.00005
Dicloster acuatus	91190	S	35	26	61	0.00006
Parachlorella kessleri	3074	S	35	48	83	0.00008
Pseudochlorella signiensis	173497	S	30	47	77	0.00007
Marvania geminata	97105	S	23	14	37	0.00003
Pseudochloris wilhelmii	1418016	S	14	12	26	0.00002
Geminella minor	163309	S	11	44	55	0.00005
Binuclearia lauterbornii	3087189	S	24	34	58	0.00005
Botryococcus braunii	38881	S	79	12	91	0.00008
Coccomyxa subellipsoidea	248742	S	48	9	57	0.00005
Elliptochloris bilobata	381761	S	17	3	20	0.00002
Xylochloris irregularis	480381	S	33	5	38	0.00003
Choricystis parasitica	41300	S	26	9	35	0.00003
Lobosphaera incisa	312850	S	57	13	70	0.00006
Parietochloris pseudoalveolaris	3102	S	37	33	70	0.00006
Myrmecia israelensis	3171	S	36	16	52	0.00005
Trebouxia lynnae	1825957	S	34	5	39	0.00004
Symbiochloris handae	1853882	S	19	1	20	0.00002
Edaphochlorella mirabilis	3083	S	47	54	101	0.00009
Koliella longiseta	33092	S	20	29	49	0.00004
Koliella corcontica	155904	S	20	9	29	0.00003
Stichococcus bacillaris	37433	S	16	4	20	0.00002
Trebouxiophyceae sp. MX-AZ01	1208065	S	60	7	67	0.00006
Watanabea reniformis	191674	S	25	4	29	0.00003
Jaagichlorella roystonensis	1052852	S	15	0	15	0.00001
Microthamnion kuetzingianum	34148	S	21	7	28	0.00003
Scherffelia dubia	3190	S	41	19	60	0.00005
Micromonas commoda	296587	S	2123	170	2293	0.00208
Micromonas pusilla	38833	S	1591	68	1659	0.00151
Ostreococcus sp. 'lucimarinus'	242159	S	390	62	452	0.00041
Ostreococcus tauri	70448	S	311	45	356	0.00032
Bathycoccus prasinos	41875	S	287	11	298	0.00027
Monomastix sp. OKE-1	141716	S	72	11	83	0.00008
Microrhizoidea pickettheapsiorum	2604950	S	19	4	23	0.00002
Tupiella akineta	160070	S	129	21	150	0.00014
Hazenia capsulata	2202518	S	28	9	37	0.00003
Gloeotilopsis sterilis	160069	S	17	59	76	0.00007
Sarcinofilum mucosum	141643	S	16	3	19	0.00002
Ulva fenestrata	83795	S	19	22	41	0.00004
Ulva australis	111616	S	12	59	71	0.00006
Ulva rigida	75689	S	11	7	18	0.00002
Blidingia minima	63414	S	14	0	14	0.00001
Pseudoneochloris marina	44573	S	10	9	19	0.00002
Neodangemannia microcystis	173495	S	20	5	25	0.00002
Codium fragile	3133	S	32	0	32	0.00003
Codium arenicola	1191365	S	25	5	30	0.00003
Bryopsis sp. HV04063	1979421	S	19	18	37	0.00003
Bryopsis hypnoides	222885	S	10	6	16	0.00001
Derbesia sp. WEST4838	1847751	S	14	1	15	0.00001
Boodleopsis pusilla	381415	S	11	7	18	0.00002
Rhipilia penicilloides	1979422	S	11	8	19	0.00002
Caulerpa lentillifera	148947	S	14	14	28	0.00003
Ostreobium quekettii	121088	S	21	3	24	0.00002
Trentepohlia odorata	2576626	S	10	0	10	0.00001
Oltmannsiellopsis viridis	51324	S	38	27	65	0.00006
Chloropicon sieburthii	1764286	S	35	27	62	0.00006
Chloropicon laureae	464258	S	23	14	37	0.00003
Chloropicon maureeniae	1461542	S	19	6	25	0.00002
Chloropicon mariensis	1606511	S	15	9	24	0.00002
Chloropicon roscoffensis	1461544	S	13	9	22	0.00002
Chloroparvula japonica	1411623	S	43	17	60	0.00005
Chloroparvula pacifica	1883388	S	21	20	41	0.00004
Picocystis salinarum	88271	S	204	134	338	0.00031
Nephroselmis astigmatica	259378	S	27	15	42	0.00004
Nephroselmis olivacea	31312	S	24	7	31	0.00003
Cymbomonas tetramitiformis	36881	S	43	23	66	0.00006
Pyramimonas parkeae	36894	S	18	16	34	0.00003
Pedinomonas tuberculata	160064	S	33	27	60	0.00005
Pedinomonas minor	3159	S	25	34	59	0.00005
Pycnococcus provasolii	41880	S	23	3	26	0.00002
Palmophyllum crassum	1615899	S	14	4	18	0.00002
Prasinoderma coloniale	156133	S	123	15	138	0.00013
Cyanidioschyzon merolae	45157	S	249	0	249	0.00023
