name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Spermatozopsis similis	3192	S	154	78	232	0.00013
Haematococcus lacustris	44745	S	367	5	372	0.00021
Phacotus lenticularis	52965	S	143	35	178	0.00010
Characiochloris acuminata	167768	S	142	71	213	0.00012
Pleurastrum terricola	34116	S	30	2	32	0.00002
Pseudopediastrum boryanum	55410	S	30	25	55	0.00003
Pseudopediastrum integrum	271402	S	29	27	56	0.00003
Pseudopediastrum sp. CL0201VA	2184484	S	17	11	28	0.00002
Pediastrum angulosum	271408	S	26	19	45	0.00002
Pediastrum duplex	3105	S	21	13	34	0.00002
Hydrodictyon reticulatum	3107	S	39	46	85	0.00005
Lacunastrum gracillimum	427913	S	30	15	45	0.00002
Stauridium tetras	271398	S	29	14	43	0.00002
Tetradesmus obliquus	3088	S	115	61	176	0.00010
Coelastrella saipanensis	152631	S	89	25	114	0.00006
Pectinodesmus pectinatus	91197	S	55	19	74	0.00004
Chlorotetraedron incus	162317	S	109	40	149	0.00008
Neochloris aquatica	3099	S	93	10	103	0.00006
Bracteacoccus minor	50037	S	77	33	110	0.00006
Bracteacoccus aerius	50041	S	38	17	55	0.00003
Bracteacoccus giganteus	50039	S	26	10	36	0.00002
Monoraphidium neglectum	145388	S	75	62	137	0.00008
Kirchneriella aperta	117505	S	72	17	89	0.00005
Ankistrodesmus falcatus	52960	S	10	0	10	0.00001
Ankyra judayi	52688	S	84	66	150	0.00008
Parallela transversalis	163324	S	45	0	45	0.00002
Mychonastes homosphaera	31300	S	33	31	64	0.00004
Mychonastes jurisii	797708	S	24	32	56	0.00003
Chromochloris zofingiensis	31302	S	88	28	116	0.00006
Pseudomuriella schumacherensis	889459	S	79	36	115	0.00006
Neocystis brevis	1065496	S	63	29	92	0.00005
Oedogonium cardiacum	55995	S	4185	846	5031	0.00279
Oedocladium carolinianum	55992	S	2879	507	3386	0.00188
Chaetophoropsis polyrhiza	2079440	S	292	41	333	0.00018
Stigeoclonium helveticum	55999	S	73	8	81	0.00004
Uronema confervicola	764120	S	267	44	311	0.00017
Aphanochaete elegans	764105	S	89	33	122	0.00007
Aphanochaete confervicola	764104	S	64	22	86	0.00005
Schizomeris leibleinii	104533	S	82	8	90	0.00005
Floydiella terrestris	51328	S	105	1	106	0.00006
Chlorosarcinopsis eremi	332213	S	353	83	436	0.00024
Jenufa perforata	993091	S	68	4	72	0.00004
Jenufa minuta	993092	S	25	7	32	0.00002
Microspora stagnorum	163317	S	62	0	62	0.00003
Treubaria triappendiculata	1755147	S	33	5	38	0.00002
Micractinium conductrix	554055	S	2416	990	3406	0.00189
Micractinium variabile	2726146	S	117	1	118	0.00007
Chlorella variabilis	554065	S	558	165	723	0.00040
Chlorella sorokiniana	3076	S	143	50	193	0.00011
Chlorella vulgaris	3077	S	93	20	113	0.00006
Chlorella heliozoae	554066	S	25	12	37	0.00002
Prototheca wickerhamii	3111	S	117	12	129	0.00007
Prototheca cutis	575411	S	25	4	29	0.00002
Prototheca stagnorum	215448	S	20	1	21	0.00001
Prototheca bovis	2509265	S	11	61	72	0.00004
Auxenochlorella protothecoides	3075	S	70	10	80	0.00004
Dicloster acuatus	91190	S	65	31	96	0.00005
Parachlorella kessleri	3074	S	57	53	110	0.00006
Marvania geminata	97105	S	50	23	73	0.00004
Pseudochloris wilhelmii	1418016	S	42	26	68	0.00004
Pseudochlorella signiensis	173497	S	32	42	74	0.00004
Helicosporidium sp. ex Simulium jonesi	145475	S	22	0	22	0.00001
Binuclearia lauterbornii	3087189	S	47	59	106	0.00006
Coccomyxa subellipsoidea	248742	S	105	31	136	0.00008
Botryococcus braunii	38881	S	75	10	85	0.00005
Xylochloris irregularis	480381	S	81	13	94	0.00005
Choricystis parasitica	41300	S	64	22	86	0.00005
Trebouxia lynnae	1825957	S	146	20	166	0.00009
Lobosphaera incisa	312850	S	70	14	84	0.00005
Parietochloris pseudoalveolaris	3102	S	43	34	77	0.00004
Myrmecia israelensis	3171	S	17	6	23	0.00001
Symbiochloris handae	1853882	S	17	0	17	0.00001
Koliella longiseta	33092	S	54	67	121	0.00007
Koliella corcontica	155904	S	39	17	56	0.00003
Edaphochlorella mirabilis	3083	S	37	38	75	0.00004
Stichococcus bacillaris	37433	S	34	8	42	0.00002
Watanabea reniformis	191674	S	74	12	86	0.00005
Jaagichlorella hainangensis	445995	S	12	0	12	0.00001
Jaagichlorella roystonensis	1052852	S	11	0	11	0.00001
Microthamnion kuetzingianum	34148	S	45	13	58	0.00003
Fusochloris perforata	106203	S	43	12	55	0.00003
Trebouxiophyceae sp. MX-AZ01	1208065	S	84	9	93	0.00005
Scherffelia dubia	3190	S	102	45	147	0.00008
Micromonas commoda	296587	S	6599	406	7005	0.00389
Micromonas pusilla	38833	S	3451	122	3573	0.00198
Ostreococcus sp. 'lucimarinus'	242159	S	1146	125	1271	0.00071
Ostreococcus tauri	70448	S	1009	94	1103	0.00061
Bathycoccus prasinos	41875	S	498	12	510	0.00028
Monomastix sp. OKE-1	141716	S	118	12	130	0.00007
Microrhizoidea pickettheapsiorum	2604950	S	48	2	50	0.00003
Tupiella akineta	160070	S	242	51	293	0.00016
Sarcinofilum mucosum	141643	S	107	26	133	0.00007
Gloeotilopsis sterilis	160069	S	39	121	160	0.00009
Capsosiphon fulvescens	205396	S	17	12	29	0.00002
Hazenia capsulata	2202518	S	39	16	55	0.00003
Ulva rigida	75689	S	39	164	203	0.00011
Pseudoneochloris marina	44573	S	26	24	50	0.00003
Blidingia minima	63414	S	16	0	16	0.00001
Neodangemannia microcystis	173495	S	85	14	99	0.00005
Bryopsis hypnoides	222885	S	49	10	59	0.00003
Bryopsis plumosa	3130	S	13	3	16	0.00001
Bryopsis sp. HV04063	1979421	S	13	3	16	0.00001
Lambia antarctica	101717	S	52	14	66	0.00004
Codium fragile	3133	S	32	0	32	0.00002
Codium arabicum	221038	S	16	2	18	0.00001
Codium arenicola	1191365	S	13	1	14	0.00001
Pedobesia claviformis	2364088	S	23	3	26	0.00001
Derbesia sp. WEST4838	1847751	S	10	0	10	0.00001
Boodleopsis sp. H.0758	2320802	S	26	6	32	0.00002
Boodleopsis pusilla	381415	S	21	2	23	0.00001
Rhipilia penicilloides	1979422	S	37	3	40	0.00002
Callipsygma wilsonis	2320807	S	12	1	13	0.00001
Rhipiliopsis peltata	2320810	S	10	2	12	0.00001
Caulerpa lentillifera	148947	S	18	7	25	0.00001
Caulerpa cliftonii	1004391	S	11	1	12	0.00001
Ostreobium quekettii	121088	S	34	1	35	0.00002
Trentepohlia odorata	2576626	S	24	0	24	0.00001
Oltmannsiellopsis viridis	51324	S	59	31	90	0.00005
Chloropicon maureeniae	1461542	S	82	27	109	0.00006
Chloropicon laureae	464258	S	36	26	62	0.00003
Chloropicon sieburthii	1764286	S	32	28	60	0.00003
Chloropicon roscoffensis	1461544	S	29	23	52	0.00003
Chloropicon mariensis	1606511	S	25	17	42	0.00002
Chloroparvula japonica	1411623	S	52	26	78	0.00004
Chloroparvula pacifica	1883388	S	32	44	76	0.00004
Picocystis salinarum	88271	S	423	244	667	0.00037
Cymbomonas tetramitiformis	36881	S	99	47	146	0.00008
Pyramimonas parkeae	36894	S	92	74	166	0.00009
Nephroselmis astigmatica	259378	S	80	36	116	0.00006
Nephroselmis olivacea	31312	S	59	12	71	0.00004
Nephroselmis pyriformis	156128	S	21	13	34	0.00002
Pedinomonas tuberculata	160064	S	65	46	111	0.00006
Pedinomonas minor	3159	S	46	54	100	0.00006
Pycnococcus provasolii	41880	S	47	5	52	0.00003
Palmophyllum crassum	1615899	S	30	8	38	0.00002
Prasinoderma coloniale	156133	S	399	49	448	0.00025
Cyanidioschyzon merolae	45157	S	539	0	539	0.00030
