name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Microrhizoidea pickettheapsiorum	2604950	S	31	2	33	0.00003
Tupiella akineta	160070	S	190	34	224	0.00019
Sarcinofilum mucosum	141643	S	53	12	65	0.00006
Capsosiphon fulvescens	205396	S	37	22	59	0.00005
Hazenia capsulata	2202518	S	26	8	34	0.00003
Ulva fenestrata	83795	S	24	30	54	0.00005
Ulva gigantea	523338	S	14	15	29	0.00003
Ulva australis	111616	S	14	69	83	0.00007
Ulva expansa	2293988	S	12	4	16	0.00001
Ulva rigida	75689	S	10	6	16	0.00001
Pseudoneochloris marina	44573	S	40	38	78	0.00007
Blidingia minima	63414	S	31	1	32	0.00003
Neodangemannia microcystis	173495	S	40	9	49	0.00004
Bryopsis sp. HV04063	1979421	S	55	33	88	0.00008
Bryopsis hypnoides	222885	S	31	14	45	0.00004
Bryopsis plumosa	3130	S	10	5	15	0.00001
Lambia antarctica	101717	S	11	5	16	0.00001
Codium fragile	3133	S	53	0	53	0.00005
Codium arabicum	221038	S	26	9	35	0.00003
Codium simulans	589376	S	10	8	18	0.00002
Derbesia sp. WEST4838	1847751	S	25	2	27	0.00002
Pedobesia claviformis	2364088	S	21	7	28	0.00002
Rhipilia penicilloides	1979422	S	25	9	34	0.00003
Boodleopsis pusilla	381415	S	14	4	18	0.00002
Boodleopsis sp. H.0758	2320802	S	11	5	16	0.00001
Callipsygma wilsonis	2320807	S	13	6	19	0.00002
Caulerpa lentillifera	148947	S	25	2	27	0.00002
Caulerpa cliftonii	1004391	S	17	2	19	0.00002
Caulerpa racemosa	76317	S	15	12	27	0.00002
Caulerpa verticillata	177082	S	12	1	13	0.00001
Ostreobium quekettii	121088	S	69	6	75	0.00007
Trentepohlia odorata	2576626	S	13	0	13	0.00001
Oltmannsiellopsis viridis	51324	S	75	54	129	0.00011
Chloropicon laureae	464258	S	73	61	134	0.00012
Chloropicon roscoffensis	1461544	S	42	39	81	0.00007
Chloropicon mariensis	1606511	S	39	30	69	0.00006
Chloropicon sieburthii	1764286	S	34	34	68	0.00006
Chloropicon maureeniae	1461542	S	26	11	37	0.00003
Chloroparvula pacifica	1883388	S	60	68	128	0.00011
Chloroparvula japonica	1411623	S	49	24	73	0.00006
Picocystis salinarum	88271	S	328	295	623	0.00054
Nephroselmis pyriformis	156128	S	90	86	176	0.00015
Nephroselmis olivacea	31312	S	66	20	86	0.00007
Nephroselmis astigmatica	259378	S	29	22	51	0.00004
Cymbomonas tetramitiformis	36881	S	117	90	207	0.00018
Pyramimonas parkeae	36894	S	43	53	96	0.00008
Pedinomonas minor	3159	S	68	117	185	0.00016
Pedinomonas tuberculata	160064	S	48	51	99	0.00009
Pycnococcus provasolii	41880	S	87	17	104	0.00009
Palmophyllum crassum	1615899	S	20	8	28	0.00002
Prasinoderma coloniale	156133	S	328	87	415	0.00036
Cyanidioschyzon merolae	45157	S	692	0	692	0.00060
