name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hevea brasiliensis	3981	S	8413	1520	9933	0.00929
Manihot esculenta	3983	S	4778	2431	7209	0.00675
Ricinus communis	3988	S	2716	1029	3745	0.00350
Mercurialis annua	3986	S	2346	2606	4952	0.00463
Euphorbia lathyris	212925	S	4541	843	5384	0.00504
Populus nigra	3691	S	3400	12773	16173	0.01513
Populus trichocarpa	3694	S	3167	1298	4465	0.00418
Benincasa hispida	102211	S	5509	396	5905	0.00552
Cucumis melo	3656	S	2849	16690	19539	0.01828
Cucumis sativus	3659	S	2007	442	2449	0.00229
Cucurbita pepo	3663	S	2357	786	3143	0.00294
Tripterygium wilfordii	458696	S	1894	1585	3479	0.00326
Gossypium hirsutum	3635	S	6023	4200	10223	0.00957
Gossypium arboreum	29729	S	2957	2058	5015	0.00469
Gossypium raimondii	29730	S	2417	1519	3936	0.00368
Theobroma cacao	3641	S	2101	201	2302	0.00215
Brassica napus	3708	S	2471	10767	13238	0.01239
Brassica oleracea	3712	S	1073	1248	2321	0.00217
Brassica rapa	3711	S	875	1913	2788	0.00261
Raphanus sativus	3726	S	2698	8786	11484	0.01074
Camelina sativa	90675	S	4997	490	5487	0.00513
Arabidopsis thaliana	3702	S	956	236	1192	0.00112
Eucalyptus grandis	71139	S	5073	3721	8794	0.00823
Rhodamnia argentea	178133	S	2770	787	3557	0.00333
Punica granatum	22663	S	2894	959	3853	0.00361
Mangifera indica	29780	S	3104	1422	4526	0.00423
Citrus sinensis	2711	S	2625	1080	3705	0.00347
Vitis riparia	96939	S	2661	2332	4993	0.00467
Vitis vinifera	29760	S	2488	2672	5160	0.00483
Solanum lycopersicum	4081	S	3448	9214	12662	0.01185
Solanum pennellii	28526	S	3196	1374	4570	0.00428
Solanum dulcamara	45834	S	4042	3303	7345	0.00687
Solanum stenotomum	172797	S	3562	727	4289	0.00401
Capsicum annuum	4072	S	14236	1155	15391	0.01440
Lycium barbarum	112863	S	5512	1522	7034	0.00658
Lycium ferocissimum	112874	S	4930	1762	6692	0.00626
Nicotiana attenuata	49451	S	6263	2428	8691	0.00813
Nicotiana sylvestris	4096	S	6028	1395	7423	0.00695
Nicotiana tomentosiformis	4098	S	4989	1113	6102	0.00571
Ipomoea triloba	35885	S	3152	1694	4846	0.00453
Salvia miltiorrhiza	226208	S	3665	663	4328	0.00405
Salvia hispanica	49212	S	2019	672	2691	0.00252
Salvia splendens	180675	S	4459	980	5439	0.00509
Olea europaea	4146	S	6080	607	6687	0.00626
Sesamum indicum	4182	S	2754	595	3349	0.00313
Coffea arabica	13443	S	2947	1187	4134	0.00387
Coffea eugenioides	49369	S	1313	1327	2640	0.00247
Rutidosis leptorrhynchoides	125765	S	11580	6027	17607	0.01647
Helianthus annuus	4232	S	9331	1137	10468	0.00979
Erigeron canadensis	72917	S	2630	498	3128	0.00293
Lactuca sativa	4236	S	8979	2807	11786	0.01103
Cynara cardunculus	4265	S	4057	588	4645	0.00435
Daucus carota	4039	S	2419	659	3078	0.00288
Actinidia eriantha	165200	S	6207	757	6964	0.00652
Diospyros lotus	55363	S	5672	863	6535	0.00611
Impatiens glandulifera	253017	S	5482	1911	7393	0.00692
Rhododendron vialii	182163	S	3667	822	4489	0.00420
Beta vulgaris	161934	S	4145	1712	5857	0.00548
Spinacia oleracea	3562	S	3466	17014	20480	0.01916
Amaranthus tricolor	29722	S	3101	14440	17541	0.01641
Malania oleifera	397392	S	10213	2130	12343	0.01155
Triticum aestivum	4565	S	14200	16079	30279	0.02833
Triticum dicoccoides	85692	S	8339	8425	16764	0.01569
Triticum urartu	4572	S	7224	4552	11776	0.01102
Aegilops tauschii	37682	S	5005	6042	11047	0.01034
Hordeum vulgare	4513	S	19404	12031	31435	0.02941
Lolium rigidum	89674	S	6778	1993	8771	0.00821
Lolium perenne	4522	S	4768	3104	7872	0.00737
Brachypodium distachyon	15368	S	3164	611	3775	0.00353
Oryza brachyantha	4533	S	4369	1116	5485	0.00513
Oryza glaberrima	4538	S	2429	2907	5336	0.00499
Oryza sativa	4530	S	2209	6497	8706	0.00815
Miscanthus floridulus	154761	S	10979	1816	12795	0.01197
Zea mays	4577	S	7406	3788	11194	0.01047
Sorghum bicolor	4558	S	4016	2358	6374	0.00596
Panicum virgatum	38727	S	8998	1989	10987	0.01028
Panicum hallii	206008	S	4003	955	4958	0.00464
Setaria viridis	4556	S	1305	2092	3397	0.00318
Setaria italica	4555	S	1057	1727	2784	0.00260
Phragmites australis	29695	S	5828	1797	7625	0.00713
Ananas comosus	4615	S	5116	1981	7097	0.00664
Zingiber officinale	94328	S	9660	485	10145	0.00949
Musa acuminata	4641	S	6099	18034	24133	0.02258
Elaeis guineensis	51953	S	9404	1673	11077	0.01036
Phoenix dactylifera	42345	S	4230	1295	5525	0.00517
Asparagus officinalis	4686	S	4466	607	5073	0.00475
Dioscorea cayenensis	29710	S	3261	435	3696	0.00346
Telopea speciosissima	54955	S	6105	1035	7140	0.00668
Macadamia integrifolia	60698	S	5437	1218	6655	0.00623
Magnolia sinica	86752	S	7434	409	7843	0.00734
Papaver somniferum	3469	S	6379	269	6648	0.00622
Nymphaea colorata	210225	S	4121	622	4743	0.00444
Cryptomeria japonica	3369	S	19285	2792	22077	0.02066
Physcomitrium patens	3218	S	2753	30	2783	0.00260
Roya obtusa	104537	S	184	125	309	0.00029
Cylindrocystis brebissonii	102167	S	18	3	21	0.00002
Zygnema circumcarinatum	35869	S	33	6	39	0.00004
Spirogyra maxima	3180	S	29	7	36	0.00003
Netrium digitus	43946	S	23	3	26	0.00002
Cosmarium botrytis	33101	S	24	14	38	0.00004
Staurastrum punctulatum	102822	S	19	8	27	0.00003
Closterium baillyanum	1416941	S	48	9	57	0.00005
Coleochaete scutata	3125	S	140	13	153	0.00014
Chaetosphaeridium globosum	96477	S	76	20	96	0.00009
Chara vulgaris	55564	S	32	18	50	0.00005
Mesostigma viride	41882	S	168	120	288	0.00027
Chlorokybus atmophyticus	3144	S	162	71	233	0.00022
Entransia fimbriata	130991	S	72	7	79	0.00007
Interfilum terricola	163310	S	29	80	109	0.00010
Chlamydomonas reinhardtii	3055	S	29779	4026	33805	0.03163
Chlamydomonas leiostraca	1034604	S	113	108	221	0.00021
Oogamochlamys gigantea	158507	S	216	53	269	0.00025
Carteria cerasiformis	69401	S	200	18	218	0.00020
Polytoma uvella	40532	S	33	0	33	0.00003
Volvox carteri	3067	S	4100	531	4631	0.00433
Volvox africanus	51714	S	64	93	157	0.00015
Gonium pectorale	33097	S	137	269	406	0.00038
Yamagishiella unicocca	51707	S	76	118	194	0.00018
Colemanosphaera angeleri	1454018	S	70	122	192	0.00018
Pleodorina starrii	330485	S	68	83	151	0.00014
Spermatozopsis similis	3192	S	138	123	261	0.00024
Hafniomonas laevis	436124	S	114	7	121	0.00011
Dunaliella salina	3046	S	79	19	98	0.00009
Chlorococcum tatrense	915274	S	259	120	379	0.00035
Haematococcus lacustris	44745	S	175	5	180	0.00017
Characiochloris acuminata	167768	S	101	76	177	0.00017
Phacotus lenticularis	52965	S	95	33	128	0.00012
Pleurastrum terricola	34116	S	63	8	71	0.00007
Hydrodictyon reticulatum	3107	S	314	365	679	0.00064
Pseudopediastrum sp. CL0201VA	2184484	S	53	30	83	0.00008
Pseudopediastrum integrum	271402	S	39	34	73	0.00007
Pseudopediastrum boryanum	55410	S	30	22	52	0.00005
Pediastrum duplex	3105	S	72	26	98	0.00009
Pediastrum angulosum	271408	S	49	20	69	0.00006
Stauridium tetras	271398	S	37	18	55	0.00005
Tetradesmus obliquus	3088	S	139	93	232	0.00022
Coelastrella saipanensis	152631	S	100	38	138	0.00013
Pectinodesmus pectinatus	91197	S	33	13	46	0.00004
Monoraphidium neglectum	145388	S	82	85	167	0.00016
Kirchneriella aperta	117505	S	65	23	88	0.00008
Ankistrodesmus falcatus	52960	S	55	0	55	0.00005
Chlorotetraedron incus	162317	S	114	46	160	0.00015
Neochloris aquatica	3099	S	63	7	70	0.00007
Bracteacoccus minor	50037	S	66	40	106	0.00010
Bracteacoccus aerius	50041	S	52	34	86	0.00008
Bracteacoccus giganteus	50039	S	26	14	40	0.00004
Parallela transversalis	163324	S	106	2	108	0.00010
Ankyra judayi	52688	S	58	62	120	0.00011
Pseudomuriella schumacherensis	889459	S	136	80	216	0.00020
Neocystis brevis	1065496	S	135	76	211	0.00020
Mychonastes homosphaera	31300	S	52	48	100	0.00009
Mychonastes jurisii	797708	S	25	32	57	0.00005
Chromochloris zofingiensis	31302	S	107	41	148	0.00014
Oedocladium carolinianum	55992	S	5457	1507	6964	0.00652
Oedogonium cardiacum	55995	S	4535	1491	6026	0.00564
Chaetophoropsis polyrhiza	2079440	S	3584	475	4059	0.00380
Stigeoclonium helveticum	55999	S	420	50	470	0.00044
Uronema confervicola	764120	S	1228	205	1433	0.00134
Aphanochaete elegans	764105	S	168	59	227	0.00021
Aphanochaete confervicola	764104	S	143	48	191	0.00018
Schizomeris leibleinii	104533	S	289	25	314	0.00029
Floydiella terrestris	51328	S	65	0	65	0.00006
Jenufa minuta	993092	S	72	21	93	0.00009
Jenufa perforata	993091	S	71	2	73	0.00007
Treubaria triappendiculata	1755147	S	46	9	55	0.00005
Microspora stagnorum	163317	S	31	0	31	0.00003
Chlorosarcinopsis eremi	332213	S	116	34	150	0.00014
Micractinium conductrix	554055	S	579	329	908	0.00085
Micractinium variabile	2726146	S	66	1	67	0.00006
Chlorella variabilis	554065	S	316	133	449	0.00042
Chlorella vulgaris	3077	S	106	31	137	0.00013
Chlorella sorokiniana	3076	S	53	26	79	0.00007
Prototheca wickerhamii	3111	S	97	21	118	0.00011
Prototheca bovis	2509265	S	19	107	126	0.00012
Dicloster acuatus	91190	S	141	122	263	0.00025
Auxenochlorella protothecoides	3075	S	90	23	113	0.00011
Pseudochlorella signiensis	173497	S	47	64	111	0.00010
Parachlorella kessleri	3074	S	43	71	114	0.00011
Marvania geminata	97105	S	32	23	55	0.00005
Helicosporidium sp. ex Simulium jonesi	145475	S	27	0	27	0.00003
Geminella minor	163309	S	21	119	140	0.00013
Pseudochloris wilhelmii	1418016	S	21	21	42	0.00004
Binuclearia lauterbornii	3087189	S	49	79	128	0.00012
Coccomyxa subellipsoidea	248742	S	195	46	241	0.00023
Botryococcus braunii	38881	S	159	56	215	0.00020
Xylochloris irregularis	480381	S	93	20	113	0.00011
Choricystis parasitica	41300	S	71	27	98	0.00009
Paradoxia multiseta	249350	S	12	2	14	0.00001
Lobosphaera incisa	312850	S	176	49	225	0.00021
Trebouxia lynnae	1825957	S	84	14	98	0.00009
Myrmecia israelensis	3171	S	58	29	87	0.00008
Symbiochloris handae	1853882	S	54	2	56	0.00005
Parietochloris pseudoalveolaris	3102	S	41	41	82	0.00008
Trebouxiophyceae sp. MX-AZ01	1208065	S	276	34	310	0.00029
Koliella longiseta	33092	S	64	83	147	0.00014
Koliella corcontica	155904	S	39	24	63	0.00006
Edaphochlorella mirabilis	3083	S	54	68	122	0.00011
Stichococcus bacillaris	37433	S	18	4	22	0.00002
Watanabea reniformis	191674	S	111	23	134	0.00013
Jaagichlorella roystonensis	1052852	S	25	0	25	0.00002
Jaagichlorella hainangensis	445995	S	14	0	14	0.00001
Fusochloris perforata	106203	S	74	28	102	0.00010
Microthamnion kuetzingianum	34148	S	15	6	21	0.00002
Scherffelia dubia	3190	S	200	102	302	0.00028
Micromonas commoda	296587	S	5408	458	5866	0.00549
Micromonas pusilla	38833	S	3593	186	3779	0.00354
Ostreococcus sp. 'lucimarinus'	242159	S	1004	113	1117	0.00105
Ostreococcus tauri	70448	S	889	109	998	0.00093
Bathycoccus prasinos	41875	S	383	19	402	0.00038
Monomastix sp. OKE-1	141716	S	111	14	125	0.00012
Microrhizoidea pickettheapsiorum	2604950	S	14	1	15	0.00001
Tupiella akineta	160070	S	599	90	689	0.00064
Capsosiphon fulvescens	205396	S	54	30	84	0.00008
Hazenia capsulata	2202518	S	57	15	72	0.00007
Sarcinofilum mucosum	141643	S	13	2	15	0.00001
Ulva mutabilis	498180	S	26	104	130	0.00012
Ulva fenestrata	83795	S	15	14	29	0.00003
Ulva flexuosa	83791	S	12	14	26	0.00002
Pseudoneochloris marina	44573	S	31	28	59	0.00006
Blidingia minima	63414	S	16	0	16	0.00001
Neodangemannia microcystis	173495	S	52	7	59	0.00006
Rhipilia penicilloides	1979422	S	25	2	27	0.00003
Boodleopsis sp. H.0758	2320802	S	11	2	13	0.00001
Pseudocodium devriesii	453070	S	36	12	48	0.00004
Callipsygma wilsonis	2320807	S	19	2	21	0.00002
Caulerpa lentillifera	148947	S	32	2	34	0.00003
Caulerpa racemosa	76317	S	25	13	38	0.00004
Caulerpa verticillata	177082	S	15	1	16	0.00001
Bryopsis sp. HV04063	1979421	S	40	16	56	0.00005
Bryopsis hypnoides	222885	S	38	11	49	0.00005
Bryopsis plumosa	3130	S	20	6	26	0.00002
Lambia antarctica	101717	S	22	8	30	0.00003
Codium fragile	3133	S	56	0	56	0.00005
Derbesia sp. WEST4838	1847751	S	17	1	18	0.00002
Pedobesia claviformis	2364088	S	11	2	13	0.00001
Ostreobium quekettii	121088	S	65	3	68	0.00006
Trentepohlia odorata	2576626	S	18	0	18	0.00002
Oltmannsiellopsis viridis	51324	S	86	43	129	0.00012
Chloropicon laureae	464258	S	68	45	113	0.00011
Chloropicon roscoffensis	1461544	S	62	46	108	0.00010
Chloropicon maureeniae	1461542	S	37	13	50	0.00005
Chloropicon sieburthii	1764286	S	35	28	63	0.00006
Chloropicon mariensis	1606511	S	30	18	48	0.00004
Chloroparvula japonica	1411623	S	86	40	126	0.00012
Chloroparvula pacifica	1883388	S	52	60	112	0.00010
Picocystis salinarum	88271	S	413	325	738	0.00069
Nephroselmis olivacea	31312	S	97	26	123	0.00012
Nephroselmis pyriformis	156128	S	51	44	95	0.00009
Nephroselmis astigmatica	259378	S	35	24	59	0.00006
Pedinomonas minor	3159	S	130	189	319	0.00030
Pedinomonas tuberculata	160064	S	28	25	53	0.00005
Cymbomonas tetramitiformis	36881	S	93	61	154	0.00014
Pyramimonas parkeae	36894	S	41	43	84	0.00008
Pycnococcus provasolii	41880	S	107	19	126	0.00012
Palmophyllum crassum	1615899	S	36	12	48	0.00004
Prasinoderma coloniale	156133	S	240	63	303	0.00028
Cyanidioschyzon merolae	45157	S	650	1	651	0.00061
