name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Brassica rapa	3711	S	951	1962	2913	0.00291
Raphanus sativus	3726	S	3300	10594	13894	0.01389
Camelina sativa	90675	S	5162	426	5588	0.00559
Arabidopsis thaliana	3702	S	976	233	1209	0.00121
Eucalyptus grandis	71139	S	4577	3238	7815	0.00781
Rhodamnia argentea	178133	S	2608	645	3253	0.00325
Punica granatum	22663	S	2785	867	3652	0.00365
Mangifera indica	29780	S	3839	1424	5263	0.00526
Citrus sinensis	2711	S	2864	1129	3993	0.00399
Vitis riparia	96939	S	3379	2932	6311	0.00631
Vitis vinifera	29760	S	3028	3112	6140	0.00614
Solanum pennellii	28526	S	4545	1818	6363	0.00636
Solanum lycopersicum	4081	S	4471	10462	14933	0.01493
Solanum dulcamara	45834	S	5023	3521	8544	0.00854
Solanum stenotomum	172797	S	4365	851	5216	0.00521
Capsicum annuum	4072	S	16143	1141	17284	0.01728
Lycium barbarum	112863	S	4995	1369	6364	0.00636
Lycium ferocissimum	112874	S	4912	1769	6681	0.00668
Nicotiana attenuata	49451	S	6052	2255	8307	0.00830
Nicotiana sylvestris	4096	S	6027	1356	7383	0.00738
Nicotiana tomentosiformis	4098	S	5132	1057	6189	0.00619
Ipomoea triloba	35885	S	3395	1568	4963	0.00496
Salvia miltiorrhiza	226208	S	3533	557	4090	0.00409
Salvia hispanica	49212	S	2197	739	2936	0.00293
Salvia splendens	180675	S	4468	936	5404	0.00540
Olea europaea	4146	S	6754	588	7342	0.00734
Sesamum indicum	4182	S	3013	584	3597	0.00360
Coffea arabica	13443	S	3022	1418	4440	0.00444
Coffea eugenioides	49369	S	942	1081	2023	0.00202
Rutidosis leptorrhynchoides	125765	S	13311	5752	19063	0.01905
Helianthus annuus	4232	S	10066	1035	11101	0.01110
Erigeron canadensis	72917	S	3347	557	3904	0.00390
Lactuca sativa	4236	S	10123	2631	12754	0.01275
Cynara cardunculus	4265	S	4860	603	5463	0.00546
Daucus carota	4039	S	2911	687	3598	0.00360
Impatiens glandulifera	253017	S	7517	2195	9712	0.00971
Actinidia eriantha	165200	S	6352	736	7088	0.00708
Diospyros lotus	55363	S	5236	613	5849	0.00585
Rhododendron vialii	182163	S	3311	588	3899	0.00390
Beta vulgaris	161934	S	3746	1306	5052	0.00505
Spinacia oleracea	3562	S	3198	15584	18782	0.01877
Amaranthus tricolor	29722	S	3587	13895	17482	0.01747
Malania oleifera	397392	S	9909	1870	11779	0.01177
Triticum aestivum	4565	S	8204	9892	18096	0.01809
Triticum dicoccoides	85692	S	5149	5698	10847	0.01084
Triticum urartu	4572	S	3795	2611	6406	0.00640
Aegilops tauschii	37682	S	2603	3220	5823	0.00582
Hordeum vulgare	4513	S	10808	5199	16007	0.01600
Lolium rigidum	89674	S	4422	1217	5639	0.00564
Lolium perenne	4522	S	2777	1652	4429	0.00443
Brachypodium distachyon	15368	S	2126	322	2448	0.00245
Oryza brachyantha	4533	S	2743	555	3298	0.00330
Oryza sativa	4530	S	1237	3209	4446	0.00444
Oryza glaberrima	4538	S	1202	1515	2717	0.00272
Miscanthus floridulus	154761	S	7054	1042	8096	0.00809
Zea mays	4577	S	4590	1859	6449	0.00645
Sorghum bicolor	4558	S	2512	1175	3687	0.00369
Panicum virgatum	38727	S	4923	968	5891	0.00589
Panicum hallii	206008	S	2063	446	2509	0.00251
Setaria viridis	4556	S	675	1261	1936	0.00194
Setaria italica	4555	S	593	1125	1718	0.00172
Phragmites australis	29695	S	4126	1019	5145	0.00514
Ananas comosus	4615	S	4090	1199	5289	0.00529
Zingiber officinale	94328	S	10321	391	10712	0.01071
Musa acuminata	4641	S	5598	12743	18341	0.01833
Elaeis guineensis	51953	S	10541	1504	12045	0.01204
Phoenix dactylifera	42345	S	3550	923	4473	0.00447
Asparagus officinalis	4686	S	4250	436	4686	0.00468
Dioscorea cayenensis	29710	S	3992	408	4400	0.00440
Macadamia integrifolia	60698	S	4939	819	5758	0.00576
Telopea speciosissima	54955	S	4935	605	5540	0.00554
Papaver somniferum	3469	S	6973	218	7191	0.00719
Magnolia sinica	86752	S	6714	275	6989	0.00699
Nymphaea colorata	210225	S	7432	876	8308	0.00830
Cryptomeria japonica	3369	S	23466	2840	26306	0.02629
Physcomitrium patens	3218	S	3181	23	3204	0.00320
Closterium baillyanum	1416941	S	824	115	939	0.00094
Cosmarium botrytis	33101	S	66	45	111	0.00011
Staurastrum punctulatum	102822	S	28	15	43	0.00004
Roya obtusa	104537	S	121	50	171	0.00017
Cylindrocystis brebissonii	102167	S	31	3	34	0.00003
Zygnema circumcarinatum	35869	S	50	7	57	0.00006
Netrium digitus	43946	S	23	3	26	0.00003
Spirogyra maxima	3180	S	15	2	17	0.00002
Coleochaete scutata	3125	S	101	5	106	0.00011
Chaetosphaeridium globosum	96477	S	56	8	64	0.00006
Chara vulgaris	55564	S	24	38	62	0.00006
Chlorokybus atmophyticus	3144	S	122	37	159	0.00016
Entransia fimbriata	130991	S	61	4	65	0.00006
Interfilum terricola	163310	S	51	62	113	0.00011
Mesostigma viride	41882	S	89	46	135	0.00013
Chlamydomonas reinhardtii	3055	S	9020	574	9594	0.00959
Chlamydomonas leiostraca	1034604	S	109	85	194	0.00019
Carteria cerasiformis	69401	S	59	3	62	0.00006
Oogamochlamys gigantea	158507	S	58	10	68	0.00007
Polytoma uvella	40532	S	19	0	19	0.00002
Volvox carteri	3067	S	1237	76	1313	0.00131
Volvox africanus	51714	S	37	38	75	0.00007
Gonium pectorale	33097	S	85	130	215	0.00021
Yamagishiella unicocca	51707	S	68	82	150	0.00015
Colemanosphaera angeleri	1454018	S	37	48	85	0.00008
Pleodorina starrii	330485	S	28	24	52	0.00005
Haematococcus lacustris	44745	S	256	4	260	0.00026
Hafniomonas laevis	436124	S	71	3	74	0.00007
Spermatozopsis similis	3192	S	64	44	108	0.00011
Dunaliella salina	3046	S	61	11	72	0.00007
Chlorococcum tatrense	915274	S	140	53	193	0.00019
Characiochloris acuminata	167768	S	49	29	78	0.00008
Phacotus lenticularis	52965	S	47	13	60	0.00006
Pleurastrum terricola	34116	S	43	3	46	0.00005
Pseudopediastrum sp. CL0201VA	2184484	S	24	20	44	0.00004
Pseudopediastrum boryanum	55410	S	12	14	26	0.00003
Pseudopediastrum integrum	271402	S	11	14	25	0.00002
Pediastrum duplex	3105	S	24	16	40	0.00004
Pediastrum angulosum	271408	S	23	18	41	0.00004
Hydrodictyon reticulatum	3107	S	48	57	105	0.00010
Stauridium tetras	271398	S	45	23	68	0.00007
Lacunastrum gracillimum	427913	S	25	13	38	0.00004
Bracteacoccus aerius	50041	S	55	37	92	0.00009
Bracteacoccus giganteus	50039	S	42	25	67	0.00007
Bracteacoccus minor	50037	S	26	16	42	0.00004
Tetradesmus obliquus	3088	S	67	38	105	0.00010
Coelastrella saipanensis	152631	S	53	16	69	0.00007
Pectinodesmus pectinatus	91197	S	16	5	21	0.00002
Monoraphidium neglectum	145388	S	60	54	114	0.00011
Kirchneriella aperta	117505	S	56	16	72	0.00007
Chlorotetraedron incus	162317	S	64	27	91	0.00009
Neochloris aquatica	3099	S	37	5	42	0.00004
Mychonastes homosphaera	31300	S	27	35	62	0.00006
Mychonastes jurisii	797708	S	18	32	50	0.00005
Pseudomuriella schumacherensis	889459	S	85	45	130	0.00013
Parallela transversalis	163324	S	49	0	49	0.00005
Ankyra judayi	52688	S	33	31	64	0.00006
Neocystis brevis	1065496	S	76	38	114	0.00011
Chromochloris zofingiensis	31302	S	67	23	90	0.00009
Oedogonium cardiacum	55995	S	3095	679	3774	0.00377
Oedocladium carolinianum	55992	S	2140	407	2547	0.00255
Uronema confervicola	764120	S	737	95	832	0.00083
Chaetophoropsis polyrhiza	2079440	S	488	51	539	0.00054
Stigeoclonium helveticum	55999	S	127	11	138	0.00014
Aphanochaete elegans	764105	S	107	31	138	0.00014
Aphanochaete confervicola	764104	S	67	20	87	0.00009
Schizomeris leibleinii	104533	S	108	7	115	0.00011
Floydiella terrestris	51328	S	67	0	67	0.00007
Jenufa perforata	993091	S	33	4	37	0.00004
Jenufa minuta	993092	S	16	6	22	0.00002
Microspora stagnorum	163317	S	47	0	47	0.00005
Treubaria triappendiculata	1755147	S	44	9	53	0.00005
Chlorosarcinopsis eremi	332213	S	66	18	84	0.00008
Micractinium conductrix	554055	S	562	266	828	0.00083
Micractinium variabile	2726146	S	34	1	35	0.00003
Chlorella variabilis	554065	S	303	105	408	0.00041
Chlorella vulgaris	3077	S	83	20	103	0.00010
Chlorella sorokiniana	3076	S	66	27	93	0.00009
Chlorella heliozoae	554066	S	25	14	39	0.00004
Prototheca wickerhamii	3111	S	64	8	72	0.00007
Prototheca cutis	575411	S	51	9	60	0.00006
Prototheca stagnorum	215448	S	14	0	14	0.00001
Prototheca ciferrii	1973153	S	11	68	79	0.00008
Pseudochloris wilhelmii	1418016	S	94	63	157	0.00016
Auxenochlorella protothecoides	3075	S	78	14	92	0.00009
Marvania geminata	97105	S	70	37	107	0.00011
Dicloster acuatus	91190	S	51	30	81	0.00008
Pseudochlorella signiensis	173497	S	40	55	95	0.00009
Parachlorella kessleri	3074	S	32	36	68	0.00007
Helicosporidium sp. ex Simulium jonesi	145475	S	30	0	30	0.00003
Geminella minor	163309	S	15	52	67	0.00007
Binuclearia lauterbornii	3087189	S	26	33	59	0.00006
Botryococcus braunii	38881	S	1199	181	1380	0.00138
Coccomyxa subellipsoidea	248742	S	137	28	165	0.00016
Elliptochloris bilobata	381761	S	28	5	33	0.00003
Choricystis parasitica	41300	S	67	23	90	0.00009
Xylochloris irregularis	480381	S	63	10	73	0.00007
Paradoxia multiseta	249350	S	36	7	43	0.00004
Lobosphaera incisa	312850	S	92	19	111	0.00011
Myrmecia israelensis	3171	S	62	24	86	0.00009
Trebouxia lynnae	1825957	S	57	8	65	0.00006
Symbiochloris handae	1853882	S	45	2	47	0.00005
Parietochloris pseudoalveolaris	3102	S	21	17	38	0.00004
Koliella longiseta	33092	S	59	79	138	0.00014
Koliella corcontica	155904	S	51	23	74	0.00007
Edaphochlorella mirabilis	3083	S	77	82	159	0.00016
Stichococcus bacillaris	37433	S	48	12	60	0.00006
Trebouxiophyceae sp. MX-AZ01	1208065	S	138	15	153	0.00015
Fusochloris perforata	106203	S	67	19	86	0.00009
Microthamnion kuetzingianum	34148	S	41	12	53	0.00005
Jaagichlorella roystonensis	1052852	S	33	0	33	0.00003
Jaagichlorella hainangensis	445995	S	16	0	16	0.00002
Watanabea reniformis	191674	S	30	5	35	0.00003
Scherffelia dubia	3190	S	114	53	167	0.00017
Micromonas commoda	296587	S	2961	195	3156	0.00315
Micromonas pusilla	38833	S	1674	62	1736	0.00174
Ostreococcus sp. 'lucimarinus'	242159	S	595	48	643	0.00064
Ostreococcus tauri	70448	S	482	41	523	0.00052
Bathycoccus prasinos	41875	S	363	11	374	0.00037
Monomastix sp. OKE-1	141716	S	83	9	92	0.00009
Microrhizoidea pickettheapsiorum	2604950	S	34	2	36	0.00004
Bryopsis sp. HV04063	1979421	S	79	40	119	0.00012
Bryopsis hypnoides	222885	S	19	10	29	0.00003
Lambia antarctica	101717	S	32	14	46	0.00005
Codium fragile	3133	S	102	0	102	0.00010
Codium simulans	589376	S	24	5	29	0.00003
Codium arenicola	1191365	S	18	4	22	0.00002
Derbesia sp. WEST4838	1847751	S	38	2	40	0.00004
Tydemania expeditionis	325645	S	37	5	42	0.00004
Chlorodesmis fastigiata	189431	S	21	3	24	0.00002
Udotea flabellum	170437	S	15	2	17	0.00002
Boodleopsis sp. H.0758	2320802	S	34	6	40	0.00004
Boodleopsis pusilla	381415	S	14	1	15	0.00001
Rhipilia penicilloides	1979422	S	24	1	25	0.00002
Rhipiliopsis peltata	2320810	S	40	5	45	0.00004
Callipsygma wilsonis	2320807	S	29	1	30	0.00003
Caulerpa verticillata	177082	S	31	2	33	0.00003
Caulerpa manorensis	717648	S	25	15	40	0.00004
Caulerpa cliftonii	1004391	S	22	2	24	0.00002
Caulerpa lentillifera	148947	S	10	0	10	0.00001
Ostreobium quekettii	121088	S	34	1	35	0.00003
Tupiella akineta	160070	S	112	17	129	0.00013
Gloeotilopsis sterilis	160069	S	40	119	159	0.00016
Capsosiphon fulvescens	205396	S	21	10	31	0.00003
Hazenia capsulata	2202518	S	26	7	33	0.00003
Sarcinofilum mucosum	141643	S	16	3	19	0.00002
Ulva fenestrata	83795	S	17	69	86	0.00009
Ulva gigantea	523338	S	12	48	60	0.00006
Pseudoneochloris marina	44573	S	31	24	55	0.00005
Neodangemannia microcystis	173495	S	40	6	46	0.00005
Oltmannsiellopsis viridis	51324	S	80	42	122	0.00012
Chloropicon laureae	464258	S	133	59	192	0.00019
Chloropicon sieburthii	1764286	S	49	26	75	0.00007
Chloropicon maureeniae	1461542	S	44	11	55	0.00005
Chloropicon mariensis	1606511	S	24	10	34	0.00003
Chloropicon roscoffensis	1461544	S	20	10	30	0.00003
Chloroparvula japonica	1411623	S	57	44	101	0.00010
Chloroparvula pacifica	1883388	S	25	65	90	0.00009
Cymbomonas tetramitiformis	36881	S	115	53	168	0.00017
Pyramimonas parkeae	36894	S	80	63	143	0.00014
Picocystis salinarum	88271	S	183	102	285	0.00028
Nephroselmis olivacea	31312	S	67	12	79	0.00008
Nephroselmis pyriformis	156128	S	34	18	52	0.00005
Nephroselmis astigmatica	259378	S	21	9	30	0.00003
Pedinomonas tuberculata	160064	S	41	28	69	0.00007
Pedinomonas minor	3159	S	40	46	86	0.00009
Palmophyllum crassum	1615899	S	53	14	67	0.00007
Pycnococcus provasolii	41880	S	19	2	21	0.00002
Prasinoderma coloniale	156133	S	234	26	260	0.00026
Cyanidioschyzon merolae	45157	S	354	0	354	0.00035
