name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Schizomeris leibleinii	104533	S	157	30	187	0.00018
Uronema confervicola	764120	S	75	21	96	0.00009
Floydiella terrestris	51328	S	37	0	37	0.00004
Jenufa perforata	993091	S	97	5	102	0.00010
Jenufa minuta	993092	S	70	25	95	0.00009
Treubaria triappendiculata	1755147	S	75	19	94	0.00009
Microspora stagnorum	163317	S	34	0	34	0.00003
Chlorosarcinopsis eremi	332213	S	114	43	157	0.00015
Micractinium conductrix	554055	S	2856	1311	4167	0.00402
Micractinium variabile	2726146	S	154	1	155	0.00015
Chlorella variabilis	554065	S	226	79	305	0.00029
Chlorella sorokiniana	3076	S	150	62	212	0.00020
Chlorella vulgaris	3077	S	101	25	126	0.00012
Chlorella heliozoae	554066	S	16	9	25	0.00002
Prototheca wickerhamii	3111	S	54	9	63	0.00006
Dicloster acuatus	91190	S	125	76	201	0.00019
Auxenochlorella protothecoides	3075	S	122	24	146	0.00014
Pseudochlorella signiensis	173497	S	59	76	135	0.00013
Pseudochloris wilhelmii	1418016	S	50	39	89	0.00009
Helicosporidium sp. ex Simulium jonesi	145475	S	39	0	39	0.00004
Parachlorella kessleri	3074	S	27	32	59	0.00006
Marvania geminata	97105	S	18	10	28	0.00003
Binuclearia lauterbornii	3087189	S	60	88	148	0.00014
Coccomyxa subellipsoidea	248742	S	215	42	257	0.00025
Botryococcus braunii	38881	S	156	42	198	0.00019
Choricystis parasitica	41300	S	90	31	121	0.00012
Xylochloris irregularis	480381	S	80	16	96	0.00009
Paradoxia multiseta	249350	S	17	2	19	0.00002
Lobosphaera incisa	312850	S	160	41	201	0.00019
Trebouxia lynnae	1825957	S	133	20	153	0.00015
Myrmecia israelensis	3171	S	67	30	97	0.00009
Parietochloris pseudoalveolaris	3102	S	47	43	90	0.00009
Symbiochloris handae	1853882	S	33	1	34	0.00003
Koliella longiseta	33092	S	55	67	122	0.00012
Koliella corcontica	155904	S	52	29	81	0.00008
Edaphochlorella mirabilis	3083	S	65	75	140	0.00014
Stichococcus bacillaris	37433	S	34	8	42	0.00004
Trebouxiophyceae sp. MX-AZ01	1208065	S	197	22	219	0.00021
Watanabea reniformis	191674	S	105	20	125	0.00012
Jaagichlorella roystonensis	1052852	S	18	0	18	0.00002
Jaagichlorella hainangensis	445995	S	13	0	13	0.00001
Fusochloris perforata	106203	S	65	20	85	0.00008
Microthamnion kuetzingianum	34148	S	37	12	49	0.00005
Scherffelia dubia	3190	S	96	45	141	0.00014
Micromonas commoda	296587	S	4893	371	5264	0.00508
Micromonas pusilla	38833	S	3301	150	3451	0.00333
Ostreococcus tauri	70448	S	719	91	810	0.00078
Ostreococcus sp. 'lucimarinus'	242159	S	676	89	765	0.00074
Bathycoccus prasinos	41875	S	299	11	310	0.00030
Monomastix sp. OKE-1	141716	S	123	15	138	0.00013
Microrhizoidea pickettheapsiorum	2604950	S	10	1	11	0.00001
Tupiella akineta	160070	S	143	32	175	0.00017
Capsosiphon fulvescens	205396	S	24	14	38	0.00004
Gloeotilopsis sterilis	160069	S	15	63	78	0.00008
Hazenia capsulata	2202518	S	32	13	45	0.00004
Sarcinofilum mucosum	141643	S	25	6	31	0.00003
Ulva fenestrata	83795	S	23	34	57	0.00006
Ulva mutabilis	498180	S	13	94	107	0.00010
Ulva rigida	75689	S	10	7	17	0.00002
Blidingia minima	63414	S	28	1	29	0.00003
Pseudoneochloris marina	44573	S	25	21	46	0.00004
Neodangemannia microcystis	173495	S	41	8	49	0.00005
Callipsygma wilsonis	2320807	S	21	5	26	0.00003
Rhipiliopsis peltata	2320810	S	10	4	14	0.00001
Rhipilia penicilloides	1979422	S	13	4	17	0.00002
Chlorodesmis fastigiata	189431	S	11	4	15	0.00001
Pseudocodium devriesii	453070	S	15	9	24	0.00002
Caulerpa lentillifera	148947	S	28	2	30	0.00003
Caulerpa cliftonii	1004391	S	17	1	18	0.00002
Caulerpa racemosa	76317	S	15	10	25	0.00002
Bryopsis sp. HV04063	1979421	S	43	18	61	0.00006
Bryopsis hypnoides	222885	S	28	10	38	0.00004
Bryopsis plumosa	3130	S	18	8	26	0.00003
Lambia antarctica	101717	S	16	5	21	0.00002
Codium fragile	3133	S	25	0	25	0.00002
Derbesia sp. WEST4838	1847751	S	18	1	19	0.00002
Ostreobium quekettii	121088	S	58	2	60	0.00006
Oltmannsiellopsis viridis	51324	S	65	36	101	0.00010
Chloropicon sieburthii	1764286	S	36	50	86	0.00008
Chloropicon mariensis	1606511	S	30	32	62	0.00006
Chloropicon maureeniae	1461542	S	29	13	42	0.00004
Chloropicon laureae	464258	S	28	33	61	0.00006
Chloropicon roscoffensis	1461544	S	15	18	33	0.00003
Chloroparvula pacifica	1883388	S	37	33	70	0.00007
Chloroparvula japonica	1411623	S	34	16	50	0.00005
Picocystis salinarum	88271	S	295	205	500	0.00048
Cymbomonas tetramitiformis	36881	S	76	44	120	0.00012
Pyramimonas parkeae	36894	S	52	48	100	0.00010
Nephroselmis olivacea	31312	S	44	10	54	0.00005
Nephroselmis pyriformis	156128	S	41	31	72	0.00007
Nephroselmis astigmatica	259378	S	36	22	58	0.00006
Pedinomonas minor	3159	S	54	71	125	0.00012
Pedinomonas tuberculata	160064	S	41	34	75	0.00007
Pycnococcus provasolii	41880	S	81	13	94	0.00009
Palmophyllum crassum	1615899	S	24	7	31	0.00003
Prasinoderma coloniale	156133	S	237	55	292	0.00028
Cyanidioschyzon merolae	45157	S	544	0	544	0.00052
