name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Brassica oleracea	3712	S	1683	1927	3610	0.00279
Brassica rapa	3711	S	1379	2927	4306	0.00332
Raphanus sativus	3726	S	3934	12957	16891	0.01304
Camelina sativa	90675	S	6146	559	6705	0.00518
Arabidopsis thaliana	3702	S	1206	297	1503	0.00116
Eucalyptus grandis	71139	S	6629	4810	11439	0.00883
Rhodamnia argentea	178133	S	3037	777	3814	0.00294
Punica granatum	22663	S	3253	1028	4281	0.00330
Mangifera indica	29780	S	4187	1720	5907	0.00456
Citrus sinensis	2711	S	3485	1403	4888	0.00377
Vitis riparia	96939	S	3898	3264	7162	0.00553
Vitis vinifera	29760	S	3604	3661	7265	0.00561
Solanum lycopersicum	4081	S	5565	13744	19309	0.01491
Solanum pennellii	28526	S	4812	1943	6755	0.00521
Solanum dulcamara	45834	S	5769	4312	10081	0.00778
Solanum stenotomum	172797	S	5313	1023	6336	0.00489
Capsicum annuum	4072	S	19699	1469	21168	0.01634
Lycium ferocissimum	112874	S	7180	2445	9625	0.00743
Lycium barbarum	112863	S	6784	1751	8535	0.00659
Nicotiana sylvestris	4096	S	8533	1899	10432	0.00805
Nicotiana attenuata	49451	S	7817	2903	10720	0.00828
Nicotiana tomentosiformis	4098	S	6699	1406	8105	0.00626
Ipomoea triloba	35885	S	4171	2082	6253	0.00483
Salvia miltiorrhiza	226208	S	4395	725	5120	0.00395
Salvia hispanica	49212	S	2660	790	3450	0.00266
Salvia splendens	180675	S	5314	1084	6398	0.00494
Olea europaea	4146	S	7595	699	8294	0.00640
Sesamum indicum	4182	S	3597	726	4323	0.00334
Coffea arabica	13443	S	3537	1514	5051	0.00390
Coffea eugenioides	49369	S	1647	1743	3390	0.00262
Rutidosis leptorrhynchoides	125765	S	15916	7502	23418	0.01808
Helianthus annuus	4232	S	12317	1364	13681	0.01056
Erigeron canadensis	72917	S	4167	744	4911	0.00379
Lactuca sativa	4236	S	11502	3214	14716	0.01136
Cynara cardunculus	4265	S	5160	672	5832	0.00450
Daucus carota	4039	S	3343	841	4184	0.00323
Impatiens glandulifera	253017	S	7822	2446	10268	0.00793
Actinidia eriantha	165200	S	7650	873	8523	0.00658
Diospyros lotus	55363	S	6941	900	7841	0.00605
Rhododendron vialii	182163	S	4407	862	5269	0.00407
Beta vulgaris	161934	S	5601	2202	7803	0.00602
Spinacia oleracea	3562	S	3924	19617	23541	0.01817
Amaranthus tricolor	29722	S	4385	18576	22961	0.01773
Malania oleifera	397392	S	13183	2648	15831	0.01222
Triticum aestivum	4565	S	14876	16554	31430	0.02426
Triticum dicoccoides	85692	S	8984	9062	18046	0.01393
Triticum urartu	4572	S	6955	4369	11324	0.00874
Aegilops tauschii	37682	S	4468	5180	9648	0.00745
Hordeum vulgare	4513	S	23024	12239	35263	0.02722
Lolium rigidum	89674	S	6969	1900	8869	0.00685
Lolium perenne	4522	S	4530	2712	7242	0.00559
Brachypodium distachyon	15368	S	2815	451	3266	0.00252
Oryza brachyantha	4533	S	3626	773	4399	0.00340
Oryza sativa	4530	S	2252	5869	8121	0.00627
Oryza glaberrima	4538	S	2168	2510	4678	0.00361
Miscanthus floridulus	154761	S	11055	1532	12587	0.00972
Zea mays	4577	S	6730	2927	9657	0.00746
Sorghum bicolor	4558	S	3581	1755	5336	0.00412
Panicum virgatum	38727	S	8455	1592	10047	0.00776
Panicum hallii	206008	S	3500	715	4215	0.00325
Setaria viridis	4556	S	1242	1835	3077	0.00238
Setaria italica	4555	S	974	1463	2437	0.00188
Phragmites australis	29695	S	5702	1644	7346	0.00567
Ananas comosus	4615	S	5904	1951	7855	0.00606
Zingiber officinale	94328	S	11115	482	11597	0.00895
Musa acuminata	4641	S	6905	17700	24605	0.01899
Elaeis guineensis	51953	S	9478	1455	10933	0.00844
Phoenix dactylifera	42345	S	5118	1367	6485	0.00501
Asparagus officinalis	4686	S	5297	631	5928	0.00458
Dioscorea cayenensis	29710	S	4268	509	4777	0.00369
Telopea speciosissima	54955	S	7653	1059	8712	0.00673
Macadamia integrifolia	60698	S	6873	1293	8166	0.00630
Magnolia sinica	86752	S	9198	438	9636	0.00744
Papaver somniferum	3469	S	8083	295	8378	0.00647
Nymphaea colorata	210225	S	4345	521	4866	0.00376
Cryptomeria japonica	3369	S	29064	3681	32745	0.02528
Physcomitrium patens	3218	S	3628	33	3661	0.00283
Roya obtusa	104537	S	93	58	151	0.00012
Cylindrocystis brebissonii	102167	S	41	7	48	0.00004
Zygnema circumcarinatum	35869	S	16	2	18	0.00001
Spirogyra maxima	3180	S	11	2	13	0.00001
Netrium digitus	43946	S	11	1	12	0.00001
Cosmarium botrytis	33101	S	43	16	59	0.00005
Staurastrum punctulatum	102822	S	20	5	25	0.00002
Closterium baillyanum	1416941	S	59	10	69	0.00005
Coleochaete scutata	3125	S	275	26	301	0.00023
Chaetosphaeridium globosum	96477	S	57	16	73	0.00006
Chara vulgaris	55564	S	20	25	45	0.00003
Mesostigma viride	41882	S	249	135	384	0.00030
Entransia fimbriata	130991	S	121	9	130	0.00010
Interfilum terricola	163310	S	35	67	102	0.00008
Chlorokybus atmophyticus	3144	S	149	49	198	0.00015
Chlamydomonas reinhardtii	3055	S	16573	1565	18138	0.01400
Chlamydomonas leiostraca	1034604	S	105	85	190	0.00015
Oogamochlamys gigantea	158507	S	107	18	125	0.00010
Carteria cerasiformis	69401	S	87	6	93	0.00007
Polytoma uvella	40532	S	42	0	42	0.00003
Volvox carteri	3067	S	2790	252	3042	0.00235
Volvox africanus	51714	S	74	96	170	0.00013
Pleodorina starrii	330485	S	110	120	230	0.00018
Gonium pectorale	33097	S	87	144	231	0.00018
Colemanosphaera angeleri	1454018	S	42	63	105	0.00008
Yamagishiella unicocca	51707	S	39	51	90	0.00007
Dunaliella salina	3046	S	143	28	171	0.00013
Spermatozopsis similis	3192	S	126	84	210	0.00016
Hafniomonas laevis	436124	S	117	6	123	0.00009
Chlorococcum tatrense	915274	S	354	139	493	0.00038
Haematococcus lacustris	44745	S	166	3	169	0.00013
Phacotus lenticularis	52965	S	145	43	188	0.00015
Characiochloris acuminata	167768	S	144	87	231	0.00018
Pleurastrum terricola	34116	S	100	9	109	0.00008
Pseudopediastrum boryanum	55410	S	51	33	84	0.00006
Pseudopediastrum integrum	271402	S	27	19	46	0.00004
Pseudopediastrum sp. CL0201VA	2184484	S	17	8	25	0.00002
Pediastrum duplex	3105	S	42	19	61	0.00005
Pediastrum angulosum	271408	S	25	13	38	0.00003
Stauridium tetras	271398	S	43	22	65	0.00005
Lacunastrum gracillimum	427913	S	42	18	60	0.00005
Hydrodictyon reticulatum	3107	S	14	15	29	0.00002
Kirchneriella aperta	117505	S	226	76	302	0.00023
Monoraphidium neglectum	145388	S	72	67	139	0.00011
Tetradesmus obliquus	3088	S	151	85	236	0.00018
Coelastrella saipanensis	152631	S	81	24	105	0.00008
Pectinodesmus pectinatus	91197	S	41	14	55	0.00004
Bracteacoccus minor	50037	S	91	49	140	0.00011
Bracteacoccus giganteus	50039	S	65	31	96	0.00007
Bracteacoccus aerius	50041	S	37	21	58	0.00004
Neocystis brevis	1065496	S	143	67	210	0.00016
Ankyra judayi	52688	S	81	72	153	0.00012
Parallela transversalis	163324	S	60	1	61	0.00005
Neochloris aquatica	3099	S	89	11	100	0.00008
Chlorotetraedron incus	162317	S	47	18	65	0.00005
Mychonastes homosphaera	31300	S	44	53	97	0.00007
Mychonastes jurisii	797708	S	15	24	39	0.00003
Chromochloris zofingiensis	31302	S	103	38	141	0.00011
Pseudomuriella schumacherensis	889459	S	68	37	105	0.00008
Oedogonium cardiacum	55995	S	4878	1126	6004	0.00463
Oedocladium carolinianum	55992	S	4033	751	4784	0.00369
Aphanochaete confervicola	764104	S	150	72	222	0.00017
Aphanochaete elegans	764105	S	127	64	191	0.00015
Chaetophoropsis polyrhiza	2079440	S	117	30	147	0.00011
Stigeoclonium helveticum	55999	S	96	20	116	0.00009
Schizomeris leibleinii	104533	S	186	52	238	0.00018
Uronema confervicola	764120	S	55	20	75	0.00006
Floydiella terrestris	51328	S	95	1	96	0.00007
Jenufa minuta	993092	S	63	17	80	0.00006
Jenufa perforata	993091	S	47	1	48	0.00004
Treubaria triappendiculata	1755147	S	98	22	120	0.00009
Microspora stagnorum	163317	S	29	0	29	0.00002
Chlorosarcinopsis eremi	332213	S	133	44	177	0.00014
Micractinium conductrix	554055	S	2252	822	3074	0.00237
Micractinium variabile	2726146	S	107	1	108	0.00008
Chlorella variabilis	554065	S	1246	353	1599	0.00123
Chlorella sorokiniana	3076	S	191	62	253	0.00020
Chlorella vulgaris	3077	S	57	11	68	0.00005
Chlorella heliozoae	554066	S	39	18	57	0.00004
Prototheca wickerhamii	3111	S	63	7	70	0.00005
Prototheca bovis	2509265	S	41	88	129	0.00010
Prototheca stagnorum	215448	S	13	0	13	0.00001
Prototheca cutis	575411	S	13	2	15	0.00001
Dicloster acuatus	91190	S	123	55	178	0.00014
Auxenochlorella protothecoides	3075	S	117	18	135	0.00010
Marvania geminata	97105	S	69	31	100	0.00008
Helicosporidium sp. ex Simulium jonesi	145475	S	52	0	52	0.00004
Parachlorella kessleri	3074	S	52	46	98	0.00008
Pseudochloris wilhelmii	1418016	S	42	26	68	0.00005
Pseudochlorella signiensis	173497	S	35	38	73	0.00006
Binuclearia lauterbornii	3087189	S	117	140	257	0.00020
Botryococcus braunii	38881	S	80	11	91	0.00007
Coccomyxa subellipsoidea	248742	S	66	18	84	0.00006
Elliptochloris bilobata	381761	S	11	1	12	0.00001
Choricystis parasitica	41300	S	66	18	84	0.00006
Xylochloris irregularis	480381	S	60	10	70	0.00005
Paradoxia multiseta	249350	S	49	14	63	0.00005
Lobosphaera incisa	312850	S	101	21	122	0.00009
Trebouxia lynnae	1825957	S	78	10	88	0.00007
Myrmecia israelensis	3171	S	61	22	83	0.00006
Parietochloris pseudoalveolaris	3102	S	59	44	103	0.00008
Symbiochloris handae	1853882	S	29	1	30	0.00002
Koliella corcontica	155904	S	95	44	139	0.00011
Koliella longiseta	33092	S	94	98	192	0.00015
Stichococcus bacillaris	37433	S	84	16	100	0.00008
Edaphochlorella mirabilis	3083	S	48	45	93	0.00007
Microthamnion kuetzingianum	34148	S	74	20	94	0.00007
Fusochloris perforata	106203	S	74	19	93	0.00007
Watanabea reniformis	191674	S	74	11	85	0.00007
Jaagichlorella roystonensis	1052852	S	38	0	38	0.00003
Jaagichlorella hainangensis	445995	S	19	0	19	0.00001
Trebouxiophyceae sp. MX-AZ01	1208065	S	116	11	127	0.00010
Scherffelia dubia	3190	S	102	40	142	0.00011
Micromonas commoda	296587	S	5657	426	6083	0.00470
Micromonas pusilla	38833	S	3993	166	4159	0.00321
Ostreococcus tauri	70448	S	1039	128	1167	0.00090
Ostreococcus sp. 'lucimarinus'	242159	S	1003	121	1124	0.00087
Bathycoccus prasinos	41875	S	487	19	506	0.00039
Monomastix sp. OKE-1	141716	S	191	24	215	0.00017
Microrhizoidea pickettheapsiorum	2604950	S	21	7	28	0.00002
Ulva rigida	75689	S	39	19	58	0.00004
Ulva australis	111616	S	28	101	129	0.00010
Ulva gigantea	523338	S	15	11	26	0.00002
Blidingia minima	63414	S	78	3	81	0.00006
Pseudoneochloris marina	44573	S	45	32	77	0.00006
Tupiella akineta	160070	S	87	14	101	0.00008
Sarcinofilum mucosum	141643	S	81	14	95	0.00007
Gloeotilopsis sterilis	160069	S	44	145	189	0.00015
Capsosiphon fulvescens	205396	S	28	12	40	0.00003
Hazenia capsulata	2202518	S	61	16	77	0.00006
Neodangemannia microcystis	173495	S	112	24	136	0.00010
Bryopsis hypnoides	222885	S	67	24	91	0.00007
Bryopsis plumosa	3130	S	44	20	64	0.00005
Bryopsis sp. HV04063	1979421	S	24	11	35	0.00003
Lambia antarctica	101717	S	62	21	83	0.00006
Codium fragile	3133	S	54	0	54	0.00004
Codium arabicum	221038	S	37	7	44	0.00003
Codium arenicola	1191365	S	11	3	14	0.00001
Pedobesia claviformis	2364088	S	38	11	49	0.00004
Boodleopsis sp. H.0758	2320802	S	29	5	34	0.00003
Boodleopsis pusilla	381415	S	15	0	15	0.00001
Rhipilia penicilloides	1979422	S	20	1	21	0.00002
Chlorodesmis fastigiata	189431	S	27	3	30	0.00002
Udotea flabellum	170437	S	15	1	16	0.00001
Rhipiliopsis peltata	2320810	S	35	4	39	0.00003
Callipsygma wilsonis	2320807	S	14	0	14	0.00001
Caulerpa verticillata	177082	S	24	4	28	0.00002
Caulerpa racemosa	76317	S	17	27	44	0.00003
Caulerpa ashmeadii	177078	S	17	7	24	0.00002
Caulerpa lentillifera	148947	S	16	2	18	0.00001
Caulerpa cliftonii	1004391	S	16	2	18	0.00001
Ostreobium quekettii	121088	S	38	3	41	0.00003
Oltmannsiellopsis viridis	51324	S	92	49	141	0.00011
Picocystis salinarum	88271	S	728	385	1113	0.00086
Chloropicon mariensis	1606511	S	61	42	103	0.00008
Chloropicon sieburthii	1764286	S	50	45	95	0.00007
Chloropicon maureeniae	1461542	S	44	14	58	0.00004
Chloropicon roscoffensis	1461544	S	38	30	68	0.00005
Chloropicon laureae	464258	S	29	22	51	0.00004
Chloroparvula japonica	1411623	S	66	32	98	0.00008
Chloroparvula pacifica	1883388	S	61	76	137	0.00011
Cymbomonas tetramitiformis	36881	S	350	155	505	0.00039
Pyramimonas parkeae	36894	S	69	48	117	0.00009
Nephroselmis olivacea	31312	S	88	16	104	0.00008
Nephroselmis astigmatica	259378	S	86	40	126	0.00010
Nephroselmis pyriformis	156128	S	42	24	66	0.00005
Pedinomonas tuberculata	160064	S	103	62	165	0.00013
Pedinomonas minor	3159	S	81	78	159	0.00012
Pycnococcus provasolii	41880	S	106	13	119	0.00009
Palmophyllum crassum	1615899	S	34	7	41	0.00003
Prasinoderma coloniale	156133	S	121	22	143	0.00011
Cyanidioschyzon merolae	45157	S	437	0	437	0.00034
