name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bryopsis sp. HV04063	1979421	S	201	52	253	0.00016
Bryopsis hypnoides	222885	S	42	16	58	0.00004
Bryopsis plumosa	3130	S	25	12	37	0.00002
Lambia antarctica	101717	S	266	39	305	0.00019
Pedobesia claviformis	2364088	S	44	4	48	0.00003
Boodleopsis pusilla	381415	S	114	7	121	0.00008
Boodleopsis sp. H.0758	2320802	S	55	3	58	0.00004
Tydemania expeditionis	325645	S	63	4	67	0.00004
Glaukea argentea	2894057	S	27	14	41	0.00003
Chlorodesmis fastigiata	189431	S	17	9	26	0.00002
Udotea flabellum	170437	S	14	6	20	0.00001
Rhipiliopsis peltata	2320810	S	59	2	61	0.00004
Callipsygma wilsonis	2320807	S	23	0	23	0.00001
Pseudocodium devriesii	453070	S	38	2	40	0.00002
Caulerpa manorensis	717648	S	127	80	207	0.00013
Caulerpa verticillata	177082	S	106	5	111	0.00007
Caulerpa lentillifera	148947	S	30	1	31	0.00002
Caulerpa ashmeadii	177078	S	16	1	17	0.00001
Caulerpa cliftonii	1004391	S	10	0	10	0.00001
Ostreobium quekettii	121088	S	43	0	43	0.00003
Trentepohlia odorata	2576626	S	23	0	23	0.00001
Oltmannsiellopsis viridis	51324	S	304	100	404	0.00025
Micromonas commoda	296587	S	3502	235	3737	0.00233
Micromonas pusilla	38833	S	2666	102	2768	0.00173
Ostreococcus tauri	70448	S	736	84	820	0.00051
Ostreococcus sp. 'lucimarinus'	242159	S	652	65	717	0.00045
Bathycoccus prasinos	41875	S	353	14	367	0.00023
Monomastix sp. OKE-1	141716	S	150	12	162	0.00010
Microrhizoidea pickettheapsiorum	2604950	S	43	4	47	0.00003
Chloropicon maureeniae	1461542	S	115	41	156	0.00010
Chloropicon mariensis	1606511	S	92	82	174	0.00011
Chloropicon roscoffensis	1461544	S	72	75	147	0.00009
Chloropicon laureae	464258	S	67	66	133	0.00008
Chloropicon sieburthii	1764286	S	57	67	124	0.00008
Chloropicon primus	1764295	S	55	31	86	0.00005
Chloroparvula pacifica	1883388	S	67	93	160	0.00010
Chloroparvula japonica	1411623	S	47	24	71	0.00004
Pyramimonas parkeae	36894	S	202	120	322	0.00020
Cymbomonas tetramitiformis	36881	S	184	67	251	0.00016
Pedinomonas minor	3159	S	232	194	426	0.00027
Pedinomonas tuberculata	160064	S	141	72	213	0.00013
Nephroselmis olivacea	31312	S	161	27	188	0.00012
Nephroselmis astigmatica	259378	S	33	12	45	0.00003
Nephroselmis pyriformis	156128	S	17	9	26	0.00002
Picocystis salinarum	88271	S	175	76	251	0.00016
Pycnococcus provasolii	41880	S	128	12	140	0.00009
Palmophyllum crassum	1615899	S	85	17	102	0.00006
Prasinoderma coloniale	156133	S	222	28	250	0.00016
Cyanidioschyzon merolae	45157	S	320	0	320	0.00020
