name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Chlorococcum tatrense	915274	S	2887	729	3616	0.00205
Dunaliella salina	3046	S	711	98	809	0.00046
Spermatozopsis similis	3192	S	209	96	305	0.00017
Hafniomonas laevis	436124	S	208	7	215	0.00012
Haematococcus lacustris	44745	S	938	14	952	0.00054
Phacotus lenticularis	52965	S	421	84	505	0.00029
Characiochloris acuminata	167768	S	360	155	515	0.00029
Pleurastrum terricola	34116	S	54	4	58	0.00003
Pseudopediastrum sp. CL0201VA	2184484	S	82	107	189	0.00011
Pseudopediastrum boryanum	55410	S	37	73	110	0.00006
Pseudopediastrum integrum	271402	S	19	40	59	0.00003
Lacunastrum gracillimum	427913	S	118	75	193	0.00011
Stauridium tetras	271398	S	96	50	146	0.00008
Pediastrum duplex	3105	S	50	44	94	0.00005
Pediastrum angulosum	271408	S	39	43	82	0.00005
Hydrodictyon reticulatum	3107	S	52	82	134	0.00008
Pectinodesmus pectinatus	91197	S	340	106	446	0.00025
Coelastrella saipanensis	152631	S	119	31	150	0.00009
Tetradesmus obliquus	3088	S	109	51	160	0.00009
Chlorotetraedron incus	162317	S	261	76	337	0.00019
Neochloris aquatica	3099	S	193	16	209	0.00012
Monoraphidium neglectum	145388	S	265	177	442	0.00025
Kirchneriella aperta	117505	S	153	33	186	0.00011
Ankistrodesmus falcatus	52960	S	11	0	11	0.00001
Bracteacoccus aerius	50041	S	155	76	231	0.00013
Bracteacoccus minor	50037	S	126	59	185	0.00010
Bracteacoccus giganteus	50039	S	84	36	120	0.00007
Ankyra judayi	52688	S	280	166	446	0.00025
Parallela transversalis	163324	S	153	1	154	0.00009
Pseudomuriella schumacherensis	889459	S	246	81	327	0.00019
Chromochloris zofingiensis	31302	S	225	51	276	0.00016
Mychonastes homosphaera	31300	S	100	79	179	0.00010
Mychonastes jurisii	797708	S	16	17	33	0.00002
Neocystis brevis	1065496	S	28	9	37	0.00002
Aphanochaete confervicola	764104	S	9005	1375	10380	0.00589
Aphanochaete elegans	764105	S	2403	435	2838	0.00161
Chaetophoropsis polyrhiza	2079440	S	7251	623	7874	0.00447
Stigeoclonium helveticum	55999	S	800	70	870	0.00049
Uronema confervicola	764120	S	1185	122	1307	0.00074
Schizomeris leibleinii	104533	S	983	69	1052	0.00060
Oedogonium cardiacum	55995	S	162	30	192	0.00011
Oedocladium carolinianum	55992	S	44	7	51	0.00003
Floydiella terrestris	51328	S	120	0	120	0.00007
Chlorosarcinopsis eremi	332213	S	1080	122	1202	0.00068
Jenufa perforata	993091	S	146	2	148	0.00008
Jenufa minuta	993092	S	57	8	65	0.00004
Treubaria triappendiculata	1755147	S	74	6	80	0.00005
Microspora stagnorum	163317	S	10	0	10	0.00001
Chlorella variabilis	554065	S	172	59	231	0.00013
Chlorella vulgaris	3077	S	93	21	114	0.00006
Chlorella sorokiniana	3076	S	68	29	97	0.00006
Chlorella heliozoae	554066	S	67	36	103	0.00006
Micractinium conductrix	554055	S	143	63	206	0.00012
Micractinium variabile	2726146	S	30	0	30	0.00002
Prototheca wickerhamii	3111	S	70	12	82	0.00005
Prototheca cutis	575411	S	28	5	33	0.00002
Prototheca ciferrii	1973153	S	28	27	55	0.00003
Prototheca bovis	2509265	S	12	11	23	0.00001
Pseudochloris wilhelmii	1418016	S	129	94	223	0.00013
Parachlorella kessleri	3074	S	106	154	260	0.00015
Pseudochlorella signiensis	173497	S	89	101	190	0.00011
Auxenochlorella protothecoides	3075	S	63	14	77	0.00004
Geminella minor	163309	S	38	124	162	0.00009
Helicosporidium sp. ex Simulium jonesi	145475	S	32	0	32	0.00002
Marvania geminata	97105	S	31	17	48	0.00003
Dicloster acuatus	91190	S	27	21	48	0.00003
Binuclearia lauterbornii	3087189	S	107	112	219	0.00012
Trebouxia lynnae	1825957	S	218	24	242	0.00014
Myrmecia israelensis	3171	S	72	24	96	0.00005
Symbiochloris handae	1853882	S	39	1	40	0.00002
Parietochloris pseudoalveolaris	3102	S	37	25	62	0.00004
Lobosphaera incisa	312850	S	25	4	29	0.00002
Edaphochlorella mirabilis	3083	S	130	112	242	0.00014
Koliella corcontica	155904	S	85	33	118	0.00007
Koliella longiseta	33092	S	32	34	66	0.00004
Stichococcus bacillaris	37433	S	47	8	55	0.00003
Choricystis parasitica	41300	S	109	27	136	0.00008
Botryococcus braunii	38881	S	56	5	61	0.00003
Coccomyxa subellipsoidea	248742	S	43	7	50	0.00003
Xylochloris irregularis	480381	S	18	2	20	0.00001
Microthamnion kuetzingianum	34148	S	65	16	81	0.00005
Fusochloris perforata	106203	S	54	13	67	0.00004
Jaagichlorella roystonensis	1052852	S	62	0	62	0.00004
Watanabea reniformis	191674	S	29	4	33	0.00002
Trebouxiophyceae sp. MX-AZ01	1208065	S	76	7	83	0.00005
Scherffelia dubia	3190	S	43	13	56	0.00003
Micromonas commoda	296587	S	3249	227	3476	0.00197
Micromonas pusilla	38833	S	2613	106	2719	0.00154
Ostreococcus sp. 'lucimarinus'	242159	S	660	97	757	0.00043
Ostreococcus tauri	70448	S	572	66	638	0.00036
Bathycoccus prasinos	41875	S	302	6	308	0.00017
Monomastix sp. OKE-1	141716	S	158	13	171	0.00010
Microrhizoidea pickettheapsiorum	2604950	S	52	2	54	0.00003
Tupiella akineta	160070	S	4903	417	5320	0.00302
Hazenia capsulata	2202518	S	163	27	190	0.00011
Capsosiphon fulvescens	205396	S	96	29	125	0.00007
Gloeotilopsis sterilis	160069	S	43	118	161	0.00009
Sarcinofilum mucosum	141643	S	124	14	138	0.00008
Ulva flexuosa	83791	S	23	120	143	0.00008
Ulva rigida	75689	S	18	32	50	0.00003
Ulva gigantea	523338	S	11	41	52	0.00003
Pseudoneochloris marina	44573	S	88	45	133	0.00008
Blidingia minima	63414	S	29	0	29	0.00002
Neodangemannia microcystis	173495	S	74	6	80	0.00005
Codium fragile	3133	S	252	0	252	0.00014
Codium simulans	589376	S	47	3	50	0.00003
Codium arabicum	221038	S	20	1	21	0.00001
Codium arenicola	1191365	S	15	0	15	0.00001
Bryopsis sp. HV04063	1979421	S	98	22	120	0.00007
Bryopsis hypnoides	222885	S	42	10	52	0.00003
Bryopsis plumosa	3130	S	15	4	19	0.00001
Lambia antarctica	101717	S	82	15	97	0.00006
Pedobesia claviformis	2364088	S	54	6	60	0.00003
Boodleopsis pusilla	381415	S	47	2	49	0.00003
Boodleopsis sp. H.0758	2320802	S	28	2	30	0.00002
Rhipilia penicilloides	1979422	S	14	0	14	0.00001
Callipsygma wilsonis	2320807	S	36	1	37	0.00002
Rhipiliopsis peltata	2320810	S	19	1	20	0.00001
Udotea flabellum	170437	S	14	13	27	0.00002
Tydemania expeditionis	325645	S	14	1	15	0.00001
Caulerpa verticillata	177082	S	70	4	74	0.00004
Caulerpa manorensis	717648	S	42	24	66	0.00004
Caulerpa lentillifera	148947	S	28	1	29	0.00002
Ostreobium quekettii	121088	S	41	0	41	0.00002
Oltmannsiellopsis viridis	51324	S	125	38	163	0.00009
Chloropicon roscoffensis	1461544	S	159	119	278	0.00016
Chloropicon mariensis	1606511	S	69	44	113	0.00006
Chloropicon primus	1764295	S	54	19	73	0.00004
Chloropicon laureae	464258	S	49	34	83	0.00005
Chloropicon maureeniae	1461542	S	46	13	59	0.00003
Chloropicon sieburthii	1764286	S	34	28	62	0.00004
Chloroparvula pacifica	1883388	S	57	54	111	0.00006
Chloroparvula japonica	1411623	S	27	10	37	0.00002
Picocystis salinarum	88271	S	243	116	359	0.00020
Cymbomonas tetramitiformis	36881	S	160	64	224	0.00013
Pyramimonas parkeae	36894	S	80	52	132	0.00007
Pedinomonas minor	3159	S	97	90	187	0.00011
Pedinomonas tuberculata	160064	S	66	38	104	0.00006
Nephroselmis olivacea	31312	S	74	13	87	0.00005
Nephroselmis astigmatica	259378	S	24	9	33	0.00002
Pycnococcus provasolii	41880	S	56	6	62	0.00004
Palmophyllum crassum	1615899	S	26	5	31	0.00002
Prasinoderma coloniale	156133	S	248	33	281	0.00016
Cyanidioschyzon merolae	45157	S	376	0	376	0.00021
