name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Vitis riparia	96939	S	529	536	1065	0.00455
Vitis vinifera	29760	S	484	562	1046	0.00447
Solanum lycopersicum	4081	S	9656	13829	23485	0.10041
Solanum pennellii	28526	S	8284	1512	9796	0.04188
Solanum dulcamara	45834	S	706	327	1033	0.00442
Solanum stenotomum	172797	S	689	59	748	0.00320
Lycium ferocissimum	112874	S	968	220	1188	0.00508
Lycium barbarum	112863	S	947	155	1102	0.00471
Capsicum annuum	4072	S	2097	81	2178	0.00931
Nicotiana sylvestris	4096	S	1113	151	1264	0.00540
Nicotiana attenuata	49451	S	1070	252	1322	0.00565
Nicotiana tomentosiformis	4098	S	716	91	807	0.00345
Ipomoea triloba	35885	S	831	255	1086	0.00464
Salvia miltiorrhiza	226208	S	881	104	985	0.00421
Salvia hispanica	49212	S	503	258	761	0.00325
Salvia splendens	180675	S	970	213	1183	0.00506
Olea europaea	4146	S	1308	73	1381	0.00590
Sesamum indicum	4182	S	530	73	603	0.00258
Coffea arabica	13443	S	664	244	908	0.00388
Coffea eugenioides	49369	S	186	160	346	0.00148
Helianthus annuus	4232	S	1644	112	1756	0.00751
Rutidosis leptorrhynchoides	125765	S	1537	469	2006	0.00858
Erigeron canadensis	72917	S	547	65	612	0.00262
Lactuca sativa	4236	S	1457	284	1741	0.00744
Cynara cardunculus	4265	S	580	52	632	0.00270
Daucus carota	4039	S	538	86	624	0.00267
Actinidia eriantha	165200	S	1697	174	1871	0.00800
Diospyros lotus	55363	S	1432	144	1576	0.00674
Rhododendron vialii	182163	S	1216	205	1421	0.00608
Impatiens glandulifera	253017	S	956	206	1162	0.00497
Malania oleifera	397392	S	2257	327	2584	0.01105
Beta vulgaris	161934	S	880	263	1143	0.00489
Spinacia oleracea	3562	S	571	1893	2464	0.01054
Amaranthus tricolor	29722	S	580	1876	2456	0.01050
Triticum aestivum	4565	S	2330	2876	5206	0.02226
Triticum dicoccoides	85692	S	1489	1662	3151	0.01347
Triticum urartu	4572	S	1311	913	2224	0.00951
Aegilops tauschii	37682	S	1002	1326	2328	0.00995
Hordeum vulgare	4513	S	2999	1516	4515	0.01930
Lolium rigidum	89674	S	1487	476	1963	0.00839
Lolium perenne	4522	S	890	609	1499	0.00641
Brachypodium distachyon	15368	S	1318	207	1525	0.00652
Oryza sativa	4530	S	1819	4036	5855	0.02503
Oryza brachyantha	4533	S	1258	251	1509	0.00645
Oryza glaberrima	4538	S	987	859	1846	0.00789
Miscanthus floridulus	154761	S	2123	613	2736	0.01170
Zea mays	4577	S	1679	795	2474	0.01058
Sorghum bicolor	4558	S	788	565	1353	0.00578
Panicum virgatum	38727	S	1683	450	2133	0.00912
Panicum hallii	206008	S	738	233	971	0.00415
Setaria viridis	4556	S	212	586	798	0.00341
Setaria italica	4555	S	191	537	728	0.00311
Phragmites australis	29695	S	1688	555	2243	0.00959
Ananas comosus	4615	S	1890	557	2447	0.01046
Musa acuminata	4641	S	2682	6066	8748	0.03740
Zingiber officinale	94328	S	2672	100	2772	0.01185
Elaeis guineensis	51953	S	2145	387	2532	0.01083
Phoenix dactylifera	42345	S	1622	601	2223	0.00950
Asparagus officinalis	4686	S	1096	108	1204	0.00515
Dioscorea cayenensis	29710	S	815	82	897	0.00384
Telopea speciosissima	54955	S	1545	193	1738	0.00743
Macadamia integrifolia	60698	S	889	148	1037	0.00443
Magnolia sinica	86752	S	1940	76	2016	0.00862
Papaver somniferum	3469	S	1193	36	1229	0.00525
Nymphaea colorata	210225	S	634	85	719	0.00307
Cryptomeria japonica	3369	S	4150	440	4590	0.01963
Physcomitrium patens	3218	S	301	1	302	0.00129
Coleochaete scutata	3125	S	81	3	84	0.00036
Chlamydomonas reinhardtii	3055	S	2587	168	2755	0.01178
Polytomella capuana	351368	S	34	0	34	0.00015
Volvox carteri	3067	S	249	16	265	0.00113
Neocystis brevis	1065496	S	39	40	79	0.00034
Chlorella variabilis	554065	S	26	69	95	0.00041
Stichococcus bacillaris	37433	S	49	40	89	0.00038
Xylochloris irregularis	480381	S	36	12	48	0.00021
Micromonas commoda	296587	S	1076	72	1148	0.00491
Micromonas pusilla	38833	S	693	26	719	0.00307
Ostreococcus tauri	70448	S	223	10	233	0.00100
Ostreococcus sp. 'lucimarinus'	242159	S	141	5	146	0.00062
Bathycoccus prasinos	41875	S	87	2	89	0.00038
Microrhizoidea pickettheapsiorum	2604950	S	36	0	36	0.00015
Chloroparvula pacifica	1883388	S	42	16	58	0.00025
Tupiella akineta	160070	S	14	5	19	0.00008
Picocystis salinarum	88271	S	33	56	89	0.00038
Cymbomonas tetramitiformis	36881	S	11	15	26	0.00011
Cyanidioschyzon merolae	45157	S	37	0	37	0.00016
