name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Chlorokybus atmophyticus	3144	S	274	93	367	0.00013
Interfilum terricola	163310	S	121	189	310	0.00011
Entransia fimbriata	130991	S	77	6	83	0.00003
Mesostigma viride	41882	S	140	81	221	0.00008
Oedocladium carolinianum	55992	S	18758	4276	23034	0.00824
Oedogonium cardiacum	55995	S	12723	3316	16039	0.00574
Uronema confervicola	764120	S	23593	2023	25616	0.00916
Chaetophoropsis polyrhiza	2079440	S	5445	437	5882	0.00210
Stigeoclonium helveticum	55999	S	742	50	792	0.00028
Aphanochaete confervicola	764104	S	2849	492	3341	0.00119
Aphanochaete elegans	764105	S	1157	204	1361	0.00049
Schizomeris leibleinii	104533	S	744	31	775	0.00028
Floydiella terrestris	51328	S	146	1	147	0.00005
Chlamydomonas reinhardtii	3055	S	35536	2737	38273	0.01369
Chlamydomonas leiostraca	1034604	S	405	232	637	0.00023
Chlamydomonas moewusii	3054	S	41	0	41	0.00001
Carteria cerasiformis	69401	S	583	30	613	0.00022
Oogamochlamys gigantea	158507	S	489	73	562	0.00020
Polytomella magna	353565	S	12	0	12	0.00000
Polytoma uvella	40532	S	12	0	12	0.00000
Volvox carteri	3067	S	4760	354	5114	0.00183
Volvox africanus	51714	S	302	364	666	0.00024
Gonium pectorale	33097	S	428	576	1004	0.00036
Colemanosphaera angeleri	1454018	S	238	305	543	0.00019
Yamagishiella unicocca	51707	S	186	202	388	0.00014
Pleodorina starrii	330485	S	132	132	264	0.00009
Chlorococcum tatrense	915274	S	1308	358	1666	0.00060
Spermatozopsis similis	3192	S	283	126	409	0.00015
Dunaliella salina	3046	S	259	38	297	0.00011
Hafniomonas laevis	436124	S	169	6	175	0.00006
Haematococcus lacustris	44745	S	689	11	700	0.00025
Characiochloris acuminata	167768	S	397	179	576	0.00021
Phacotus lenticularis	52965	S	385	83	468	0.00017
Pleurastrum terricola	34116	S	67	4	71	0.00003
Pediastrum duplex	3105	S	230	119	349	0.00012
Pediastrum angulosum	271408	S	113	70	183	0.00007
Pseudopediastrum integrum	271402	S	85	81	166	0.00006
Pseudopediastrum sp. CL0201VA	2184484	S	74	47	121	0.00004
Pseudopediastrum boryanum	55410	S	39	34	73	0.00003
Stauridium tetras	271398	S	117	50	167	0.00006
Lacunastrum gracillimum	427913	S	88	38	126	0.00005
Hydrodictyon reticulatum	3107	S	81	88	169	0.00006
Tetradesmus obliquus	3088	S	277	144	421	0.00015
Coelastrella saipanensis	152631	S	186	57	243	0.00009
Pectinodesmus pectinatus	91197	S	151	56	207	0.00007
Kirchneriella aperta	117505	S	259	57	316	0.00011
Monoraphidium neglectum	145388	S	177	116	293	0.00010
Ankistrodesmus falcatus	52960	S	125	0	125	0.00004
Bracteacoccus aerius	50041	S	237	94	331	0.00012
Bracteacoccus minor	50037	S	150	56	206	0.00007
Bracteacoccus giganteus	50039	S	88	30	118	0.00004
Chlorotetraedron incus	162317	S	302	88	390	0.00014
Neochloris aquatica	3099	S	212	17	229	0.00008
Pseudomuriella schumacherensis	889459	S	398	142	540	0.00019
Chromochloris zofingiensis	31302	S	328	82	410	0.00015
Ankyra judayi	52688	S	179	107	286	0.00010
Parallela transversalis	163324	S	123	1	124	0.00004
Mychonastes homosphaera	31300	S	128	88	216	0.00008
Mychonastes jurisii	797708	S	69	65	134	0.00005
Neocystis brevis	1065496	S	281	95	376	0.00013
Chlorosarcinopsis eremi	332213	S	598	101	699	0.00025
Jenufa perforata	993091	S	249	9	258	0.00009
Jenufa minuta	993092	S	37	7	44	0.00002
Treubaria triappendiculata	1755147	S	153	19	172	0.00006
Microspora stagnorum	163317	S	19	0	19	0.00001
Chlorella variabilis	554065	S	860	221	1081	0.00039
Chlorella vulgaris	3077	S	235	42	277	0.00010
Chlorella sorokiniana	3076	S	100	30	130	0.00005
Chlorella heliozoae	554066	S	22	9	31	0.00001
Micractinium conductrix	554055	S	444	167	611	0.00022
Micractinium variabile	2726146	S	47	1	48	0.00002
Prototheca cutis	575411	S	45	7	52	0.00002
Prototheca wickerhamii	3111	S	36	4	40	0.00001
Prototheca ciferrii	1973153	S	31	67	98	0.00004
Prototheca bovis	2509265	S	21	44	65	0.00002
Prototheca stagnorum	215448	S	13	0	13	0.00000
Pseudochlorella signiensis	173497	S	254	231	485	0.00017
Auxenochlorella protothecoides	3075	S	245	39	284	0.00010
Dicloster acuatus	91190	S	153	80	233	0.00008
Parachlorella kessleri	3074	S	129	129	258	0.00009
Geminella minor	163309	S	106	339	445	0.00016
Pseudochloris wilhelmii	1418016	S	78	55	133	0.00005
Helicosporidium sp. ex Simulium jonesi	145475	S	63	0	63	0.00002
Marvania geminata	97105	S	46	19	65	0.00002
Binuclearia lauterbornii	3087189	S	124	125	249	0.00009
Lobosphaera incisa	312850	S	348	61	409	0.00015
Myrmecia israelensis	3171	S	181	69	250	0.00009
Trebouxia lynnae	1825957	S	106	12	118	0.00004
Symbiochloris handae	1853882	S	100	3	103	0.00004
Parietochloris pseudoalveolaris	3102	S	77	47	124	0.00004
Botryococcus braunii	38881	S	218	45	263	0.00009
Coccomyxa subellipsoidea	248742	S	104	26	130	0.00005
Elliptochloris bilobata	381761	S	11	1	12	0.00000
Choricystis parasitica	41300	S	221	50	271	0.00010
Xylochloris irregularis	480381	S	202	27	229	0.00008
Edaphochlorella mirabilis	3083	S	303	233	536	0.00019
Koliella corcontica	155904	S	155	57	212	0.00008
Koliella longiseta	33092	S	78	66	144	0.00005
Stichococcus bacillaris	37433	S	66	10	76	0.00003
Microthamnion kuetzingianum	34148	S	80	22	102	0.00004
Fusochloris perforata	106203	S	79	21	100	0.00004
Jaagichlorella roystonensis	1052852	S	42	0	42	0.00002
Jaagichlorella hainangensis	445995	S	37	0	37	0.00001
Watanabea reniformis	191674	S	45	5	50	0.00002
Trebouxiophyceae sp. MX-AZ01	1208065	S	95	7	102	0.00004
Scherffelia dubia	3190	S	225	68	293	0.00010
Micromonas commoda	296587	S	5255	372	5627	0.00201
Micromonas pusilla	38833	S	3707	150	3857	0.00138
Ostreococcus tauri	70448	S	932	137	1069	0.00038
Ostreococcus sp. 'lucimarinus'	242159	S	876	120	996	0.00036
Bathycoccus prasinos	41875	S	592	27	619	0.00022
Monomastix sp. OKE-1	141716	S	124	10	134	0.00005
Microrhizoidea pickettheapsiorum	2604950	S	74	9	83	0.00003
Tupiella akineta	160070	S	5885	506	6391	0.00229
Sarcinofilum mucosum	141643	S	214	23	237	0.00008
Hazenia capsulata	2202518	S	184	29	213	0.00008
Capsosiphon fulvescens	205396	S	68	21	89	0.00003
Gloeotilopsis sterilis	160069	S	37	99	136	0.00005
Ulva fenestrata	83795	S	19	48	67	0.00002
Ulva australis	111616	S	17	205	222	0.00008
Ulva gigantea	523338	S	17	42	59	0.00002
Ulva sp. TM637	2496872	S	10	7	17	0.00001
Ulva torta	932731	S	16	28	44	0.00002
Ulva rigida	75689	S	14	17	31	0.00001
Pseudoneochloris marina	44573	S	128	78	206	0.00007
Blidingia minima	63414	S	32	0	32	0.00001
Neodangemannia microcystis	173495	S	99	9	108	0.00004
Codium fragile	3133	S	321	0	321	0.00011
Codium arabicum	221038	S	45	4	49	0.00002
Codium simulans	589376	S	40	7	47	0.00002
Bryopsis sp. HV04063	1979421	S	143	33	176	0.00006
Bryopsis hypnoides	222885	S	50	13	63	0.00002
Bryopsis plumosa	3130	S	25	7	32	0.00001
Lambia antarctica	101717	S	70	18	88	0.00003
Derbesia sp. WEST4838	1847751	S	44	2	46	0.00002
Pedobesia claviformis	2364088	S	44	4	48	0.00002
Callipsygma wilsonis	2320807	S	70	19	89	0.00003
Rhipiliopsis peltata	2320810	S	12	4	16	0.00001
Chlorodesmis fastigiata	189431	S	26	13	39	0.00001
Tydemania expeditionis	325645	S	21	6	27	0.00001
Udotea flabellum	170437	S	14	5	19	0.00001
Glaukea argentea	2894057	S	10	2	12	0.00000
Boodleopsis sp. H.0758	2320802	S	36	8	44	0.00002
Boodleopsis pusilla	381415	S	14	3	17	0.00001
Rhipilia penicilloides	1979422	S	18	5	23	0.00001
Pseudocodium devriesii	453070	S	23	14	37	0.00001
Caulerpa verticillata	177082	S	81	4	85	0.00003
Caulerpa racemosa	76317	S	72	14	86	0.00003
Caulerpa lentillifera	148947	S	72	2	74	0.00003
Caulerpa manorensis	717648	S	39	12	51	0.00002
Caulerpa ashmeadii	177078	S	16	0	16	0.00001
Caulerpa cliftonii	1004391	S	12	0	12	0.00000
Ostreobium quekettii	121088	S	147	2	149	0.00005
Trentepohlia odorata	2576626	S	10	0	10	0.00000
Oltmannsiellopsis viridis	51324	S	189	57	246	0.00009
Chloropicon sieburthii	1764286	S	75	54	129	0.00005
Chloropicon maureeniae	1461542	S	62	16	78	0.00003
Chloropicon laureae	464258	S	61	37	98	0.00004
Chloropicon roscoffensis	1461544	S	59	38	97	0.00003
Chloropicon mariensis	1606511	S	45	25	70	0.00003
Chloropicon primus	1764295	S	29	9	38	0.00001
Chloroparvula japonica	1411623	S	60	32	92	0.00003
Chloroparvula pacifica	1883388	S	29	47	76	0.00003
Cymbomonas tetramitiformis	36881	S	222	84	306	0.00011
Pyramimonas parkeae	36894	S	112	67	179	0.00006
Pedinomonas tuberculata	160064	S	110	58	168	0.00006
Pedinomonas minor	3159	S	106	89	195	0.00007
Nephroselmis olivacea	31312	S	106	17	123	0.00004
Nephroselmis pyriformis	156128	S	38	20	58	0.00002
Nephroselmis astigmatica	259378	S	26	10	36	0.00001
Picocystis salinarum	88271	S	152	67	219	0.00008
Pycnococcus provasolii	41880	S	83	8	91	0.00003
Palmophyllum crassum	1615899	S	44	8	52	0.00002
Prasinoderma coloniale	156133	S	217	31	248	0.00009
Cyanidioschyzon merolae	45157	S	717	0	717	0.00026
