name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Quercus robur	38942	S	7388	9756	17144	0.00946
Alnus glutinosa	3517	S	7168	7954	15122	0.00834
Corylus avellana	13451	S	5511	1044	6555	0.00362
Benincasa hispida	102211	S	14380	1041	15421	0.00851
Cucumis melo	3656	S	7087	39325	46412	0.02561
Cucumis sativus	3659	S	5240	1031	6271	0.00346
Cucurbita pepo	3663	S	4625	1410	6035	0.00333
Tripterygium wilfordii	458696	S	3163	2242	5405	0.00298
Gossypium hirsutum	3635	S	16327	11438	27765	0.01532
Gossypium arboreum	29729	S	8154	5757	13911	0.00768
Gossypium raimondii	29730	S	7936	5062	12998	0.00717
Theobroma cacao	3641	S	5458	526	5984	0.00330
Brassica napus	3708	S	5145	21363	26508	0.01463
Brassica oleracea	3712	S	2297	2792	5089	0.00281
Brassica rapa	3711	S	1666	3646	5312	0.00293
Raphanus sativus	3726	S	6063	20422	26485	0.01461
Camelina sativa	90675	S	8182	682	8864	0.00489
Arabidopsis thaliana	3702	S	1585	399	1984	0.00109
Eucalyptus grandis	71139	S	6950	5203	12153	0.00671
Rhodamnia argentea	178133	S	3423	902	4325	0.00239
Punica granatum	22663	S	4392	1445	5837	0.00322
Mangifera indica	29780	S	8138	3074	11212	0.00619
Citrus sinensis	2711	S	4987	2259	7246	0.00400
Vitis riparia	96939	S	6204	5882	12086	0.00667
Vitis vinifera	29760	S	5800	6455	12255	0.00676
Solanum lycopersicum	4081	S	18561	38379	56940	0.03142
Solanum pennellii	28526	S	17712	5186	22898	0.01264
Solanum dulcamara	45834	S	9216	5866	15082	0.00832
Solanum stenotomum	172797	S	8976	1405	10381	0.00573
Capsicum annuum	4072	S	31455	1985	33440	0.01845
Lycium barbarum	112863	S	8466	2380	10846	0.00598
Lycium ferocissimum	112874	S	7861	2961	10822	0.00597
Nicotiana sylvestris	4096	S	11541	2384	13925	0.00768
Nicotiana attenuata	49451	S	10140	3500	13640	0.00753
Nicotiana tomentosiformis	4098	S	9591	1802	11393	0.00629
Ipomoea triloba	35885	S	5976	2572	8548	0.00472
Salvia miltiorrhiza	226208	S	7116	1019	8135	0.00449
Salvia hispanica	49212	S	3894	991	4885	0.00270
Salvia splendens	180675	S	7893	1323	9216	0.00509
Olea europaea	4146	S	12354	981	13335	0.00736
Sesamum indicum	4182	S	5802	1028	6830	0.00377
Coffea arabica	13443	S	4696	2136	6832	0.00377
Coffea eugenioides	49369	S	1857	2044	3901	0.00215
Rutidosis leptorrhynchoides	125765	S	27070	10948	38018	0.02098
Helianthus annuus	4232	S	16911	1601	18512	0.01021
Erigeron canadensis	72917	S	6158	969	7127	0.00393
Lactuca sativa	4236	S	17786	4283	22069	0.01218
Cynara cardunculus	4265	S	8329	957	9286	0.00512
Daucus carota	4039	S	5591	1222	6813	0.00376
Impatiens glandulifera	253017	S	15878	4201	20079	0.01108
Actinidia eriantha	165200	S	10866	1212	12078	0.00666
Diospyros lotus	55363	S	9710	1026	10736	0.00592
Rhododendron vialii	182163	S	5006	823	5829	0.00322
Beta vulgaris	161934	S	6600	2191	8791	0.00485
Spinacia oleracea	3562	S	6047	30944	36991	0.02041
Amaranthus tricolor	29722	S	7239	26970	34209	0.01888
Malania oleifera	397392	S	16810	3177	19987	0.01103
Triticum aestivum	4565	S	10947	12265	23212	0.01281
Triticum dicoccoides	85692	S	6695	6881	13576	0.00749
Triticum urartu	4572	S	5727	3654	9381	0.00518
Aegilops tauschii	37682	S	3814	4436	8250	0.00455
Hordeum vulgare	4513	S	13573	5630	19203	0.01060
Lolium rigidum	89674	S	5920	1569	7489	0.00413
Lolium perenne	4522	S	3612	2053	5665	0.00313
Brachypodium distachyon	15368	S	2501	315	2816	0.00155
Oryza brachyantha	4533	S	4193	685	4878	0.00269
Oryza sativa	4530	S	3925	7621	11546	0.00637
Oryza glaberrima	4538	S	2509	2070	4579	0.00253
Miscanthus floridulus	154761	S	9332	1190	10522	0.00581
Zea mays	4577	S	5974	2070	8044	0.00444
Sorghum bicolor	4558	S	3310	1381	4691	0.00259
Panicum virgatum	38727	S	6379	1052	7431	0.00410
Panicum hallii	206008	S	2751	495	3246	0.00179
Setaria italica	4555	S	984	1521	2505	0.00138
Setaria viridis	4556	S	872	1330	2202	0.00122
Phragmites australis	29695	S	5447	1165	6612	0.00365
Ananas comosus	4615	S	6001	1611	7612	0.00420
Zingiber officinale	94328	S	17891	605	18496	0.01021
Musa acuminata	4641	S	8572	17670	26242	0.01448
Elaeis guineensis	51953	S	13778	1728	15506	0.00856
Phoenix dactylifera	42345	S	5666	1286	6952	0.00384
Asparagus officinalis	4686	S	7879	738	8617	0.00475
Dioscorea cayenensis	29710	S	7160	679	7839	0.00433
Telopea speciosissima	54955	S	7477	837	8314	0.00459
Macadamia integrifolia	60698	S	6571	987	7558	0.00417
Papaver somniferum	3469	S	11815	327	12142	0.00670
Magnolia sinica	86752	S	9945	363	10308	0.00569
Nymphaea colorata	210225	S	6122	572	6694	0.00369
Cryptomeria japonica	3369	S	41089	4594	45683	0.02521
Physcomitrium patens	3218	S	6231	46	6277	0.00346
Roya obtusa	104537	S	67	50	117	0.00006
Cylindrocystis brebissonii	102167	S	35	5	40	0.00002
Zygnema circumcarinatum	35869	S	18	4	22	0.00001
Netrium digitus	43946	S	15	5	20	0.00001
Spirogyra maxima	3180	S	12	2	14	0.00001
Closterium baillyanum	1416941	S	84	19	103	0.00006
Cosmarium botrytis	33101	S	44	24	68	0.00004
Coleochaete scutata	3125	S	125	5	130	0.00007
Chaetosphaeridium globosum	96477	S	57	7	64	0.00004
Chara vulgaris	55564	S	75	25	100	0.00006
Interfilum terricola	163310	S	93	88	181	0.00010
Entransia fimbriata	130991	S	70	5	75	0.00004
Mesostigma viride	41882	S	146	69	215	0.00012
Chlorokybus atmophyticus	3144	S	109	29	138	0.00008
Chlamydomonas reinhardtii	3055	S	11863	576	12439	0.00686
Chlamydomonas leiostraca	1034604	S	530	333	863	0.00048
Chlamydomonas moewusii	3054	S	43	0	43	0.00002
Oogamochlamys gigantea	158507	S	129	18	147	0.00008
Carteria cerasiformis	69401	S	66	3	69	0.00004
Volvox carteri	3067	S	1135	52	1187	0.00065
Volvox africanus	51714	S	56	63	119	0.00007
Yamagishiella unicocca	51707	S	251	260	511	0.00028
Gonium pectorale	33097	S	245	303	548	0.00030
Pleodorina starrii	330485	S	83	78	161	0.00009
Colemanosphaera angeleri	1454018	S	62	71	133	0.00007
Chlorococcum tatrense	915274	S	1908	529	2437	0.00134
Dunaliella salina	3046	S	458	65	523	0.00029
Hafniomonas laevis	436124	S	171	6	177	0.00010
Spermatozopsis similis	3192	S	161	91	252	0.00014
Haematococcus lacustris	44745	S	701	9	710	0.00039
Phacotus lenticularis	52965	S	282	68	350	0.00019
Characiochloris acuminata	167768	S	207	95	302	0.00017
Pleurastrum terricola	34116	S	55	4	59	0.00003
Pseudopediastrum sp. CL0201VA	2184484	S	111	127	238	0.00013
Pseudopediastrum boryanum	55410	S	10	18	28	0.00002
Lacunastrum gracillimum	427913	S	150	71	221	0.00012
Stauridium tetras	271398	S	92	37	129	0.00007
Hydrodictyon reticulatum	3107	S	70	77	147	0.00008
Pediastrum angulosum	271408	S	30	23	53	0.00003
Pediastrum duplex	3105	S	27	17	44	0.00002
Pectinodesmus pectinatus	91197	S	156	56	212	0.00012
Coelastrella saipanensis	152631	S	138	42	180	0.00010
Tetradesmus obliquus	3088	S	109	56	165	0.00009
Chlorotetraedron incus	162317	S	250	65	315	0.00017
Neochloris aquatica	3099	S	128	11	139	0.00008
Bracteacoccus aerius	50041	S	165	82	247	0.00014
Bracteacoccus minor	50037	S	67	31	98	0.00005
Bracteacoccus giganteus	50039	S	66	27	93	0.00005
Monoraphidium neglectum	145388	S	183	123	306	0.00017
Kirchneriella aperta	117505	S	143	31	174	0.00010
Ankyra judayi	52688	S	185	145	330	0.00018
Parallela transversalis	163324	S	90	1	91	0.00005
Chromochloris zofingiensis	31302	S	166	41	207	0.00011
Mychonastes homosphaera	31300	S	86	69	155	0.00009
Mychonastes jurisii	797708	S	26	29	55	0.00003
Pseudomuriella schumacherensis	889459	S	120	52	172	0.00009
Neocystis brevis	1065496	S	27	15	42	0.00002
Aphanochaete confervicola	764104	S	519	128	647	0.00036
Aphanochaete elegans	764105	S	323	81	404	0.00022
Chaetophoropsis polyrhiza	2079440	S	633	77	710	0.00039
Stigeoclonium helveticum	55999	S	106	11	117	0.00006
Schizomeris leibleinii	104533	S	185	20	205	0.00011
Uronema confervicola	764120	S	119	19	138	0.00008
Floydiella terrestris	51328	S	93	1	94	0.00005
Oedogonium cardiacum	55995	S	44	9	53	0.00003
Oedocladium carolinianum	55992	S	30	5	35	0.00002
Chlorosarcinopsis eremi	332213	S	596	122	718	0.00040
Jenufa minuta	993092	S	67	16	83	0.00005
Jenufa perforata	993091	S	55	2	57	0.00003
Treubaria triappendiculata	1755147	S	84	15	99	0.00005
Microspora stagnorum	163317	S	34	0	34	0.00002
Chlorella vulgaris	3077	S	138	29	167	0.00009
Chlorella variabilis	554065	S	119	36	155	0.00009
Chlorella heliozoae	554066	S	99	48	147	0.00008
Chlorella sorokiniana	3076	S	71	24	95	0.00005
Micractinium conductrix	554055	S	396	161	557	0.00031
Micractinium variabile	2726146	S	37	1	38	0.00002
Prototheca wickerhamii	3111	S	104	12	116	0.00006
Prototheca cutis	575411	S	93	13	106	0.00006
Prototheca ciferrii	1973153	S	13	49	62	0.00003
Auxenochlorella protothecoides	3075	S	118	22	140	0.00008
Pseudochloris wilhelmii	1418016	S	85	50	135	0.00007
Pseudochlorella signiensis	173497	S	75	93	168	0.00009
Parachlorella kessleri	3074	S	68	72	140	0.00008
Marvania geminata	97105	S	64	34	98	0.00005
Helicosporidium sp. ex Simulium jonesi	145475	S	36	0	36	0.00002
Dicloster acuatus	91190	S	31	17	48	0.00003
Geminella minor	163309	S	23	65	88	0.00005
Binuclearia lauterbornii	3087189	S	38	44	82	0.00005
Trebouxia lynnae	1825957	S	166	21	187	0.00010
Myrmecia israelensis	3171	S	98	30	128	0.00007
Lobosphaera incisa	312850	S	60	11	71	0.00004
Parietochloris pseudoalveolaris	3102	S	54	39	93	0.00005
Symbiochloris handae	1853882	S	18	0	18	0.00001
Edaphochlorella mirabilis	3083	S	159	148	307	0.00017
Stichococcus bacillaris	37433	S	104	25	129	0.00007
Koliella longiseta	33092	S	50	61	111	0.00006
Koliella corcontica	155904	S	48	19	67	0.00004
Choricystis parasitica	41300	S	145	47	192	0.00011
Botryococcus braunii	38881	S	59	7	66	0.00004
Coccomyxa subellipsoidea	248742	S	31	7	38	0.00002
Elliptochloris bilobata	381761	S	12	2	14	0.00001
Xylochloris irregularis	480381	S	41	6	47	0.00003
Microthamnion kuetzingianum	34148	S	147	43	190	0.00010
Fusochloris perforata	106203	S	35	9	44	0.00002
Jaagichlorella roystonensis	1052852	S	49	0	49	0.00003
Watanabea reniformis	191674	S	54	8	62	0.00003
Trebouxiophyceae sp. MX-AZ01	1208065	S	95	10	105	0.00006
Scherffelia dubia	3190	S	69	33	102	0.00006
Tupiella akineta	160070	S	6983	636	7619	0.00420
Sarcinofilum mucosum	141643	S	361	46	407	0.00022
Hazenia capsulata	2202518	S	237	45	282	0.00016
Capsosiphon fulvescens	205396	S	89	30	119	0.00007
Gloeotilopsis sterilis	160069	S	38	86	124	0.00007
Ulva gigantea	523338	S	25	116	141	0.00008
Ulva flexuosa	83791	S	19	124	143	0.00008
Ulva rigida	75689	S	11	24	35	0.00002
Pseudoneochloris marina	44573	S	128	80	208	0.00011
Blidingia minima	63414	S	56	1	57	0.00003
Neodangemannia microcystis	173495	S	161	15	176	0.00010
Bryopsis sp. HV04063	1979421	S	164	52	216	0.00012
Bryopsis hypnoides	222885	S	54	26	80	0.00004
Bryopsis plumosa	3130	S	10	6	16	0.00001
Lambia antarctica	101717	S	240	47	287	0.00016
Codium fragile	3133	S	210	0	210	0.00012
Codium arabicum	221038	S	62	5	67	0.00004
Codium simulans	589376	S	54	8	62	0.00003
Codium arenicola	1191365	S	12	1	13	0.00001
Pedobesia claviformis	2364088	S	46	5	51	0.00003
Boodleopsis pusilla	381415	S	105	5	110	0.00006
Boodleopsis sp. H.0758	2320802	S	57	4	61	0.00003
Tydemania expeditionis	325645	S	50	6	56	0.00003
Udotea flabellum	170437	S	10	19	29	0.00002
Rhipiliopsis peltata	2320810	S	34	1	35	0.00002
Callipsygma wilsonis	2320807	S	18	0	18	0.00001
Pseudocodium devriesii	453070	S	14	0	14	0.00001
Caulerpa manorensis	717648	S	101	69	170	0.00009
Caulerpa verticillata	177082	S	48	2	50	0.00003
Ostreobium quekettii	121088	S	35	0	35	0.00002
Trentepohlia odorata	2576626	S	17	0	17	0.00001
Oltmannsiellopsis viridis	51324	S	245	84	329	0.00018
Micromonas commoda	296587	S	3065	202	3267	0.00180
Micromonas pusilla	38833	S	2087	76	2163	0.00119
Ostreococcus tauri	70448	S	683	49	732	0.00040
Ostreococcus sp. 'lucimarinus'	242159	S	510	29	539	0.00030
Bathycoccus prasinos	41875	S	293	9	302	0.00017
Monomastix sp. OKE-1	141716	S	163	14	177	0.00010
Microrhizoidea pickettheapsiorum	2604950	S	35	2	37	0.00002
Chloropicon maureeniae	1461542	S	76	33	109	0.00006
Chloropicon roscoffensis	1461544	S	59	81	140	0.00008
Chloropicon mariensis	1606511	S	56	66	122	0.00007
Chloropicon laureae	464258	S	43	57	100	0.00006
Chloropicon sieburthii	1764286	S	34	53	87	0.00005
Chloropicon primus	1764295	S	25	19	44	0.00002
Chloroparvula japonica	1411623	S	66	35	101	0.00006
Chloroparvula pacifica	1883388	S	48	65	113	0.00006
Cymbomonas tetramitiformis	36881	S	152	54	206	0.00011
Pyramimonas parkeae	36894	S	152	93	245	0.00014
Pedinomonas minor	3159	S	156	141	297	0.00016
Pedinomonas tuberculata	160064	S	135	73	208	0.00011
Picocystis salinarum	88271	S	213	92	305	0.00017
Nephroselmis olivacea	31312	S	133	18	151	0.00008
Nephroselmis astigmatica	259378	S	34	11	45	0.00002
Pycnococcus provasolii	41880	S	69	6	75	0.00004
Palmophyllum crassum	1615899	S	35	7	42	0.00002
Prasinoderma coloniale	156133	S	219	19	238	0.00013
Cyanidioschyzon merolae	45157	S	289	0	289	0.00016
