name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Oryza glaberrima	4538	S	2176	1782	3958	0.00285
Miscanthus floridulus	154761	S	7275	1341	8616	0.00620
Zea mays	4577	S	5050	1941	6991	0.00503
Sorghum bicolor	4558	S	3068	1714	4782	0.00344
Panicum virgatum	38727	S	5213	891	6104	0.00439
Panicum hallii	206008	S	2548	466	3014	0.00217
Setaria viridis	4556	S	814	1264	2078	0.00149
Setaria italica	4555	S	785	1237	2022	0.00145
Phragmites australis	29695	S	4789	1041	5830	0.00419
Ananas comosus	4615	S	4698	1394	6092	0.00438
Zingiber officinale	94328	S	13843	489	14332	0.01031
Musa acuminata	4641	S	6988	14974	21962	0.01579
Elaeis guineensis	51953	S	11366	1449	12815	0.00922
Phoenix dactylifera	42345	S	4565	1035	5600	0.00403
Asparagus officinalis	4686	S	5939	576	6515	0.00468
Dioscorea cayenensis	29710	S	5543	543	6086	0.00438
Telopea speciosissima	54955	S	6221	696	6917	0.00497
Macadamia integrifolia	60698	S	5625	857	6482	0.00466
Papaver somniferum	3469	S	9783	283	10066	0.00724
Magnolia sinica	86752	S	8942	341	9283	0.00668
Nymphaea colorata	210225	S	4000	388	4388	0.00316
Cryptomeria japonica	3369	S	31358	3484	34842	0.02505
Physcomitrium patens	3218	S	4418	35	4453	0.00320
Roya obtusa	104537	S	147	53	200	0.00014
Zygnema circumcarinatum	35869	S	36	3	39	0.00003
Netrium digitus	43946	S	26	2	28	0.00002
Spirogyra maxima	3180	S	12	1	13	0.00001
Cosmarium botrytis	33101	S	38	27	65	0.00005
Closterium baillyanum	1416941	S	55	6	61	0.00004
Coleochaete scutata	3125	S	102	5	107	0.00008
Chaetosphaeridium globosum	96477	S	50	7	57	0.00004
Chara vulgaris	55564	S	13	35	48	0.00003
Mesostigma viride	41882	S	83	34	117	0.00008
Chlorokybus atmophyticus	3144	S	81	19	100	0.00007
Entransia fimbriata	130991	S	61	3	64	0.00005
Chlamydomonas reinhardtii	3055	S	10779	610	11389	0.00819
Chlamydomonas leiostraca	1034604	S	188	103	291	0.00021
Chlamydomonas moewusii	3054	S	15	0	15	0.00001
Oogamochlamys gigantea	158507	S	77	10	87	0.00006
Carteria cerasiformis	69401	S	52	2	54	0.00004
Polytoma uvella	40532	S	13	0	13	0.00001
Volvox carteri	3067	S	1305	71	1376	0.00099
Volvox africanus	51714	S	17	16	33	0.00002
Yamagishiella unicocca	51707	S	129	123	252	0.00018
Gonium pectorale	33097	S	126	146	272	0.00020
Pleodorina starrii	330485	S	52	43	95	0.00007
Colemanosphaera angeleri	1454018	S	35	36	71	0.00005
Chlorococcum tatrense	915274	S	776	203	979	0.00070
Dunaliella salina	3046	S	192	25	217	0.00016
Hafniomonas laevis	436124	S	122	4	126	0.00009
Spermatozopsis similis	3192	S	55	30	85	0.00006
Haematococcus lacustris	44745	S	254	3	257	0.00018
Phacotus lenticularis	52965	S	149	30	179	0.00013
Characiochloris acuminata	167768	S	71	31	102	0.00007
Pleurastrum terricola	34116	S	52	4	56	0.00004
Pseudopediastrum sp. CL0201VA	2184484	S	34	33	67	0.00005
Pseudopediastrum boryanum	55410	S	12	16	28	0.00002
Stauridium tetras	271398	S	59	31	90	0.00006
Pediastrum duplex	3105	S	28	22	50	0.00004
Pediastrum angulosum	271408	S	21	21	42	0.00003
Lacunastrum gracillimum	427913	S	34	20	54	0.00004
Hydrodictyon reticulatum	3107	S	13	17	30	0.00002
Pectinodesmus pectinatus	91197	S	108	34	142	0.00010
Coelastrella saipanensis	152631	S	97	27	124	0.00009
Tetradesmus obliquus	3088	S	87	45	132	0.00009
Ankyra judayi	52688	S	108	78	186	0.00013
Parallela transversalis	163324	S	99	1	100	0.00007
Bracteacoccus minor	50037	S	79	35	114	0.00008
Bracteacoccus giganteus	50039	S	58	23	81	0.00006
Bracteacoccus aerius	50041	S	46	22	68	0.00005
Neochloris aquatica	3099	S	90	8	98	0.00007
Chlorotetraedron incus	162317	S	59	20	79	0.00006
Pseudomuriella schumacherensis	889459	S	121	48	169	0.00012
Monoraphidium neglectum	145388	S	54	43	97	0.00007
Kirchneriella aperta	117505	S	47	12	59	0.00004
Mychonastes homosphaera	31300	S	21	45	66	0.00005
Mychonastes jurisii	797708	S	10	28	38	0.00003
Chromochloris zofingiensis	31302	S	73	20	93	0.00007
Neocystis brevis	1065496	S	51	21	72	0.00005
Aphanochaete confervicola	764104	S	5695	882	6577	0.00473
Aphanochaete elegans	764105	S	1472	275	1747	0.00126
Chaetophoropsis polyrhiza	2079440	S	1502	145	1647	0.00118
Stigeoclonium helveticum	55999	S	244	23	267	0.00019
Schizomeris leibleinii	104533	S	556	35	591	0.00042
Uronema confervicola	764120	S	385	38	423	0.00030
Oedogonium cardiacum	55995	S	118	19	137	0.00010
Oedocladium carolinianum	55992	S	49	7	56	0.00004
Floydiella terrestris	51328	S	47	0	47	0.00003
Jenufa perforata	993091	S	125	3	128	0.00009
Jenufa minuta	993092	S	57	9	66	0.00005
Treubaria triappendiculata	1755147	S	26	2	28	0.00002
Microspora stagnorum	163317	S	23	0	23	0.00002
Chlorosarcinopsis eremi	332213	S	205	24	229	0.00016
Chlorella variabilis	554065	S	865	251	1116	0.00080
Chlorella sorokiniana	3076	S	64	22	86	0.00006
Chlorella vulgaris	3077	S	44	9	53	0.00004
Chlorella heliozoae	554066	S	33	15	48	0.00003
Micractinium variabile	2726146	S	27	0	27	0.00002
Micractinium conductrix	554055	S	13	5	18	0.00001
Prototheca wickerhamii	3111	S	68	9	77	0.00006
Prototheca ciferrii	1973153	S	63	34	97	0.00007
Prototheca cutis	575411	S	25	4	29	0.00002
Prototheca stagnorum	215448	S	12	0	12	0.00001
Pseudochlorella signiensis	173497	S	56	61	117	0.00008
Auxenochlorella protothecoides	3075	S	54	10	64	0.00005
Pseudochloris wilhelmii	1418016	S	49	32	81	0.00006
Dicloster acuatus	91190	S	37	24	61	0.00004
Helicosporidium sp. ex Simulium jonesi	145475	S	35	0	35	0.00003
Marvania geminata	97105	S	26	13	39	0.00003
Parachlorella kessleri	3074	S	20	24	44	0.00003
Geminella minor	163309	S	19	61	80	0.00006
Binuclearia lauterbornii	3087189	S	35	38	73	0.00005
Trebouxia lynnae	1825957	S	89	10	99	0.00007
Symbiochloris handae	1853882	S	47	1	48	0.00003
Lobosphaera incisa	312850	S	42	7	49	0.00004
Myrmecia israelensis	3171	S	40	13	53	0.00004
Coccomyxa subellipsoidea	248742	S	65	10	75	0.00005
Botryococcus braunii	38881	S	40	4	44	0.00003
Elliptochloris bilobata	381761	S	24	3	27	0.00002
Choricystis parasitica	41300	S	31	9	40	0.00003
Edaphochlorella mirabilis	3083	S	87	76	163	0.00012
Koliella corcontica	155904	S	51	19	70	0.00005
Koliella longiseta	33092	S	12	12	24	0.00002
Stichococcus bacillaris	37433	S	16	3	19	0.00001
Trebouxiophyceae sp. MX-AZ01	1208065	S	126	11	137	0.00010
Microthamnion kuetzingianum	34148	S	21	7	28	0.00002
Fusochloris perforata	106203	S	17	5	22	0.00002
Scherffelia dubia	3190	S	62	25	87	0.00006
Micromonas commoda	296587	S	2902	198	3100	0.00223
Micromonas pusilla	38833	S	1906	72	1978	0.00142
Ostreococcus tauri	70448	S	578	58	636	0.00046
Ostreococcus sp. 'lucimarinus'	242159	S	545	62	607	0.00044
Bathycoccus prasinos	41875	S	262	6	268	0.00019
Monomastix sp. OKE-1	141716	S	136	15	151	0.00011
Microrhizoidea pickettheapsiorum	2604950	S	51	7	58	0.00004
Tupiella akineta	160070	S	2304	234	2538	0.00183
Sarcinofilum mucosum	141643	S	115	16	131	0.00009
Hazenia capsulata	2202518	S	101	20	121	0.00009
Capsosiphon fulvescens	205396	S	40	15	55	0.00004
Gloeotilopsis sterilis	160069	S	17	46	63	0.00005
Ulva flexuosa	83791	S	16	62	78	0.00006
Ulva compressa	63659	S	10	96	106	0.00008
Pseudoneochloris marina	44573	S	33	24	57	0.00004
Blidingia minima	63414	S	11	0	11	0.00001
Neodangemannia microcystis	173495	S	39	6	45	0.00003
Codium fragile	3133	S	138	0	138	0.00010
Codium simulans	589376	S	26	5	31	0.00002
Codium arenicola	1191365	S	10	2	12	0.00001
Bryopsis sp. HV04063	1979421	S	51	14	65	0.00005
Bryopsis plumosa	3130	S	25	12	37	0.00003
Bryopsis hypnoides	222885	S	18	7	25	0.00002
Lambia antarctica	101717	S	24	5	29	0.00002
Pedobesia claviformis	2364088	S	22	2	24	0.00002
Glaukea argentea	2894057	S	23	9	32	0.00002
Tydemania expeditionis	325645	S	20	1	21	0.00002
Udotea flabellum	170437	S	13	5	18	0.00001
Callipsygma wilsonis	2320807	S	51	1	52	0.00004
Boodleopsis sp. H.0758	2320802	S	14	1	15	0.00001
Boodleopsis pusilla	381415	S	11	1	12	0.00001
Rhipilia penicilloides	1979422	S	21	1	22	0.00002
Caulerpa verticillata	177082	S	13	0	13	0.00001
Caulerpa ashmeadii	177078	S	10	1	11	0.00001
Caulerpa manorensis	717648	S	10	7	17	0.00001
Ostreobium quekettii	121088	S	44	0	44	0.00003
Oltmannsiellopsis viridis	51324	S	46	22	68	0.00005
Chloropicon roscoffensis	1461544	S	141	91	232	0.00017
Chloropicon maureeniae	1461542	S	61	18	79	0.00006
Chloropicon mariensis	1606511	S	42	23	65	0.00005
Chloropicon laureae	464258	S	22	12	34	0.00002
Chloropicon primus	1764295	S	21	5	26	0.00002
Chloropicon sieburthii	1764286	S	17	11	28	0.00002
Chloroparvula japonica	1411623	S	56	17	73	0.00005
Chloroparvula pacifica	1883388	S	32	19	51	0.00004
Picocystis salinarum	88271	S	233	121	354	0.00025
Cymbomonas tetramitiformis	36881	S	82	35	117	0.00008
Pyramimonas parkeae	36894	S	71	52	123	0.00009
Nephroselmis olivacea	31312	S	74	12	86	0.00006
Nephroselmis pyriformis	156128	S	30	15	45	0.00003
Nephroselmis astigmatica	259378	S	18	7	25	0.00002
Pedinomonas minor	3159	S	73	77	150	0.00011
Pedinomonas tuberculata	160064	S	47	30	77	0.00006
Pycnococcus provasolii	41880	S	41	4	45	0.00003
Palmophyllum crassum	1615899	S	34	8	42	0.00003
Prasinoderma coloniale	156133	S	272	28	300	0.00022
Cyanidioschyzon merolae	45157	S	323	0	323	0.00023
