name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Theobroma cacao	3641	S	3765	346	4111	0.00274
Brassica napus	3708	S	3929	16219	20148	0.01344
Brassica oleracea	3712	S	1860	2201	4061	0.00271
Brassica rapa	3711	S	1318	2834	4152	0.00277
Raphanus sativus	3726	S	4307	14243	18550	0.01237
Camelina sativa	90675	S	9076	782	9858	0.00657
Arabidopsis thaliana	3702	S	1319	322	1641	0.00109
Eucalyptus grandis	71139	S	5644	4132	9776	0.00652
Rhodamnia argentea	178133	S	2944	750	3694	0.00246
Punica granatum	22663	S	3507	1150	4657	0.00311
Mangifera indica	29780	S	5419	2150	7569	0.00505
Citrus sinensis	2711	S	4088	1739	5827	0.00389
Vitis riparia	96939	S	4598	4076	8674	0.00578
Vitis vinifera	29760	S	4081	4320	8401	0.00560
Solanum lycopersicum	4081	S	12993	28068	41061	0.02738
Solanum pennellii	28526	S	12414	3911	16325	0.01089
Solanum dulcamara	45834	S	7031	4690	11721	0.00782
Solanum stenotomum	172797	S	6636	1127	7763	0.00518
Capsicum annuum	4072	S	24455	1606	26061	0.01738
Lycium barbarum	112863	S	7739	1983	9722	0.00648
Lycium ferocissimum	112874	S	7045	2417	9462	0.00631
Nicotiana sylvestris	4096	S	9071	2081	11152	0.00744
Nicotiana attenuata	49451	S	8690	3315	12005	0.00801
Nicotiana tomentosiformis	4098	S	7911	1644	9555	0.00637
Ipomoea triloba	35885	S	4786	2157	6943	0.00463
Salvia miltiorrhiza	226208	S	5378	789	6167	0.00411
Salvia hispanica	49212	S	3068	908	3976	0.00265
Salvia splendens	180675	S	6117	1159	7276	0.00485
Olea europaea	4146	S	10151	827	10978	0.00732
Sesamum indicum	4182	S	4406	777	5183	0.00346
Coffea arabica	13443	S	3620	1557	5177	0.00345
Coffea eugenioides	49369	S	1757	1840	3597	0.00240
Rutidosis leptorrhynchoides	125765	S	18868	8138	27006	0.01801
Helianthus annuus	4232	S	14533	1546	16079	0.01072
Erigeron canadensis	72917	S	4546	824	5370	0.00358
Lactuca sativa	4236	S	13476	3658	17134	0.01143
Cynara cardunculus	4265	S	6329	829	7158	0.00477
Daucus carota	4039	S	4016	923	4939	0.00329
Impatiens glandulifera	253017	S	13142	3634	16776	0.01119
Actinidia eriantha	165200	S	8336	902	9238	0.00616
Diospyros lotus	55363	S	7499	869	8368	0.00558
Rhododendron vialii	182163	S	4388	781	5169	0.00345
Beta vulgaris	161934	S	5556	1932	7488	0.00499
Spinacia oleracea	3562	S	4618	23170	27788	0.01853
Amaranthus tricolor	29722	S	5371	20957	26328	0.01756
Malania oleifera	397392	S	13777	2655	16432	0.01096
Triticum aestivum	4565	S	12601	13496	26097	0.01740
Triticum dicoccoides	85692	S	7302	7133	14435	0.00963
Triticum urartu	4572	S	6460	3925	10385	0.00693
Aegilops tauschii	37682	S	3964	4365	8329	0.00555
Hordeum vulgare	4513	S	14705	7048	21753	0.01451
Lolium rigidum	89674	S	6042	1660	7702	0.00514
Lolium perenne	4522	S	3877	2304	6181	0.00412
Brachypodium distachyon	15368	S	2373	358	2731	0.00182
Oryza brachyantha	4533	S	3520	697	4217	0.00281
Oryza sativa	4530	S	2922	6641	9563	0.00638
Oryza glaberrima	4538	S	2094	1939	4033	0.00269
Miscanthus floridulus	154761	S	9239	2218	11457	0.00764
Zea mays	4577	S	6324	2753	9077	0.00605
Sorghum bicolor	4558	S	3495	2423	5918	0.00395
Panicum virgatum	38727	S	6847	1328	8175	0.00545
Panicum hallii	206008	S	3438	730	4168	0.00278
Setaria viridis	4556	S	1015	1697	2712	0.00181
Setaria italica	4555	S	865	1473	2338	0.00156
Phragmites australis	29695	S	5256	1298	6554	0.00437
Ananas comosus	4615	S	5595	1695	7290	0.00486
Zingiber officinale	94328	S	14484	555	15039	0.01003
Musa acuminata	4641	S	7046	16194	23240	0.01550
Elaeis guineensis	51953	S	12258	1672	13930	0.00929
Phoenix dactylifera	42345	S	4704	1126	5830	0.00389
Dioscorea cayenensis	29710	S	5796	618	6414	0.00428
Asparagus officinalis	4686	S	5763	608	6371	0.00425
Telopea speciosissima	54955	S	7266	894	8160	0.00544
Macadamia integrifolia	60698	S	6527	1082	7609	0.00507
Papaver somniferum	3469	S	10691	337	11028	0.00735
Magnolia sinica	86752	S	9243	382	9625	0.00642
Nymphaea colorata	210225	S	4918	511	5429	0.00362
Cryptomeria japonica	3369	S	32030	3649	35679	0.02380
Physcomitrium patens	3218	S	4557	38	4595	0.00306
Roya obtusa	104537	S	135	97	232	0.00015
Cylindrocystis brebissonii	102167	S	51	9	60	0.00004
Zygnema circumcarinatum	35869	S	40	10	50	0.00003
Netrium digitus	43946	S	20	6	26	0.00002
Closterium baillyanum	1416941	S	152	40	192	0.00013
Cosmarium botrytis	33101	S	46	48	94	0.00006
Coleochaete scutata	3125	S	149	10	159	0.00011
Chaetosphaeridium globosum	96477	S	69	13	82	0.00005
Chara vulgaris	55564	S	78	51	129	0.00009
Nitella hyalina	181804	S	13	25	38	0.00003
Chlorokybus atmophyticus	3144	S	252	111	363	0.00024
Interfilum terricola	163310	S	99	163	262	0.00017
Entransia fimbriata	130991	S	93	11	104	0.00007
Mesostigma viride	41882	S	151	115	266	0.00018
Chlamydomonas reinhardtii	3055	S	18175	1474	19649	0.01310
Chlamydomonas leiostraca	1034604	S	422	274	696	0.00046
Chlamydomonas moewusii	3054	S	17	0	17	0.00001
Oogamochlamys gigantea	158507	S	259	39	298	0.00020
Carteria cerasiformis	69401	S	151	8	159	0.00011
Polytoma uvella	40532	S	12	0	12	0.00001
Volvox carteri	3067	S	2531	196	2727	0.00182
Volvox africanus	51714	S	35	38	73	0.00005
Gonium pectorale	33097	S	366	500	866	0.00058
Yamagishiella unicocca	51707	S	249	276	525	0.00035
Pleodorina starrii	330485	S	95	88	183	0.00012
Colemanosphaera angeleri	1454018	S	73	90	163	0.00011
Chlorococcum tatrense	915274	S	1089	323	1412	0.00094
Hafniomonas laevis	436124	S	333	14	347	0.00023
Spermatozopsis similis	3192	S	226	139	365	0.00024
Dunaliella salina	3046	S	180	29	209	0.00014
Haematococcus lacustris	44745	S	556	10	566	0.00038
Phacotus lenticularis	52965	S	250	61	311	0.00021
Characiochloris acuminata	167768	S	185	94	279	0.00019
Pleurastrum terricola	34116	S	139	12	151	0.00010
Pseudopediastrum sp. CL0201VA	2184484	S	83	176	259	0.00017
Pseudopediastrum boryanum	55410	S	16	59	75	0.00005
Pseudopediastrum integrum	271402	S	13	52	65	0.00004
Pediastrum duplex	3105	S	103	77	180	0.00012
Pediastrum angulosum	271408	S	44	40	84	0.00006
Lacunastrum gracillimum	427913	S	110	63	173	0.00012
Hydrodictyon reticulatum	3107	S	103	147	250	0.00017
Stauridium tetras	271398	S	93	47	140	0.00009
Bracteacoccus aerius	50041	S	283	188	471	0.00031
Bracteacoccus giganteus	50039	S	123	72	195	0.00013
Bracteacoccus minor	50037	S	51	32	83	0.00006
Pectinodesmus pectinatus	91197	S	284	89	373	0.00025
Tetradesmus obliquus	3088	S	159	80	239	0.00016
Coelastrella saipanensis	152631	S	112	31	143	0.00010
Chlorotetraedron incus	162317	S	310	102	412	0.00027
Neochloris aquatica	3099	S	181	17	198	0.00013
Monoraphidium neglectum	145388	S	240	187	427	0.00028
Kirchneriella aperta	117505	S	206	55	261	0.00017
Ankistrodesmus falcatus	52960	S	18	0	18	0.00001
Ankyra judayi	52688	S	198	152	350	0.00023
Parallela transversalis	163324	S	148	2	150	0.00010
Chromochloris zofingiensis	31302	S	297	81	378	0.00025
Mychonastes homosphaera	31300	S	97	78	175	0.00012
Mychonastes jurisii	797708	S	49	55	104	0.00007
Pseudomuriella schumacherensis	889459	S	173	73	246	0.00016
Neocystis brevis	1065496	S	125	59	184	0.00012
Aphanochaete confervicola	764104	S	12675	2354	15029	0.01002
Aphanochaete elegans	764105	S	3766	781	4547	0.00303
Chaetophoropsis polyrhiza	2079440	S	977	115	1092	0.00073
Stigeoclonium helveticum	55999	S	534	54	588	0.00039
Schizomeris leibleinii	104533	S	1179	90	1269	0.00085
Uronema confervicola	764120	S	798	98	896	0.00060
Oedocladium carolinianum	55992	S	821	205	1026	0.00068
Oedogonium cardiacum	55995	S	624	178	802	0.00053
Floydiella terrestris	51328	S	164	1	165	0.00011
Chlorosarcinopsis eremi	332213	S	563	88	651	0.00043
Jenufa perforata	993091	S	142	4	146	0.00010
Jenufa minuta	993092	S	112	23	135	0.00009
Treubaria triappendiculata	1755147	S	114	15	129	0.00009
Microspora stagnorum	163317	S	67	0	67	0.00004
Micractinium conductrix	554055	S	1308	568	1876	0.00125
Micractinium variabile	2726146	S	83	1	84	0.00006
Chlorella variabilis	554065	S	231	80	311	0.00021
Chlorella vulgaris	3077	S	201	47	248	0.00017
Chlorella sorokiniana	3076	S	160	67	227	0.00015
Chlorella heliozoae	554066	S	56	31	87	0.00006
Prototheca wickerhamii	3111	S	138	22	160	0.00011
Prototheca cutis	575411	S	90	17	107	0.00007
Prototheca ciferrii	1973153	S	28	49	77	0.00005
Prototheca bovis	2509265	S	18	30	48	0.00003
Prototheca stagnorum	215448	S	17	0	17	0.00001
Pseudochloris wilhelmii	1418016	S	154	111	265	0.00018
Pseudochlorella signiensis	173497	S	147	163	310	0.00021
Auxenochlorella protothecoides	3075	S	137	29	166	0.00011
Dicloster acuatus	91190	S	80	56	136	0.00009
Parachlorella kessleri	3074	S	77	102	179	0.00012
Helicosporidium sp. ex Simulium jonesi	145475	S	42	0	42	0.00003
Marvania geminata	97105	S	38	22	60	0.00004
Geminella minor	163309	S	26	96	122	0.00008
Binuclearia lauterbornii	3087189	S	110	130	240	0.00016
Trebouxia lynnae	1825957	S	288	47	335	0.00022
Myrmecia israelensis	3171	S	141	81	222	0.00015
Lobosphaera incisa	312850	S	91	21	112	0.00007
Parietochloris pseudoalveolaris	3102	S	65	49	114	0.00008
Symbiochloris handae	1853882	S	64	2	66	0.00004
Edaphochlorella mirabilis	3083	S	333	313	646	0.00043
Koliella corcontica	155904	S	136	60	196	0.00013
Koliella longiseta	33092	S	76	81	157	0.00010
Stichococcus bacillaris	37433	S	128	27	155	0.00010
Elliptochloris bilobata	381761	S	91	16	107	0.00007
Botryococcus braunii	38881	S	86	11	97	0.00006
Coccomyxa subellipsoidea	248742	S	49	16	65	0.00004
Choricystis parasitica	41300	S	211	64	275	0.00018
Xylochloris irregularis	480381	S	86	14	100	0.00007
Paradoxia multiseta	249350	S	10	3	13	0.00001
Microthamnion kuetzingianum	34148	S	126	37	163	0.00011
Fusochloris perforata	106203	S	84	23	107	0.00007
Watanabea reniformis	191674	S	63	9	72	0.00005
Jaagichlorella roystonensis	1052852	S	24	0	24	0.00002
Jaagichlorella hainangensis	445995	S	19	0	19	0.00001
Trebouxiophyceae sp. MX-AZ01	1208065	S	83	8	91	0.00006
Scherffelia dubia	3190	S	114	47	161	0.00011
Micromonas commoda	296587	S	4033	311	4344	0.00290
Micromonas pusilla	38833	S	2523	111	2634	0.00176
Ostreococcus sp. 'lucimarinus'	242159	S	726	133	859	0.00057
Ostreococcus tauri	70448	S	637	98	735	0.00049
Bathycoccus prasinos	41875	S	373	12	385	0.00026
Monomastix sp. OKE-1	141716	S	248	24	272	0.00018
Microrhizoidea pickettheapsiorum	2604950	S	107	12	119	0.00008
Tupiella akineta	160070	S	4079	424	4503	0.00300
Sarcinofilum mucosum	141643	S	1028	140	1168	0.00078
Hazenia capsulata	2202518	S	201	40	241	0.00016
Capsosiphon fulvescens	205396	S	111	42	153	0.00010
Gloeotilopsis sterilis	160069	S	36	110	146	0.00010
Ulva flexuosa	83791	S	43	104	147	0.00010
Ulva rigida	75689	S	19	17	36	0.00002
Ulva sp. TM708	2496873	S	12	17	29	0.00002
Ulva gigantea	523338	S	18	31	49	0.00003
Ulva australis	111616	S	11	91	102	0.00007
Pseudoneochloris marina	44573	S	137	87	224	0.00015
Blidingia minima	63414	S	73	2	75	0.00005
Neodangemannia microcystis	173495	S	178	18	196	0.00013
Bryopsis sp. HV04063	1979421	S	240	77	317	0.00021
Bryopsis hypnoides	222885	S	26	14	40	0.00003
Bryopsis plumosa	3130	S	13	8	21	0.00001
Lambia antarctica	101717	S	230	45	275	0.00018
Codium fragile	3133	S	308	0	308	0.00021
Codium simulans	589376	S	99	8	107	0.00007
Codium arabicum	221038	S	48	3	51	0.00003
Codium arenicola	1191365	S	15	0	15	0.00001
Pedobesia claviformis	2364088	S	67	7	74	0.00005
Derbesia sp. WEST4838	1847751	S	12	0	12	0.00001
Boodleopsis pusilla	381415	S	57	3	60	0.00004
Boodleopsis sp. H.0758	2320802	S	57	4	61	0.00004
Rhipilia penicilloides	1979422	S	13	0	13	0.00001
Callipsygma wilsonis	2320807	S	87	2	89	0.00006
Rhipiliopsis peltata	2320810	S	38	2	40	0.00003
Tydemania expeditionis	325645	S	68	5	73	0.00005
Udotea flabellum	170437	S	14	5	19	0.00001
Chlorodesmis fastigiata	189431	S	10	4	14	0.00001
Pseudocodium devriesii	453070	S	11	0	11	0.00001
Caulerpa verticillata	177082	S	89	6	95	0.00006
Caulerpa manorensis	717648	S	68	77	145	0.00010
Caulerpa lentillifera	148947	S	30	1	31	0.00002
Caulerpa ashmeadii	177078	S	10	2	12	0.00001
Ostreobium quekettii	121088	S	163	2	165	0.00011
Trentepohlia odorata	2576626	S	12	0	12	0.00001
Oltmannsiellopsis viridis	51324	S	265	96	361	0.00024
Chloropicon roscoffensis	1461544	S	191	179	370	0.00025
Chloropicon mariensis	1606511	S	100	80	180	0.00012
Chloropicon laureae	464258	S	75	66	141	0.00009
Chloropicon maureeniae	1461542	S	63	22	85	0.00006
Chloropicon primus	1764295	S	53	25	78	0.00005
Chloropicon sieburthii	1764286	S	37	38	75	0.00005
Chloroparvula japonica	1411623	S	72	36	108	0.00007
Chloroparvula pacifica	1883388	S	66	88	154	0.00010
Cymbomonas tetramitiformis	36881	S	246	108	354	0.00024
Pyramimonas parkeae	36894	S	212	152	364	0.00024
Nephroselmis olivacea	31312	S	184	42	226	0.00015
Nephroselmis astigmatica	259378	S	156	74	230	0.00015
Nephroselmis pyriformis	156128	S	19	15	34	0.00002
Pedinomonas tuberculata	160064	S	188	115	303	0.00020
Pedinomonas minor	3159	S	163	163	326	0.00022
Picocystis salinarum	88271	S	240	126	366	0.00024
Pycnococcus provasolii	41880	S	60	7	67	0.00004
Palmophyllum crassum	1615899	S	32	7	39	0.00003
Prasinoderma coloniale	156133	S	244	37	281	0.00019
Cyanidioschyzon merolae	45157	S	519	0	519	0.00035
