name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lolium rigidum	89674	S	1301	406	1707	0.00834
Lolium perenne	4522	S	796	533	1329	0.00649
Brachypodium distachyon	15368	S	1132	176	1308	0.00639
Oryza sativa	4530	S	1577	3425	5002	0.02444
Oryza brachyantha	4533	S	1010	195	1205	0.00589
Oryza glaberrima	4538	S	851	730	1581	0.00773
Miscanthus floridulus	154761	S	1855	534	2389	0.01167
Zea mays	4577	S	1523	729	2252	0.01100
Sorghum bicolor	4558	S	630	441	1071	0.00523
Panicum virgatum	38727	S	1341	378	1719	0.00840
Panicum hallii	206008	S	686	230	916	0.00448
Setaria viridis	4556	S	164	510	674	0.00329
Setaria italica	4555	S	162	513	675	0.00330
Phragmites australis	29695	S	1411	482	1893	0.00925
Ananas comosus	4615	S	1498	450	1948	0.00952
Musa acuminata	4641	S	2352	5285	7637	0.03732
Zingiber officinale	94328	S	2170	81	2251	0.01100
Elaeis guineensis	51953	S	1832	326	2158	0.01055
Phoenix dactylifera	42345	S	1397	507	1904	0.00930
Asparagus officinalis	4686	S	877	87	964	0.00471
Dioscorea cayenensis	29710	S	717	72	789	0.00386
Telopea speciosissima	54955	S	1365	172	1537	0.00751
Macadamia integrifolia	60698	S	807	135	942	0.00460
Magnolia sinica	86752	S	1701	67	1768	0.00864
Papaver somniferum	3469	S	981	30	1011	0.00494
Nymphaea colorata	210225	S	584	80	664	0.00324
Cryptomeria japonica	3369	S	3960	427	4387	0.02144
Physcomitrium patens	3218	S	335	2	337	0.00165
Coleochaete scutata	3125	S	65	2	67	0.00033
Chlamydomonas reinhardtii	3055	S	2050	127	2177	0.01064
Polytomella capuana	351368	S	22	0	22	0.00011
Volvox carteri	3067	S	230	14	244	0.00119
Neocystis brevis	1065496	S	19	20	39	0.00019
Uronema confervicola	764120	S	18	2	20	0.00010
Chaetophoropsis polyrhiza	2079440	S	10	3	13	0.00006
Chlorella variabilis	554065	S	10	44	54	0.00026
Stichococcus bacillaris	37433	S	50	41	91	0.00044
Xylochloris irregularis	480381	S	23	7	30	0.00015
Micromonas commoda	296587	S	785	50	835	0.00408
Micromonas pusilla	38833	S	493	18	511	0.00250
Ostreococcus tauri	70448	S	179	7	186	0.00091
Ostreococcus sp. 'lucimarinus'	242159	S	90	3	93	0.00045
Bathycoccus prasinos	41875	S	76	1	77	0.00038
Chloroparvula pacifica	1883388	S	40	17	57	0.00028
Tupiella akineta	160070	S	14	5	19	0.00009
Picocystis salinarum	88271	S	19	35	54	0.00026
Cyanidioschyzon merolae	45157	S	38	0	38	0.00019
