name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Cucurbita pepo	3663	S	3735	1102	4837	0.00304
Tripterygium wilfordii	458696	S	2843	1993	4836	0.00304
Gossypium hirsutum	3635	S	12549	8534	21083	0.01325
Gossypium arboreum	29729	S	6597	4495	11092	0.00697
Gossypium raimondii	29730	S	5758	3530	9288	0.00584
Theobroma cacao	3641	S	4328	387	4715	0.00296
Brassica napus	3708	S	4365	17207	21572	0.01356
Brassica oleracea	3712	S	1962	2170	4132	0.00260
Brassica rapa	3711	S	1480	3006	4486	0.00282
Raphanus sativus	3726	S	5196	16376	21572	0.01356
Camelina sativa	90675	S	8376	694	9070	0.00570
Arabidopsis thaliana	3702	S	1532	366	1898	0.00119
Eucalyptus grandis	71139	S	6321	4392	10713	0.00673
Rhodamnia argentea	178133	S	3476	827	4303	0.00270
Punica granatum	22663	S	3811	1209	5020	0.00315
Mangifera indica	29780	S	5958	2243	8201	0.00515
Citrus sinensis	2711	S	4232	1754	5986	0.00376
Vitis riparia	96939	S	5167	4496	9663	0.00607
Vitis vinifera	29760	S	4958	5121	10079	0.00633
Solanum lycopersicum	4081	S	15483	32013	47496	0.02985
Solanum pennellii	28526	S	13927	4285	18212	0.01144
Solanum dulcamara	45834	S	8144	5173	13317	0.00837
Solanum stenotomum	172797	S	7349	1175	8524	0.00536
Capsicum annuum	4072	S	27520	1718	29238	0.01837
Lycium barbarum	112863	S	7790	1970	9760	0.00613
Lycium ferocissimum	112874	S	7502	2534	10036	0.00631
Nicotiana sylvestris	4096	S	10970	2260	13230	0.00831
Nicotiana attenuata	49451	S	9286	3202	12488	0.00785
Nicotiana tomentosiformis	4098	S	8773	1655	10428	0.00655
Ipomoea triloba	35885	S	5262	2254	7516	0.00472
Salvia miltiorrhiza	226208	S	5736	799	6535	0.00411
Salvia hispanica	49212	S	3141	895	4036	0.00254
Salvia splendens	180675	S	6521	1193	7714	0.00485
Olea europaea	4146	S	11177	863	12040	0.00757
Sesamum indicum	4182	S	4675	782	5457	0.00343
Coffea arabica	13443	S	4120	1815	5935	0.00373
Coffea eugenioides	49369	S	1929	2057	3986	0.00250
Rutidosis leptorrhynchoides	125765	S	20502	8331	28833	0.01812
Helianthus annuus	4232	S	14896	1418	16314	0.01025
Erigeron canadensis	72917	S	5089	801	5890	0.00370
Lactuca sativa	4236	S	14247	3494	17741	0.01115
Cynara cardunculus	4265	S	7144	829	7973	0.00501
Daucus carota	4039	S	4685	1014	5699	0.00358
Impatiens glandulifera	253017	S	12220	3249	15469	0.00972
Actinidia eriantha	165200	S	9488	1006	10494	0.00659
Diospyros lotus	55363	S	8163	896	9059	0.00569
Rhododendron vialii	182163	S	4787	808	5595	0.00352
Beta vulgaris	161934	S	5729	1902	7631	0.00480
Spinacia oleracea	3562	S	5116	24419	29535	0.01856
Amaranthus tricolor	29722	S	6352	23573	29925	0.01880
Malania oleifera	397392	S	14930	2725	17655	0.01109
Triticum aestivum	4565	S	12119	13616	25735	0.01617
Triticum dicoccoides	85692	S	7408	7514	14922	0.00938
Triticum urartu	4572	S	6193	3923	10116	0.00636
Aegilops tauschii	37682	S	3896	4741	8637	0.00543
Hordeum vulgare	4513	S	14386	6437	20823	0.01308
Lolium rigidum	89674	S	6475	1644	8119	0.00510
Lolium perenne	4522	S	4056	2234	6290	0.00395
Brachypodium distachyon	15368	S	2755	384	3139	0.00197
Oryza brachyantha	4533	S	3805	694	4499	0.00283
Oryza sativa	4530	S	3090	6628	9718	0.00611
Oryza glaberrima	4538	S	2059	1861	3920	0.00246
Miscanthus floridulus	154761	S	9123	1358	10481	0.00659
Zea mays	4577	S	6391	2418	8809	0.00554
Sorghum bicolor	4558	S	3678	1760	5438	0.00342
Panicum virgatum	38727	S	7011	1247	8258	0.00519
Panicum hallii	206008	S	2974	578	3552	0.00223
Setaria italica	4555	S	1075	1602	2677	0.00168
Setaria viridis	4556	S	987	1447	2434	0.00153
Phragmites australis	29695	S	5742	1331	7073	0.00444
Ananas comosus	4615	S	5446	1580	7026	0.00441
Zingiber officinale	94328	S	15914	575	16489	0.01036
Musa acuminata	4641	S	7684	16773	24457	0.01537
Elaeis guineensis	51953	S	13540	1746	15286	0.00961
Phoenix dactylifera	42345	S	4901	1115	6016	0.00378
Asparagus officinalis	4686	S	6646	646	7292	0.00458
Dioscorea cayenensis	29710	S	6288	613	6901	0.00434
Telopea speciosissima	54955	S	7301	849	8150	0.00512
Macadamia integrifolia	60698	S	6765	1058	7823	0.00492
Papaver somniferum	3469	S	11262	333	11595	0.00729
Magnolia sinica	86752	S	9782	379	10161	0.00638
Nymphaea colorata	210225	S	9217	1107	10324	0.00649
Cryptomeria japonica	3369	S	36492	3968	40460	0.02542
Physcomitrium patens	3218	S	5251	43	5294	0.00333
Roya obtusa	104537	S	114	55	169	0.00011
Cylindrocystis brebissonii	102167	S	28	3	31	0.00002
Netrium digitus	43946	S	20	4	24	0.00002
Zygnema circumcarinatum	35869	S	18	3	21	0.00001
Spirogyra maxima	3180	S	17	3	20	0.00001
Closterium baillyanum	1416941	S	29	6	35	0.00002
Cosmarium botrytis	33101	S	13	17	30	0.00002
Coleochaete scutata	3125	S	103	6	109	0.00007
Chaetosphaeridium globosum	96477	S	101	16	117	0.00007
Chara vulgaris	55564	S	73	51	124	0.00008
Entransia fimbriata	130991	S	78	5	83	0.00005
Interfilum terricola	163310	S	73	99	172	0.00011
Mesostigma viride	41882	S	108	52	160	0.00010
Chlorokybus atmophyticus	3144	S	84	24	108	0.00007
Chaetophoropsis polyrhiza	2079440	S	19425	1408	20833	0.01309
Stigeoclonium helveticum	55999	S	1223	100	1323	0.00083
Aphanochaete confervicola	764104	S	4753	701	5454	0.00343
Aphanochaete elegans	764105	S	1339	239	1578	0.00099
Uronema confervicola	764120	S	3045	282	3327	0.00209
Schizomeris leibleinii	104533	S	881	50	931	0.00059
Oedogonium cardiacum	55995	S	227	53	280	0.00018
Oedocladium carolinianum	55992	S	137	29	166	0.00010
Floydiella terrestris	51328	S	145	1	146	0.00009
Chlamydomonas reinhardtii	3055	S	18941	1289	20230	0.01271
Chlamydomonas leiostraca	1034604	S	281	168	449	0.00028
Oogamochlamys gigantea	158507	S	123	18	141	0.00009
Carteria cerasiformis	69401	S	114	6	120	0.00008
Polytoma uvella	40532	S	17	0	17	0.00001
Volvox carteri	3067	S	2024	133	2157	0.00136
Volvox africanus	51714	S	25	27	52	0.00003
Gonium pectorale	33097	S	141	195	336	0.00021
Yamagishiella unicocca	51707	S	141	156	297	0.00019
Pleodorina starrii	330485	S	88	80	168	0.00011
Colemanosphaera angeleri	1454018	S	42	52	94	0.00006
Chlorococcum tatrense	915274	S	805	231	1036	0.00065
Dunaliella salina	3046	S	245	39	284	0.00018
Hafniomonas laevis	436124	S	164	6	170	0.00011
Spermatozopsis similis	3192	S	120	65	185	0.00012
Haematococcus lacustris	44745	S	303	4	307	0.00019
Phacotus lenticularis	52965	S	216	49	265	0.00017
Characiochloris acuminata	167768	S	154	75	229	0.00014
Pleurastrum terricola	34116	S	54	4	58	0.00004
Pseudopediastrum sp. CL0201VA	2184484	S	48	55	103	0.00006
Pseudopediastrum integrum	271402	S	24	46	70	0.00004
Pseudopediastrum boryanum	55410	S	14	24	38	0.00002
Lacunastrum gracillimum	427913	S	72	37	109	0.00007
Pediastrum duplex	3105	S	34	24	58	0.00004
Pediastrum angulosum	271408	S	25	22	47	0.00003
Stauridium tetras	271398	S	55	23	78	0.00005
Hydrodictyon reticulatum	3107	S	46	60	106	0.00007
Chlorotetraedron incus	162317	S	261	63	324	0.00020
Neochloris aquatica	3099	S	126	8	134	0.00008
Pectinodesmus pectinatus	91197	S	185	48	233	0.00015
Coelastrella saipanensis	152631	S	87	20	107	0.00007
Tetradesmus obliquus	3088	S	70	28	98	0.00006
Bracteacoccus aerius	50041	S	122	65	187	0.00012
Bracteacoccus minor	50037	S	69	34	103	0.00006
Bracteacoccus giganteus	50039	S	44	20	64	0.00004
Monoraphidium neglectum	145388	S	120	77	197	0.00012
Kirchneriella aperta	117505	S	112	23	135	0.00008
Ankyra judayi	52688	S	146	94	240	0.00015
Parallela transversalis	163324	S	84	1	85	0.00005
Pseudomuriella schumacherensis	889459	S	192	62	254	0.00016
Mychonastes homosphaera	31300	S	54	34	88	0.00006
Mychonastes jurisii	797708	S	40	36	76	0.00005
Chromochloris zofingiensis	31302	S	110	23	133	0.00008
Neocystis brevis	1065496	S	36	12	48	0.00003
Chlorosarcinopsis eremi	332213	S	346	40	386	0.00024
Jenufa perforata	993091	S	68	1	69	0.00004
Jenufa minuta	993092	S	54	8	62	0.00004
Treubaria triappendiculata	1755147	S	77	7	84	0.00005
Microspora stagnorum	163317	S	40	0	40	0.00003
Chlorella variabilis	554065	S	749	221	970	0.00061
Chlorella vulgaris	3077	S	104	21	125	0.00008
Chlorella sorokiniana	3076	S	84	30	114	0.00007
Chlorella heliozoae	554066	S	51	23	74	0.00005
Micractinium conductrix	554055	S	178	75	253	0.00016
Micractinium variabile	2726146	S	22	0	22	0.00001
Prototheca wickerhamii	3111	S	70	10	80	0.00005
Prototheca cutis	575411	S	56	10	66	0.00004
Prototheca ciferrii	1973153	S	24	40	64	0.00004
Pseudochlorella signiensis	173497	S	87	83	170	0.00011
Auxenochlorella protothecoides	3075	S	82	16	98	0.00006
Pseudochloris wilhelmii	1418016	S	71	48	119	0.00007
Helicosporidium sp. ex Simulium jonesi	145475	S	67	0	67	0.00004
Parachlorella kessleri	3074	S	58	75	133	0.00008
Marvania geminata	97105	S	46	24	70	0.00004
Dicloster acuatus	91190	S	26	18	44	0.00003
Geminella minor	163309	S	23	76	99	0.00006
Binuclearia lauterbornii	3087189	S	40	41	81	0.00005
Myrmecia israelensis	3171	S	100	38	138	0.00009
Lobosphaera incisa	312850	S	87	15	102	0.00006
Trebouxia lynnae	1825957	S	57	6	63	0.00004
Parietochloris pseudoalveolaris	3102	S	52	33	85	0.00005
Symbiochloris handae	1853882	S	18	0	18	0.00001
Coccomyxa subellipsoidea	248742	S	64	9	73	0.00005
Botryococcus braunii	38881	S	53	5	58	0.00004
Choricystis parasitica	41300	S	117	31	148	0.00009
Xylochloris irregularis	480381	S	40	5	45	0.00003
Edaphochlorella mirabilis	3083	S	103	84	187	0.00012
Koliella longiseta	33092	S	58	52	110	0.00007
Koliella corcontica	155904	S	43	15	58	0.00004
Stichococcus bacillaris	37433	S	66	12	78	0.00005
Jaagichlorella roystonensis	1052852	S	88	0	88	0.00006
Jaagichlorella hainangensis	445995	S	16	0	16	0.00001
Watanabea reniformis	191674	S	29	3	32	0.00002
Microthamnion kuetzingianum	34148	S	88	21	109	0.00007
Fusochloris perforata	106203	S	20	4	24	0.00002
Trebouxiophyceae sp. MX-AZ01	1208065	S	99	8	107	0.00007
Scherffelia dubia	3190	S	64	22	86	0.00005
Micromonas commoda	296587	S	4259	300	4559	0.00286
Micromonas pusilla	38833	S	2775	111	2886	0.00181
Ostreococcus tauri	70448	S	821	66	887	0.00056
Ostreococcus sp. 'lucimarinus'	242159	S	791	65	856	0.00054
Bathycoccus prasinos	41875	S	367	10	377	0.00024
Monomastix sp. OKE-1	141716	S	114	11	125	0.00008
Microrhizoidea pickettheapsiorum	2604950	S	42	4	46	0.00003
Tupiella akineta	160070	S	3643	384	4027	0.00253
Hazenia capsulata	2202518	S	132	27	159	0.00010
Sarcinofilum mucosum	141643	S	104	14	118	0.00007
Capsosiphon fulvescens	205396	S	38	14	52	0.00003
Gloeotilopsis sterilis	160069	S	34	97	131	0.00008
Ulva fenestrata	83795	S	66	141	207	0.00013
Ulva gigantea	523338	S	28	58	86	0.00005
Ulva rigida	75689	S	10	10	20	0.00001
Pseudoneochloris marina	44573	S	82	49	131	0.00008
Blidingia minima	63414	S	21	0	21	0.00001
Neodangemannia microcystis	173495	S	125	14	139	0.00009
Codium fragile	3133	S	214	0	214	0.00013
Codium simulans	589376	S	41	3	44	0.00003
Codium arabicum	221038	S	34	2	36	0.00002
Bryopsis sp. HV04063	1979421	S	76	21	97	0.00006
Bryopsis hypnoides	222885	S	42	14	56	0.00004
Bryopsis plumosa	3130	S	13	5	18	0.00001
Lambia antarctica	101717	S	124	24	148	0.00009
Pedobesia claviformis	2364088	S	29	3	32	0.00002
Derbesia sp. WEST4838	1847751	S	15	0	15	0.00001
Boodleopsis sp. H.0758	2320802	S	31	3	34	0.00002
Boodleopsis pusilla	381415	S	26	1	27	0.00002
Tydemania expeditionis	325645	S	28	16	44	0.00003
Callipsygma wilsonis	2320807	S	19	0	19	0.00001
Rhipiliopsis peltata	2320810	S	17	1	18	0.00001
Pseudocodium devriesii	453070	S	25	2	27	0.00002
Caulerpa lentillifera	148947	S	45	3	48	0.00003
Caulerpa manorensis	717648	S	45	41	86	0.00005
Caulerpa verticillata	177082	S	40	3	43	0.00003
Caulerpa ashmeadii	177078	S	10	1	11	0.00001
Ostreobium quekettii	121088	S	80	2	82	0.00005
Trentepohlia odorata	2576626	S	20	0	20	0.00001
Oltmannsiellopsis viridis	51324	S	138	53	191	0.00012
Chloropicon mariensis	1606511	S	70	55	125	0.00008
Chloropicon roscoffensis	1461544	S	59	54	113	0.00007
Chloropicon maureeniae	1461542	S	51	17	68	0.00004
Chloropicon laureae	464258	S	37	32	69	0.00004
Chloropicon sieburthii	1764286	S	26	26	52	0.00003
Chloropicon primus	1764295	S	26	12	38	0.00002
Chloroparvula pacifica	1883388	S	55	29	84	0.00005
Chloroparvula japonica	1411623	S	50	15	65	0.00004
Cymbomonas tetramitiformis	36881	S	175	74	249	0.00016
Pyramimonas parkeae	36894	S	161	114	275	0.00017
Pedinomonas minor	3159	S	130	136	266	0.00017
Pedinomonas tuberculata	160064	S	95	61	156	0.00010
Picocystis salinarum	88271	S	231	118	349	0.00022
Nephroselmis olivacea	31312	S	79	17	96	0.00006
Nephroselmis astigmatica	259378	S	16	7	23	0.00001
Pycnococcus provasolii	41880	S	36	4	40	0.00003
Palmophyllum crassum	1615899	S	34	8	42	0.00003
Prasinoderma coloniale	156133	S	228	29	257	0.00016
Cyanidioschyzon merolae	45157	S	422	0	422	0.00027
