name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Chaetophoropsis polyrhiza	2079440	S	125	20	145	0.00006
Stigeoclonium helveticum	55999	S	39	6	45	0.00002
Uronema confervicola	764120	S	149	36	185	0.00008
Schizomeris leibleinii	104533	S	119	22	141	0.00006
Oedogonium cardiacum	55995	S	116	25	141	0.00006
Oedocladium carolinianum	55992	S	27	5	32	0.00001
Floydiella terrestris	51328	S	94	1	95	0.00004
Chlorosarcinopsis eremi	332213	S	354	81	435	0.00019
Jenufa perforata	993091	S	60	2	62	0.00003
Jenufa minuta	993092	S	19	4	23	0.00001
Treubaria triappendiculata	1755147	S	65	12	77	0.00003
Microspora stagnorum	163317	S	48	0	48	0.00002
Chlorella variabilis	554065	S	393	142	535	0.00023
Chlorella vulgaris	3077	S	133	33	166	0.00007
Chlorella sorokiniana	3076	S	115	48	163	0.00007
Chlorella heliozoae	554066	S	35	20	55	0.00002
Micractinium variabile	2726146	S	61	3	64	0.00003
Micractinium conductrix	554055	S	54	29	83	0.00004
Prototheca wickerhamii	3111	S	146	18	164	0.00007
Prototheca cutis	575411	S	38	6	44	0.00002
Prototheca ciferrii	1973153	S	22	33	55	0.00002
Prototheca bovis	2509265	S	11	16	27	0.00001
Auxenochlorella protothecoides	3075	S	128	26	154	0.00007
Pseudochloris wilhelmii	1418016	S	87	59	146	0.00006
Pseudochlorella signiensis	173497	S	81	118	199	0.00009
Helicosporidium sp. ex Simulium jonesi	145475	S	60	0	60	0.00003
Marvania geminata	97105	S	43	25	68	0.00003
Parachlorella kessleri	3074	S	39	47	86	0.00004
Geminella minor	163309	S	36	116	152	0.00007
Dicloster acuatus	91190	S	34	22	56	0.00002
Binuclearia lauterbornii	3087189	S	78	102	180	0.00008
Choricystis parasitica	41300	S	124	52	176	0.00008
Xylochloris irregularis	480381	S	117	20	137	0.00006
Botryococcus braunii	38881	S	42	5	47	0.00002
Coccomyxa subellipsoidea	248742	S	19	22	41	0.00002
Elliptochloris bilobata	381761	S	16	5	21	0.00001
Trebouxia lynnae	1825957	S	140	20	160	0.00007
Lobosphaera incisa	312850	S	75	16	91	0.00004
Parietochloris pseudoalveolaris	3102	S	72	59	131	0.00006
Symbiochloris handae	1853882	S	30	1	31	0.00001
Myrmecia israelensis	3171	S	28	10	38	0.00002
Koliella longiseta	33092	S	135	189	324	0.00014
Koliella corcontica	155904	S	40	17	57	0.00002
Edaphochlorella mirabilis	3083	S	122	129	251	0.00011
Stichococcus bacillaris	37433	S	46	13	59	0.00003
Microthamnion kuetzingianum	34148	S	96	35	131	0.00006
Fusochloris perforata	106203	S	51	17	68	0.00003
Watanabea reniformis	191674	S	81	14	95	0.00004
Jaagichlorella roystonensis	1052852	S	36	0	36	0.00002
Jaagichlorella hainangensis	445995	S	26	0	26	0.00001
Trebouxiophyceae sp. MX-AZ01	1208065	S	69	8	77	0.00003
Scherffelia dubia	3190	S	80	42	122	0.00005
Micromonas commoda	296587	S	4082	245	4327	0.00186
Micromonas pusilla	38833	S	2180	72	2252	0.00097
Ostreococcus tauri	70448	S	938	62	1000	0.00043
Ostreococcus sp. 'lucimarinus'	242159	S	809	39	848	0.00036
Bathycoccus prasinos	41875	S	440	13	453	0.00019
Monomastix sp. OKE-1	141716	S	239	28	267	0.00011
Microrhizoidea pickettheapsiorum	2604950	S	59	2	61	0.00003
Tupiella akineta	160070	S	1478	201	1679	0.00072
Gloeotilopsis sterilis	160069	S	91	251	342	0.00015
Capsosiphon fulvescens	205396	S	91	44	135	0.00006
Sarcinofilum mucosum	141643	S	170	32	202	0.00009
Hazenia capsulata	2202518	S	105	29	134	0.00006
Ulva australis	111616	S	36	140	176	0.00008
Ulva rigida	75689	S	25	13	38	0.00002
Ulva fenestrata	83795	S	19	17	36	0.00002
Ulva gigantea	523338	S	15	13	28	0.00001
Pseudoneochloris marina	44573	S	159	123	282	0.00012
Blidingia minima	63414	S	43	1	44	0.00002
Neodangemannia microcystis	173495	S	147	31	178	0.00008
Codium fragile	3133	S	453	0	453	0.00019
Codium simulans	589376	S	39	6	45	0.00002
Codium arabicum	221038	S	19	2	21	0.00001
Bryopsis sp. HV04063	1979421	S	104	21	125	0.00005
Bryopsis hypnoides	222885	S	82	14	96	0.00004
Bryopsis plumosa	3130	S	42	9	51	0.00002
Lambia antarctica	101717	S	147	29	176	0.00008
Pedobesia claviformis	2364088	S	48	6	54	0.00002
Derbesia sp. WEST4838	1847751	S	12	0	12	0.00001
Boodleopsis pusilla	381415	S	57	4	61	0.00003
Boodleopsis sp. H.0758	2320802	S	53	5	58	0.00002
Rhipilia penicilloides	1979422	S	36	1	37	0.00002
Tydemania expeditionis	325645	S	31	3	34	0.00001
Udotea flabellum	170437	S	28	18	46	0.00002
Glaukea argentea	2894057	S	24	17	41	0.00002
Chlorodesmis fastigiata	189431	S	11	8	19	0.00001
Rhipiliopsis peltata	2320810	S	75	4	79	0.00003
Callipsygma wilsonis	2320807	S	13	0	13	0.00001
Pseudocodium devriesii	453070	S	51	4	55	0.00002
Caulerpa manorensis	717648	S	44	62	106	0.00005
Caulerpa verticillata	177082	S	35	3	38	0.00002
Caulerpa lentillifera	148947	S	30	2	32	0.00001
Caulerpa cliftonii	1004391	S	22	1	23	0.00001
Caulerpa ashmeadii	177078	S	21	5	26	0.00001
Ostreobium quekettii	121088	S	57	1	58	0.00002
Trentepohlia odorata	2576626	S	27	0	27	0.00001
Oltmannsiellopsis viridis	51324	S	179	113	292	0.00013
Chloropicon maureeniae	1461542	S	186	57	243	0.00010
Chloropicon mariensis	1606511	S	144	93	237	0.00010
Chloropicon roscoffensis	1461544	S	89	68	157	0.00007
Chloropicon laureae	464258	S	54	37	91	0.00004
Chloropicon sieburthii	1764286	S	36	30	66	0.00003
Chloropicon primus	1764295	S	11	3	14	0.00001
Chloroparvula pacifica	1883388	S	150	71	221	0.00009
Chloroparvula japonica	1411623	S	114	28	142	0.00006
Pyramimonas parkeae	36894	S	226	183	409	0.00018
Cymbomonas tetramitiformis	36881	S	148	68	216	0.00009
Pedinomonas minor	3159	S	182	226	408	0.00018
Pedinomonas tuberculata	160064	S	140	105	245	0.00011
Nephroselmis olivacea	31312	S	107	22	129	0.00006
Nephroselmis astigmatica	259378	S	51	21	72	0.00003
Nephroselmis pyriformis	156128	S	24	15	39	0.00002
Picocystis salinarum	88271	S	183	102	285	0.00012
Palmophyllum crassum	1615899	S	129	38	167	0.00007
Pycnococcus provasolii	41880	S	69	7	76	0.00003
Prasinoderma coloniale	156133	S	314	24	338	0.00015
Cyanidioschyzon merolae	45157	S	415	0	415	0.00018
