name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Benincasa hispida	102211	S	10979	770	11749	0.00749
Cucumis melo	3656	S	5099	27766	32865	0.02096
Cucumis sativus	3659	S	4545	909	5454	0.00348
Cucurbita pepo	3663	S	3857	1165	5022	0.00320
Tripterygium wilfordii	458696	S	2784	2000	4784	0.00305
Gossypium hirsutum	3635	S	11807	8535	20342	0.01297
Gossypium arboreum	29729	S	6188	4465	10653	0.00679
Gossypium raimondii	29730	S	5414	3479	8893	0.00567
Theobroma cacao	3641	S	4276	386	4662	0.00297
Brassica napus	3708	S	4887	19575	24462	0.01560
Brassica oleracea	3712	S	1983	2274	4257	0.00271
Brassica rapa	3711	S	1363	2839	4202	0.00268
Raphanus sativus	3726	S	4727	15118	19845	0.01266
Camelina sativa	90675	S	8404	756	9160	0.00584
Arabidopsis thaliana	3702	S	1330	337	1667	0.00106
Eucalyptus grandis	71139	S	6103	4297	10400	0.00663
Rhodamnia argentea	178133	S	3374	809	4183	0.00267
Punica granatum	22663	S	3888	1213	5101	0.00325
Mangifera indica	29780	S	5909	2278	8187	0.00522
Citrus sinensis	2711	S	4505	1852	6357	0.00405
Vitis riparia	96939	S	4557	4117	8674	0.00553
Vitis vinifera	29760	S	4412	4725	9137	0.00583
Solanum pennellii	28526	S	13752	4278	18030	0.01150
Solanum lycopersicum	4081	S	13652	28796	42448	0.02707
Solanum dulcamara	45834	S	7438	4820	12258	0.00782
Solanum stenotomum	172797	S	7033	1135	8168	0.00521
Capsicum annuum	4072	S	25942	1660	27602	0.01760
Lycium barbarum	112863	S	7961	2138	10099	0.00644
Lycium ferocissimum	112874	S	7320	2623	9943	0.00634
Nicotiana sylvestris	4096	S	9554	2218	11772	0.00751
Nicotiana attenuata	49451	S	9140	3498	12638	0.00806
Nicotiana tomentosiformis	4098	S	8132	1699	9831	0.00627
Ipomoea triloba	35885	S	5312	2335	7647	0.00488
Salvia miltiorrhiza	226208	S	5732	819	6551	0.00418
Salvia hispanica	49212	S	3101	853	3954	0.00252
Salvia splendens	180675	S	6917	1251	8168	0.00521
Olea europaea	4146	S	10246	812	11058	0.00705
Sesamum indicum	4182	S	4369	752	5121	0.00327
Coffea arabica	13443	S	4124	1807	5931	0.00378
Coffea eugenioides	49369	S	1740	1848	3588	0.00229
Rutidosis leptorrhynchoides	125765	S	21947	9265	31212	0.01990
Helianthus annuus	4232	S	14828	1511	16339	0.01042
Erigeron canadensis	72917	S	4661	790	5451	0.00348
Lactuca sativa	4236	S	14625	3783	18408	0.01174
Cynara cardunculus	4265	S	6643	821	7464	0.00476
Daucus carota	4039	S	4482	999	5481	0.00350
Impatiens glandulifera	253017	S	11236	3075	14311	0.00913
Actinidia eriantha	165200	S	8979	983	9962	0.00635
Diospyros lotus	55363	S	7799	910	8709	0.00555
Rhododendron vialii	182163	S	4586	813	5399	0.00344
Beta vulgaris	161934	S	5518	1896	7414	0.00473
Spinacia oleracea	3562	S	4982	24193	29175	0.01860
Amaranthus tricolor	29722	S	5483	21055	26538	0.01692
Malania oleifera	397392	S	14609	2724	17333	0.01105
Triticum aestivum	4565	S	13058	14475	27533	0.01756
Triticum dicoccoides	85692	S	7429	7487	14916	0.00951
Triticum urartu	4572	S	6470	4065	10535	0.00672
Aegilops tauschii	37682	S	4012	4676	8688	0.00554
Hordeum vulgare	4513	S	16541	7609	24150	0.01540
Lolium rigidum	89674	S	6607	1775	8382	0.00535
Lolium perenne	4522	S	4286	2487	6773	0.00432
Brachypodium distachyon	15368	S	2873	412	3285	0.00209
Oryza brachyantha	4533	S	3973	748	4721	0.00301
Oryza sativa	4530	S	3559	7733	11292	0.00720
Oryza glaberrima	4538	S	2422	2156	4578	0.00292
Miscanthus floridulus	154761	S	9914	1651	11565	0.00737
Zea mays	4577	S	6742	2673	9415	0.00600
Sorghum bicolor	4558	S	3777	1946	5723	0.00365
Panicum virgatum	38727	S	7474	1330	8804	0.00561
Panicum hallii	206008	S	4012	777	4789	0.00305
Setaria italica	4555	S	1134	1802	2936	0.00187
Setaria viridis	4556	S	1030	1609	2639	0.00168
Phragmites australis	29695	S	5851	1425	7276	0.00464
Ananas comosus	4615	S	5835	1740	7575	0.00483
Zingiber officinale	94328	S	14982	554	15536	0.00991
Musa acuminata	4641	S	7847	17488	25335	0.01616
Elaeis guineensis	51953	S	12149	1658	13807	0.00880
Phoenix dactylifera	42345	S	4938	1196	6134	0.00391
Dioscorea cayenensis	29710	S	6539	651	7190	0.00459
Asparagus officinalis	4686	S	6358	640	6998	0.00446
Telopea speciosissima	54955	S	7490	906	8396	0.00535
Macadamia integrifolia	60698	S	6548	1059	7607	0.00485
Papaver somniferum	3469	S	10650	324	10974	0.00700
Magnolia sinica	86752	S	8945	359	9304	0.00593
Nymphaea colorata	210225	S	5836	647	6483	0.00413
Cryptomeria japonica	3369	S	34069	3984	38053	0.02427
Physcomitrium patens	3218	S	5050	41	5091	0.00325
Roya obtusa	104537	S	141	116	257	0.00016
Cylindrocystis brebissonii	102167	S	51	9	60	0.00004
Netrium digitus	43946	S	28	4	32	0.00002
Zygnema circumcarinatum	35869	S	21	3	24	0.00002
Spirogyra maxima	3180	S	11	2	13	0.00001
Cosmarium botrytis	33101	S	38	45	83	0.00005
Closterium baillyanum	1416941	S	70	15	85	0.00005
Chaetosphaeridium globosum	96477	S	84	15	99	0.00006
Coleochaete scutata	3125	S	73	5	78	0.00005
Chara vulgaris	55564	S	79	27	106	0.00007
Mesostigma viride	41882	S	204	114	318	0.00020
Entransia fimbriata	130991	S	104	8	112	0.00007
Interfilum terricola	163310	S	42	69	111	0.00007
Chlorokybus atmophyticus	3144	S	118	39	157	0.00010
Chaetophoropsis polyrhiza	2079440	S	26272	2079	28351	0.01808
Stigeoclonium helveticum	55999	S	1733	159	1892	0.00121
Aphanochaete confervicola	764104	S	5787	983	6770	0.00432
Aphanochaete elegans	764105	S	1762	351	2113	0.00135
Uronema confervicola	764120	S	1730	190	1920	0.00122
Schizomeris leibleinii	104533	S	1067	77	1144	0.00073
Oedogonium cardiacum	55995	S	166	27	193	0.00012
Oedocladium carolinianum	55992	S	70	9	79	0.00005
Floydiella terrestris	51328	S	202	1	203	0.00013
Chlamydomonas reinhardtii	3055	S	24378	2000	26378	0.01682
Chlamydomonas leiostraca	1034604	S	297	185	482	0.00031
Chlamydomonas moewusii	3054	S	10	0	10	0.00001
Carteria cerasiformis	69401	S	140	7	147	0.00009
Oogamochlamys gigantea	158507	S	78	11	89	0.00006
Polytomella capuana	351368	S	14	0	14	0.00001
Volvox carteri	3067	S	2883	227	3110	0.00198
Volvox africanus	51714	S	37	37	74	0.00005
Yamagishiella unicocca	51707	S	236	257	493	0.00031
Gonium pectorale	33097	S	235	320	555	0.00035
Colemanosphaera angeleri	1454018	S	161	195	356	0.00023
Pleodorina starrii	330485	S	138	118	256	0.00016
Chlorococcum tatrense	915274	S	898	266	1164	0.00074
Dunaliella salina	3046	S	323	52	375	0.00024
Spermatozopsis similis	3192	S	179	102	281	0.00018
Hafniomonas laevis	436124	S	172	7	179	0.00011
Haematococcus lacustris	44745	S	412	7	419	0.00027
Characiochloris acuminata	167768	S	173	87	260	0.00017
Phacotus lenticularis	52965	S	167	38	205	0.00013
Pleurastrum terricola	34116	S	61	5	66	0.00004
Pseudopediastrum boryanum	55410	S	72	83	155	0.00010
Pseudopediastrum sp. CL0201VA	2184484	S	57	44	101	0.00006
Pseudopediastrum integrum	271402	S	28	36	64	0.00004
Hydrodictyon reticulatum	3107	S	137	146	283	0.00018
Pediastrum duplex	3105	S	79	38	117	0.00007
Pediastrum angulosum	271408	S	46	27	73	0.00005
Lacunastrum gracillimum	427913	S	88	35	123	0.00008
Stauridium tetras	271398	S	64	24	88	0.00006
Pectinodesmus pectinatus	91197	S	312	87	399	0.00025
Coelastrella saipanensis	152631	S	161	40	201	0.00013
Tetradesmus obliquus	3088	S	160	70	230	0.00015
Chlorotetraedron incus	162317	S	294	75	369	0.00024
Neochloris aquatica	3099	S	200	14	214	0.00014
Bracteacoccus aerius	50041	S	218	100	318	0.00020
Bracteacoccus minor	50037	S	105	44	149	0.00010
Bracteacoccus giganteus	50039	S	47	17	64	0.00004
Pseudomuriella schumacherensis	889459	S	327	114	441	0.00028
Mychonastes homosphaera	31300	S	124	110	234	0.00015
Mychonastes jurisii	797708	S	68	83	151	0.00010
Monoraphidium neglectum	145388	S	137	92	229	0.00015
Kirchneriella aperta	117505	S	128	28	156	0.00010
Ankistrodesmus falcatus	52960	S	26	0	26	0.00002
Ankyra judayi	52688	S	152	103	255	0.00016
Parallela transversalis	163324	S	125	1	126	0.00008
Chromochloris zofingiensis	31302	S	200	45	245	0.00016
Neocystis brevis	1065496	S	47	17	64	0.00004
Chlorosarcinopsis eremi	332213	S	388	51	439	0.00028
Jenufa perforata	993091	S	130	3	133	0.00008
Jenufa minuta	993092	S	56	10	66	0.00004
Treubaria triappendiculata	1755147	S	142	15	157	0.00010
Microspora stagnorum	163317	S	19	0	19	0.00001
Chlorella variabilis	554065	S	155	52	207	0.00013
Chlorella vulgaris	3077	S	133	31	164	0.00010
Chlorella sorokiniana	3076	S	132	54	186	0.00012
Chlorella heliozoae	554066	S	48	25	73	0.00005
Micractinium conductrix	554055	S	382	186	568	0.00036
Micractinium variabile	2726146	S	62	2	64	0.00004
Prototheca wickerhamii	3111	S	112	18	130	0.00008
Prototheca ciferrii	1973153	S	54	34	88	0.00006
Prototheca cutis	575411	S	52	10	62	0.00004
Prototheca stagnorum	215448	S	12	0	12	0.00001
Pseudochloris wilhelmii	1418016	S	182	135	317	0.00020
Auxenochlorella protothecoides	3075	S	165	33	198	0.00013
Parachlorella kessleri	3074	S	71	93	164	0.00010
Dicloster acuatus	91190	S	69	48	117	0.00007
Pseudochlorella signiensis	173497	S	48	61	109	0.00007
Marvania geminata	97105	S	33	18	51	0.00003
Helicosporidium sp. ex Simulium jonesi	145475	S	29	0	29	0.00002
Geminella minor	163309	S	15	56	71	0.00005
Binuclearia lauterbornii	3087189	S	106	127	233	0.00015
Trebouxia lynnae	1825957	S	168	22	190	0.00012
Lobosphaera incisa	312850	S	104	21	125	0.00008
Parietochloris pseudoalveolaris	3102	S	74	57	131	0.00008
Myrmecia israelensis	3171	S	67	26	93	0.00006
Symbiochloris handae	1853882	S	37	1	38	0.00002
Edaphochlorella mirabilis	3083	S	156	152	308	0.00020
Koliella longiseta	33092	S	109	129	238	0.00015
Koliella corcontica	155904	S	34	15	49	0.00003
Stichococcus bacillaris	37433	S	98	21	119	0.00008
Choricystis parasitica	41300	S	160	47	207	0.00013
Botryococcus braunii	38881	S	57	6	63	0.00004
Coccomyxa subellipsoidea	248742	S	49	13	62	0.00004
Elliptochloris bilobata	381761	S	15	2	17	0.00001
Xylochloris irregularis	480381	S	80	12	92	0.00006
Paradoxia multiseta	249350	S	14	3	17	0.00001
Microthamnion kuetzingianum	34148	S	95	28	123	0.00008
Fusochloris perforata	106203	S	68	19	87	0.00006
Watanabea reniformis	191674	S	84	13	97	0.00006
Jaagichlorella roystonensis	1052852	S	57	0	57	0.00004
Jaagichlorella hainangensis	445995	S	17	0	17	0.00001
Trebouxiophyceae sp. MX-AZ01	1208065	S	106	10	116	0.00007
Scherffelia dubia	3190	S	70	25	95	0.00006
Micromonas commoda	296587	S	4660	382	5042	0.00322
Micromonas pusilla	38833	S	3047	144	3191	0.00203
Ostreococcus sp. 'lucimarinus'	242159	S	880	70	950	0.00061
Ostreococcus tauri	70448	S	841	72	913	0.00058
Bathycoccus prasinos	41875	S	405	14	419	0.00027
Monomastix sp. OKE-1	141716	S	205	19	224	0.00014
Microrhizoidea pickettheapsiorum	2604950	S	86	4	90	0.00006
Tupiella akineta	160070	S	4907	536	5443	0.00347
Sarcinofilum mucosum	141643	S	308	44	352	0.00022
Capsosiphon fulvescens	205396	S	137	55	192	0.00012
Gloeotilopsis sterilis	160069	S	130	413	543	0.00035
Hazenia capsulata	2202518	S	243	50	293	0.00019
Ulva compressa	63659	S	21	109	130	0.00008
Ulva flexuosa	83791	S	20	43	63	0.00004
Ulva rigida	75689	S	19	15	34	0.00002
Ulva gigantea	523338	S	11	16	27	0.00002
Ulva fenestrata	83795	S	10	16	26	0.00002
Pseudoneochloris marina	44573	S	180	113	293	0.00019
Blidingia minima	63414	S	38	1	39	0.00002
Neodangemannia microcystis	173495	S	179	23	202	0.00013
Bryopsis sp. HV04063	1979421	S	118	29	147	0.00009
Bryopsis hypnoides	222885	S	82	27	109	0.00007
Bryopsis plumosa	3130	S	53	21	74	0.00005
Lambia antarctica	101717	S	178	33	211	0.00013
Codium fragile	3133	S	353	0	353	0.00023
Codium simulans	589376	S	61	5	66	0.00004
Codium arabicum	221038	S	20	1	21	0.00001
Pedobesia claviformis	2364088	S	51	6	57	0.00004
Boodleopsis pusilla	381415	S	61	8	69	0.00004
Boodleopsis sp. H.0758	2320802	S	34	3	37	0.00002
Rhipilia penicilloides	1979422	S	16	1	17	0.00001
Rhipiliopsis peltata	2320810	S	71	2	73	0.00005
Callipsygma wilsonis	2320807	S	24	0	24	0.00002
Tydemania expeditionis	325645	S	38	4	42	0.00003
Udotea flabellum	170437	S	13	14	27	0.00002
Chlorodesmis fastigiata	189431	S	10	12	22	0.00001
Pseudocodium devriesii	453070	S	45	2	47	0.00003
Caulerpa verticillata	177082	S	84	5	89	0.00006
Caulerpa manorensis	717648	S	75	50	125	0.00008
Caulerpa lentillifera	148947	S	25	1	26	0.00002
Caulerpa ashmeadii	177078	S	15	1	16	0.00001
Ostreobium quekettii	121088	S	100	2	102	0.00007
Trentepohlia odorata	2576626	S	15	0	15	0.00001
Oltmannsiellopsis viridis	51324	S	213	90	303	0.00019
Chloropicon roscoffensis	1461544	S	174	121	295	0.00019
Chloropicon maureeniae	1461542	S	130	36	166	0.00011
Chloropicon mariensis	1606511	S	127	74	201	0.00013
Chloropicon laureae	464258	S	68	43	111	0.00007
Chloropicon primus	1764295	S	44	14	58	0.00004
Chloropicon sieburthii	1764286	S	32	24	56	0.00004
Chloroparvula pacifica	1883388	S	84	66	150	0.00010
Chloroparvula japonica	1411623	S	57	18	75	0.00005
Pyramimonas parkeae	36894	S	203	153	356	0.00023
Cymbomonas tetramitiformis	36881	S	181	83	264	0.00017
Pedinomonas minor	3159	S	164	175	339	0.00022
Pedinomonas tuberculata	160064	S	137	90	227	0.00014
Picocystis salinarum	88271	S	243	134	377	0.00024
Nephroselmis olivacea	31312	S	121	25	146	0.00009
Nephroselmis astigmatica	259378	S	47	22	69	0.00004
Nephroselmis pyriformis	156128	S	18	12	30	0.00002
Palmophyllum crassum	1615899	S	104	26	130	0.00008
Pycnococcus provasolii	41880	S	78	9	87	0.00006
Prasinoderma coloniale	156133	S	289	44	333	0.00021
Cyanidioschyzon merolae	45157	S	472	0	472	0.00030
