name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sesamum indicum	4182	S	4385	747	5132	0.00341
Coffea arabica	13443	S	3879	1713	5592	0.00372
Coffea eugenioides	49369	S	1713	1834	3547	0.00236
Rutidosis leptorrhynchoides	125765	S	22658	9109	31767	0.02113
Helianthus annuus	4232	S	15427	1493	16920	0.01126
Erigeron canadensis	72917	S	4814	783	5597	0.00372
Lactuca sativa	4236	S	13461	3310	16771	0.01116
Cynara cardunculus	4265	S	6671	785	7456	0.00496
Daucus carota	4039	S	4173	895	5068	0.00337
Impatiens glandulifera	253017	S	11363	2969	14332	0.00953
Actinidia eriantha	165200	S	10167	1049	11216	0.00746
Diospyros lotus	55363	S	7866	831	8697	0.00579
Rhododendron vialii	182163	S	4677	762	5439	0.00362
Beta vulgaris	161934	S	5931	1929	7860	0.00523
Spinacia oleracea	3562	S	5197	25004	30201	0.02009
Amaranthus tricolor	29722	S	5487	19980	25467	0.01694
Malania oleifera	397392	S	14511	2649	17160	0.01142
Triticum aestivum	4565	S	11795	12321	24116	0.01604
Triticum dicoccoides	85692	S	6920	6557	13477	0.00897
Triticum urartu	4572	S	6305	3716	10021	0.00667
Aegilops tauschii	37682	S	3933	4348	8281	0.00551
Hordeum vulgare	4513	S	15032	6568	21600	0.01437
Lolium rigidum	89674	S	5837	1496	7333	0.00488
Lolium perenne	4522	S	3629	2011	5640	0.00375
Brachypodium distachyon	15368	S	2416	328	2744	0.00183
Oryza brachyantha	4533	S	3686	652	4338	0.00289
Oryza sativa	4530	S	2873	6010	8883	0.00591
Oryza glaberrima	4538	S	2092	1866	3958	0.00263
Miscanthus floridulus	154761	S	8888	1485	10373	0.00690
Zea mays	4577	S	5938	2239	8177	0.00544
Sorghum bicolor	4558	S	3137	1601	4738	0.00315
Panicum virgatum	38727	S	6328	1108	7436	0.00495
Panicum hallii	206008	S	2980	574	3554	0.00236
Setaria viridis	4556	S	970	1442	2412	0.00160
Setaria italica	4555	S	899	1359	2258	0.00150
Phragmites australis	29695	S	5149	1210	6359	0.00423
Ananas comosus	4615	S	5360	1496	6856	0.00456
Zingiber officinale	94328	S	14572	515	15087	0.01004
Musa acuminata	4641	S	7377	15718	23095	0.01536
Elaeis guineensis	51953	S	11590	1452	13042	0.00868
Phoenix dactylifera	42345	S	4581	1013	5594	0.00372
Asparagus officinalis	4686	S	6349	617	6966	0.00463
Dioscorea cayenensis	29710	S	5687	563	6250	0.00416
Telopea speciosissima	54955	S	7721	880	8601	0.00572
Macadamia integrifolia	60698	S	6598	1013	7611	0.00506
Papaver somniferum	3469	S	10250	297	10547	0.00702
Magnolia sinica	86752	S	8813	334	9147	0.00608
Nymphaea colorata	210225	S	4601	420	5021	0.00334
Cryptomeria japonica	3369	S	33202	3505	36707	0.02442
Physcomitrium patens	3218	S	4957	37	4994	0.00332
Roya obtusa	104537	S	80	94	174	0.00012
Cylindrocystis brebissonii	102167	S	61	15	76	0.00005
Zygnema circumcarinatum	35869	S	35	10	45	0.00003
Netrium digitus	43946	S	26	9	35	0.00002
Spirogyra maxima	3180	S	21	7	28	0.00002
Closterium baillyanum	1416941	S	152	70	222	0.00015
Cosmarium botrytis	33101	S	33	37	70	0.00005
Coleochaete scutata	3125	S	190	13	203	0.00014
Chaetosphaeridium globosum	96477	S	79	14	93	0.00006
Chara vulgaris	55564	S	167	64	231	0.00015
Interfilum terricola	163310	S	186	236	422	0.00028
Entransia fimbriata	130991	S	69	7	76	0.00005
Chlorokybus atmophyticus	3144	S	211	85	296	0.00020
Mesostigma viride	41882	S	207	148	355	0.00024
Chlamydomonas reinhardtii	3055	S	12467	772	13239	0.00881
Chlamydomonas leiostraca	1034604	S	367	250	617	0.00041
Chlamydomonas moewusii	3054	S	11	0	11	0.00001
Oogamochlamys gigantea	158507	S	198	32	230	0.00015
Carteria cerasiformis	69401	S	80	4	84	0.00006
Polytoma uvella	40532	S	12	0	12	0.00001
Volvox carteri	3067	S	1689	100	1789	0.00119
Volvox africanus	51714	S	48	46	94	0.00006
Gonium pectorale	33097	S	347	447	794	0.00053
Yamagishiella unicocca	51707	S	262	273	535	0.00036
Colemanosphaera angeleri	1454018	S	118	131	249	0.00017
Pleodorina starrii	330485	S	102	84	186	0.00012
Chlorococcum tatrense	915274	S	861	268	1129	0.00075
Hafniomonas laevis	436124	S	305	12	317	0.00021
Dunaliella salina	3046	S	220	36	256	0.00017
Spermatozopsis similis	3192	S	192	144	336	0.00022
Haematococcus lacustris	44745	S	654	10	664	0.00044
Phacotus lenticularis	52965	S	249	63	312	0.00021
Characiochloris acuminata	167768	S	117	61	178	0.00012
Pleurastrum terricola	34116	S	112	9	121	0.00008
Edaphochlamys debaryana	47281	S	15	1	16	0.00001
Pseudopediastrum sp. CL0201VA	2184484	S	163	255	418	0.00028
Pseudopediastrum boryanum	55410	S	27	71	98	0.00007
Lacunastrum gracillimum	427913	S	201	100	301	0.00020
Hydrodictyon reticulatum	3107	S	180	214	394	0.00026
Pediastrum duplex	3105	S	51	32	83	0.00006
Pediastrum angulosum	271408	S	44	34	78	0.00005
Stauridium tetras	271398	S	60	27	87	0.00006
Chlorotetraedron incus	162317	S	406	120	526	0.00035
Neochloris aquatica	3099	S	227	19	246	0.00016
Bracteacoccus aerius	50041	S	310	190	500	0.00033
Bracteacoccus giganteus	50039	S	78	39	117	0.00008
Bracteacoccus minor	50037	S	66	37	103	0.00007
Pectinodesmus pectinatus	91197	S	202	62	264	0.00018
Tetradesmus obliquus	3088	S	118	61	179	0.00012
Coelastrella saipanensis	152631	S	115	33	148	0.00010
Monoraphidium neglectum	145388	S	229	178	407	0.00027
Kirchneriella aperta	117505	S	215	62	277	0.00018
Ankistrodesmus falcatus	52960	S	11	0	11	0.00001
Ankyra judayi	52688	S	221	194	415	0.00028
Parallela transversalis	163324	S	117	2	119	0.00008
Chromochloris zofingiensis	31302	S	264	73	337	0.00022
Mychonastes homosphaera	31300	S	89	150	239	0.00016
Mychonastes jurisii	797708	S	19	42	61	0.00004
Pseudomuriella schumacherensis	889459	S	225	107	332	0.00022
Neocystis brevis	1065496	S	113	58	171	0.00011
Aphanochaete confervicola	764104	S	4697	1051	5748	0.00382
Aphanochaete elegans	764105	S	1517	345	1862	0.00124
Chaetophoropsis polyrhiza	2079440	S	493	56	549	0.00037
Stigeoclonium helveticum	55999	S	205	20	225	0.00015
Schizomeris leibleinii	104533	S	627	59	686	0.00046
Uronema confervicola	764120	S	362	51	413	0.00027
Oedocladium carolinianum	55992	S	404	85	489	0.00033
Oedogonium cardiacum	55995	S	364	89	453	0.00030
Floydiella terrestris	51328	S	243	3	246	0.00016
Jenufa perforata	993091	S	111	3	114	0.00008
Jenufa minuta	993092	S	110	24	134	0.00009
Treubaria triappendiculata	1755147	S	176	28	204	0.00014
Microspora stagnorum	163317	S	45	0	45	0.00003
Chlorosarcinopsis eremi	332213	S	438	86	524	0.00035
Micractinium conductrix	554055	S	2513	945	3458	0.00230
Micractinium variabile	2726146	S	110	1	111	0.00007
Chlorella vulgaris	3077	S	288	57	345	0.00023
Chlorella sorokiniana	3076	S	150	48	198	0.00013
Chlorella variabilis	554065	S	134	37	171	0.00011
Chlorella heliozoae	554066	S	90	40	130	0.00009
Prototheca cutis	575411	S	208	33	241	0.00016
Prototheca wickerhamii	3111	S	204	24	228	0.00015
Prototheca stagnorum	215448	S	19	1	20	0.00001
Prototheca ciferrii	1973153	S	12	75	87	0.00006
Pseudochloris wilhelmii	1418016	S	225	135	360	0.00024
Auxenochlorella protothecoides	3075	S	222	40	262	0.00017
Parachlorella kessleri	3074	S	127	129	256	0.00017
Pseudochlorella signiensis	173497	S	118	139	257	0.00017
Helicosporidium sp. ex Simulium jonesi	145475	S	56	0	56	0.00004
Marvania geminata	97105	S	51	25	76	0.00005
Geminella minor	163309	S	34	108	142	0.00009
Dicloster acuatus	91190	S	27	14	41	0.00003
Binuclearia lauterbornii	3087189	S	45	52	97	0.00006
Edaphochlorella mirabilis	3083	S	325	301	626	0.00042
Stichococcus bacillaris	37433	S	182	41	223	0.00015
Koliella longiseta	33092	S	95	109	204	0.00014
Koliella corcontica	155904	S	60	25	85	0.00006
Choricystis parasitica	41300	S	318	105	423	0.00028
Botryococcus braunii	38881	S	115	14	129	0.00009
Coccomyxa subellipsoidea	248742	S	20	15	35	0.00002
Elliptochloris bilobata	381761	S	15	3	18	0.00001
Xylochloris irregularis	480381	S	121	19	140	0.00009
Trebouxia lynnae	1825957	S	281	36	317	0.00021
Myrmecia israelensis	3171	S	169	59	228	0.00015
Parietochloris pseudoalveolaris	3102	S	60	43	103	0.00007
Lobosphaera incisa	312850	S	54	10	64	0.00004
Symbiochloris handae	1853882	S	29	1	30	0.00002
Microthamnion kuetzingianum	34148	S	262	76	338	0.00022
Fusochloris perforata	106203	S	56	15	71	0.00005
Watanabea reniformis	191674	S	95	14	109	0.00007
Jaagichlorella roystonensis	1052852	S	53	0	53	0.00004
Jaagichlorella hainangensis	445995	S	14	0	14	0.00001
Trebouxiophyceae sp. MX-AZ01	1208065	S	51	5	56	0.00004
Scherffelia dubia	3190	S	132	58	190	0.00013
Micromonas commoda	296587	S	3627	240	3867	0.00257
Micromonas pusilla	38833	S	2025	75	2100	0.00140
Ostreococcus sp. 'lucimarinus'	242159	S	661	45	706	0.00047
Ostreococcus tauri	70448	S	587	42	629	0.00042
Bathycoccus prasinos	41875	S	370	10	380	0.00025
Monomastix sp. OKE-1	141716	S	156	13	169	0.00011
Microrhizoidea pickettheapsiorum	2604950	S	111	7	118	0.00008
Tupiella akineta	160070	S	2412	261	2673	0.00178
Sarcinofilum mucosum	141643	S	343	48	391	0.00026
Capsosiphon fulvescens	205396	S	136	53	189	0.00013
Gloeotilopsis sterilis	160069	S	74	193	267	0.00018
Hazenia capsulata	2202518	S	124	26	150	0.00010
Ulva gigantea	523338	S	27	100	127	0.00008
Ulva rigida	75689	S	21	38	59	0.00004
Ulva flexuosa	83791	S	19	99	118	0.00008
Ulva fenestrata	83795	S	11	41	52	0.00003
Pseudoneochloris marina	44573	S	200	122	322	0.00021
Blidingia minima	63414	S	74	2	76	0.00005
Neodangemannia microcystis	173495	S	236	24	260	0.00017
Bryopsis sp. HV04063	1979421	S	336	111	447	0.00030
Bryopsis hypnoides	222885	S	33	18	51	0.00003
Bryopsis plumosa	3130	S	20	13	33	0.00002
Lambia antarctica	101717	S	462	82	544	0.00036
Codium fragile	3133	S	479	0	479	0.00032
Codium simulans	589376	S	107	7	114	0.00008
Codium arabicum	221038	S	52	3	55	0.00004
Pedobesia claviformis	2364088	S	62	6	68	0.00005
Caulerpa verticillata	177082	S	196	10	206	0.00014
Caulerpa manorensis	717648	S	171	101	272	0.00018
Caulerpa lentillifera	148947	S	16	0	16	0.00001
Caulerpa racemosa	76317	S	14	5	19	0.00001
Tydemania expeditionis	325645	S	122	9	131	0.00009
Udotea flabellum	170437	S	17	12	29	0.00002
Boodleopsis sp. H.0758	2320802	S	73	4	77	0.00005
Boodleopsis pusilla	381415	S	70	4	74	0.00005
Callipsygma wilsonis	2320807	S	63	0	63	0.00004
Rhipiliopsis peltata	2320810	S	39	1	40	0.00003
Pseudocodium devriesii	453070	S	20	0	20	0.00001
Ostreobium quekettii	121088	S	160	3	163	0.00011
Trentepohlia odorata	2576626	S	19	0	19	0.00001
Oltmannsiellopsis viridis	51324	S	461	164	625	0.00042
Chloropicon mariensis	1606511	S	117	138	255	0.00017
Chloropicon laureae	464258	S	104	139	243	0.00016
Chloropicon roscoffensis	1461544	S	75	104	179	0.00012
Chloropicon maureeniae	1461542	S	66	27	93	0.00006
Chloropicon sieburthii	1764286	S	30	47	77	0.00005
Chloropicon primus	1764295	S	25	20	45	0.00003
Chloroparvula japonica	1411623	S	80	61	141	0.00009
Chloroparvula pacifica	1883388	S	50	126	176	0.00012
Pyramimonas parkeae	36894	S	275	178	453	0.00030
Cymbomonas tetramitiformis	36881	S	266	104	370	0.00025
Pedinomonas tuberculata	160064	S	256	144	400	0.00027
Pedinomonas minor	3159	S	238	220	458	0.00030
Nephroselmis olivacea	31312	S	183	31	214	0.00014
Nephroselmis pyriformis	156128	S	35	19	54	0.00004
Nephroselmis astigmatica	259378	S	29	11	40	0.00003
Picocystis salinarum	88271	S	196	91	287	0.00019
Palmophyllum crassum	1615899	S	73	16	89	0.00006
Pycnococcus provasolii	41880	S	53	5	58	0.00004
Prasinoderma coloniale	156133	S	196	23	219	0.00015
Cyanidioschyzon merolae	45157	S	341	0	341	0.00023
