name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Oryza sativa	4530	S	2933	7148	10081	0.00858
Oryza glaberrima	4538	S	2146	2135	4281	0.00364
Miscanthus floridulus	154761	S	8759	1403	10162	0.00864
Zea mays	4577	S	5835	2458	8293	0.00705
Sorghum bicolor	4558	S	3213	1596	4809	0.00409
Panicum virgatum	38727	S	7357	1472	8829	0.00751
Panicum hallii	206008	S	3118	681	3799	0.00323
Setaria italica	4555	S	1071	1672	2743	0.00233
Setaria viridis	4556	S	989	1509	2498	0.00212
Phragmites australis	29695	S	4718	1222	5940	0.00505
Ananas comosus	4615	S	4435	1329	5764	0.00490
Zingiber officinale	94328	S	10560	396	10956	0.00932
Musa acuminata	4641	S	5900	13299	19199	0.01633
Elaeis guineensis	51953	S	10501	1468	11969	0.01018
Phoenix dactylifera	42345	S	4042	1008	5050	0.00430
Asparagus officinalis	4686	S	4509	464	4973	0.00423
Dioscorea cayenensis	29710	S	4243	439	4682	0.00398
Telopea speciosissima	54955	S	5389	653	6042	0.00514
Macadamia integrifolia	60698	S	4507	727	5234	0.00445
Papaver somniferum	3469	S	7200	221	7421	0.00631
Magnolia sinica	86752	S	6677	269	6946	0.00591
Nymphaea colorata	210225	S	3658	389	4047	0.00344
Cryptomeria japonica	3369	S	23772	2643	26415	0.02247
Physcomitrium patens	3218	S	3425	29	3454	0.00294
Roya obtusa	104537	S	76	79	155	0.00013
Cylindrocystis brebissonii	102167	S	50	10	60	0.00005
Netrium digitus	43946	S	40	6	46	0.00004
Zygnema circumcarinatum	35869	S	15	2	17	0.00001
Spirogyra maxima	3180	S	10	2	12	0.00001
Cosmarium botrytis	33101	S	37	17	54	0.00005
Staurastrum punctulatum	102822	S	10	3	13	0.00001
Closterium baillyanum	1416941	S	44	10	54	0.00005
Coleochaete scutata	3125	S	125	9	134	0.00011
Chaetosphaeridium globosum	96477	S	64	13	77	0.00007
Chara vulgaris	55564	S	24	23	47	0.00004
Mesostigma viride	41882	S	177	99	276	0.00023
Entransia fimbriata	130991	S	68	5	73	0.00006
Interfilum terricola	163310	S	56	112	168	0.00014
Klebsormidium flaccidum	3175	S	13	0	13	0.00001
Chlorokybus atmophyticus	3144	S	103	35	138	0.00012
Chlamydomonas reinhardtii	3055	S	21509	2031	23540	0.02002
Chlamydomonas leiostraca	1034604	S	1276	664	1940	0.00165
Chlamydomonas moewusii	3054	S	67	0	67	0.00006
Oogamochlamys gigantea	158507	S	201	27	228	0.00019
Carteria cerasiformis	69401	S	166	8	174	0.00015
Polytomella parva	51329	S	77	0	77	0.00007
Chlorococcum tatrense	915274	S	5183	1268	6451	0.00549
Volvox carteri	3067	S	2187	196	2383	0.00203
Volvox africanus	51714	S	200	194	394	0.00034
Yamagishiella unicocca	51707	S	358	321	679	0.00058
Gonium pectorale	33097	S	332	365	697	0.00059
Pleodorina starrii	330485	S	161	130	291	0.00025
Colemanosphaera angeleri	1454018	S	149	155	304	0.00026
Dunaliella salina	3046	S	981	123	1104	0.00094
Spermatozopsis similis	3192	S	304	134	438	0.00037
Hafniomonas laevis	436124	S	304	11	315	0.00027
Haematococcus lacustris	44745	S	1285	23	1308	0.00111
Phacotus lenticularis	52965	S	599	116	715	0.00061
Characiochloris acuminata	167768	S	596	244	840	0.00071
Pleurastrum terricola	34116	S	77	6	83	0.00007
Pseudopediastrum sp. CL0201VA	2184484	S	73	94	167	0.00014
Pseudopediastrum boryanum	55410	S	26	50	76	0.00006
Pseudopediastrum integrum	271402	S	23	47	70	0.00006
Lacunastrum gracillimum	427913	S	166	109	275	0.00023
Stauridium tetras	271398	S	139	77	216	0.00018
Pediastrum angulosum	271408	S	74	86	160	0.00014
Pediastrum duplex	3105	S	54	51	105	0.00009
Hydrodictyon reticulatum	3107	S	56	96	152	0.00013
Tetradesmus obliquus	3088	S	207	118	325	0.00028
Pectinodesmus pectinatus	91197	S	203	85	288	0.00024
Coelastrella saipanensis	152631	S	187	64	251	0.00021
Chlorotetraedron incus	162317	S	373	116	489	0.00042
Neochloris aquatica	3099	S	227	21	248	0.00021
Bracteacoccus aerius	50041	S	161	77	238	0.00020
Bracteacoccus giganteus	50039	S	153	65	218	0.00019
Bracteacoccus minor	50037	S	144	66	210	0.00018
Ankyra judayi	52688	S	309	188	497	0.00042
Parallela transversalis	163324	S	168	2	170	0.00014
Monoraphidium neglectum	145388	S	261	174	435	0.00037
Kirchneriella aperta	117505	S	160	35	195	0.00017
Mychonastes homosphaera	31300	S	104	108	212	0.00018
Mychonastes jurisii	797708	S	46	64	110	0.00009
Chromochloris zofingiensis	31302	S	249	63	312	0.00027
Pseudomuriella schumacherensis	889459	S	220	80	300	0.00026
Neocystis brevis	1065496	S	87	35	122	0.00010
Aphanochaete confervicola	764104	S	2810	518	3328	0.00283
Aphanochaete elegans	764105	S	845	168	1013	0.00086
Chaetophoropsis polyrhiza	2079440	S	2510	247	2757	0.00235
Stigeoclonium helveticum	55999	S	323	30	353	0.00030
Schizomeris leibleinii	104533	S	391	32	423	0.00036
Uronema confervicola	764120	S	355	44	399	0.00034
Oedogonium cardiacum	55995	S	147	57	204	0.00017
Oedocladium carolinianum	55992	S	102	35	137	0.00012
Floydiella terrestris	51328	S	136	1	137	0.00012
Chlorosarcinopsis eremi	332213	S	1369	211	1580	0.00134
Jenufa perforata	993091	S	139	3	142	0.00012
Jenufa minuta	993092	S	49	9	58	0.00005
Treubaria triappendiculata	1755147	S	97	11	108	0.00009
Microspora stagnorum	163317	S	23	0	23	0.00002
Micractinium conductrix	554055	S	820	315	1135	0.00097
Micractinium variabile	2726146	S	43	0	43	0.00004
Chlorella variabilis	554065	S	153	46	199	0.00017
Chlorella sorokiniana	3076	S	121	43	164	0.00014
Chlorella vulgaris	3077	S	98	20	118	0.00010
Chlorella heliozoae	554066	S	91	43	134	0.00011
Prototheca wickerhamii	3111	S	110	17	127	0.00011
Prototheca cutis	575411	S	36	7	43	0.00004
Prototheca bovis	2509265	S	35	30	65	0.00006
Prototheca ciferrii	1973153	S	23	20	43	0.00004
Prototheca stagnorum	215448	S	18	0	18	0.00002
Marvania geminata	97105	S	96	48	144	0.00012
Parachlorella kessleri	3074	S	93	109	202	0.00017
Auxenochlorella protothecoides	3075	S	92	17	109	0.00009
Pseudochlorella signiensis	173497	S	91	101	192	0.00016
Pseudochloris wilhelmii	1418016	S	75	51	126	0.00011
Helicosporidium sp. ex Simulium jonesi	145475	S	43	0	43	0.00004
Dicloster acuatus	91190	S	32	19	51	0.00004
Geminella minor	163309	S	26	100	126	0.00011
Binuclearia lauterbornii	3087189	S	31	35	66	0.00006
Koliella corcontica	155904	S	102	47	149	0.00013
Koliella longiseta	33092	S	40	42	82	0.00007
Edaphochlorella mirabilis	3083	S	118	111	229	0.00019
Stichococcus bacillaris	37433	S	101	18	119	0.00010
Trebouxia lynnae	1825957	S	88	11	99	0.00008
Lobosphaera incisa	312850	S	84	17	101	0.00009
Myrmecia israelensis	3171	S	73	27	100	0.00009
Parietochloris pseudoalveolaris	3102	S	52	38	90	0.00008
Symbiochloris handae	1853882	S	38	1	39	0.00003
Botryococcus braunii	38881	S	69	8	77	0.00007
Coccomyxa subellipsoidea	248742	S	60	12	72	0.00006
Choricystis parasitica	41300	S	76	19	95	0.00008
Xylochloris irregularis	480381	S	23	3	26	0.00002
Paradoxia multiseta	249350	S	18	3	21	0.00002
Microthamnion kuetzingianum	34148	S	88	28	116	0.00010
Fusochloris perforata	106203	S	81	25	106	0.00009
Watanabea reniformis	191674	S	56	8	64	0.00005
Jaagichlorella roystonensis	1052852	S	18	0	18	0.00002
Trebouxiophyceae sp. MX-AZ01	1208065	S	76	7	83	0.00007
Scherffelia dubia	3190	S	112	38	150	0.00013
Tupiella akineta	160070	S	8338	770	9108	0.00775
Hazenia capsulata	2202518	S	285	46	331	0.00028
Sarcinofilum mucosum	141643	S	274	31	305	0.00026
Capsosiphon fulvescens	205396	S	130	41	171	0.00015
Gloeotilopsis sterilis	160069	S	27	86	113	0.00010
Ulva rigida	75689	S	21	15	36	0.00003
Ulva flexuosa	83791	S	19	37	56	0.00005
Ulva compressa	63659	S	15	71	86	0.00007
Ulva australis	111616	S	15	101	116	0.00010
Ulva fenestrata	83795	S	13	19	32	0.00003
Pseudoneochloris marina	44573	S	101	56	157	0.00013
Blidingia minima	63414	S	52	1	53	0.00005
Neodangemannia microcystis	173495	S	135	12	147	0.00013
Bryopsis sp. HV04063	1979421	S	106	32	138	0.00012
Bryopsis hypnoides	222885	S	41	16	57	0.00005
Bryopsis plumosa	3130	S	22	10	32	0.00003
Lambia antarctica	101717	S	113	25	138	0.00012
Codium fragile	3133	S	147	0	147	0.00013
Codium simulans	589376	S	47	6	53	0.00005
Codium arenicola	1191365	S	24	2	26	0.00002
Codium arabicum	221038	S	17	1	18	0.00002
Pedobesia claviformis	2364088	S	28	3	31	0.00003
Derbesia sp. WEST4838	1847751	S	10	0	10	0.00001
Tydemania expeditionis	325645	S	46	3	49	0.00004
Udotea flabellum	170437	S	42	3	45	0.00004
Glaukea argentea	2894057	S	22	2	24	0.00002
Chlorodesmis fastigiata	189431	S	11	0	11	0.00001
Boodleopsis pusilla	381415	S	69	6	75	0.00006
Boodleopsis sp. H.0758	2320802	S	29	2	31	0.00003
Rhipilia penicilloides	1979422	S	15	1	16	0.00001
Callipsygma wilsonis	2320807	S	32	0	32	0.00003
Rhipiliopsis peltata	2320810	S	13	0	13	0.00001
Caulerpa lentillifera	148947	S	34	2	36	0.00003
Caulerpa manorensis	717648	S	30	43	73	0.00006
Caulerpa verticillata	177082	S	21	2	23	0.00002
Caulerpa ashmeadii	177078	S	16	4	20	0.00002
Caulerpa cliftonii	1004391	S	13	0	13	0.00001
Ostreobium quekettii	121088	S	71	1	72	0.00006
Trentepohlia odorata	2576626	S	22	0	22	0.00002
Oltmannsiellopsis viridis	51324	S	140	43	183	0.00016
Micromonas commoda	296587	S	3994	290	4284	0.00364
Micromonas pusilla	38833	S	2633	115	2748	0.00234
Ostreococcus tauri	70448	S	782	52	834	0.00071
Ostreococcus sp. 'lucimarinus'	242159	S	751	51	802	0.00068
Bathycoccus prasinos	41875	S	405	12	417	0.00035
Monomastix sp. OKE-1	141716	S	208	15	223	0.00019
Microrhizoidea pickettheapsiorum	2604950	S	48	1	49	0.00004
Chloropicon maureeniae	1461542	S	84	34	118	0.00010
Chloropicon mariensis	1606511	S	69	66	135	0.00011
Chloropicon roscoffensis	1461544	S	46	50	96	0.00008
Chloropicon laureae	464258	S	44	46	90	0.00008
Chloropicon sieburthii	1764286	S	30	37	67	0.00006
Chloropicon primus	1764295	S	30	17	47	0.00004
Chloroparvula japonica	1411623	S	130	68	198	0.00017
Chloroparvula pacifica	1883388	S	49	56	105	0.00009
Cymbomonas tetramitiformis	36881	S	149	63	212	0.00018
Pyramimonas parkeae	36894	S	120	80	200	0.00017
Pedinomonas minor	3159	S	143	129	272	0.00023
Pedinomonas tuberculata	160064	S	87	49	136	0.00012
Picocystis salinarum	88271	S	201	101	302	0.00026
Nephroselmis olivacea	31312	S	70	15	85	0.00007
Nephroselmis astigmatica	259378	S	55	26	81	0.00007
Nephroselmis pyriformis	156128	S	22	17	39	0.00003
Pycnococcus provasolii	41880	S	126	15	141	0.00012
Palmophyllum crassum	1615899	S	64	13	77	0.00007
Prasinoderma coloniale	156133	S	264	49	313	0.00027
Cyanidioschyzon merolae	45157	S	331	0	331	0.00028
