name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Eucalyptus grandis	71139	S	5065	3539	8604	0.00688
Rhodamnia argentea	178133	S	2620	651	3271	0.00262
Punica granatum	22663	S	3077	984	4061	0.00325
Mangifera indica	29780	S	4150	1745	5895	0.00471
Citrus sinensis	2711	S	2978	1223	4201	0.00336
Vitis riparia	96939	S	3676	3061	6737	0.00539
Vitis vinifera	29760	S	3149	3199	6348	0.00508
Solanum lycopersicum	4081	S	10433	22314	32747	0.02618
Solanum pennellii	28526	S	9662	2956	12618	0.01009
Solanum dulcamara	45834	S	5289	3505	8794	0.00703
Solanum stenotomum	172797	S	5002	812	5814	0.00465
Capsicum annuum	4072	S	17642	1131	18773	0.01501
Lycium barbarum	112863	S	5742	1438	7180	0.00574
Lycium ferocissimum	112874	S	5558	1869	7427	0.00594
Nicotiana sylvestris	4096	S	6815	1402	8217	0.00657
Nicotiana attenuata	49451	S	6780	2345	9125	0.00730
Nicotiana tomentosiformis	4098	S	5977	1163	7140	0.00571
Ipomoea triloba	35885	S	3825	1748	5573	0.00446
Salvia miltiorrhiza	226208	S	4148	620	4768	0.00381
Salvia hispanica	49212	S	2459	621	3080	0.00246
Salvia splendens	180675	S	5232	921	6153	0.00492
Olea europaea	4146	S	7511	620	8131	0.00650
Sesamum indicum	4182	S	3619	662	4281	0.00342
Coffea arabica	13443	S	3177	1300	4477	0.00358
Coffea eugenioides	49369	S	1341	1335	2676	0.00214
Rutidosis leptorrhynchoides	125765	S	14314	6390	20704	0.01655
Helianthus annuus	4232	S	11376	1181	12557	0.01004
Erigeron canadensis	72917	S	3324	547	3871	0.00310
Lactuca sativa	4236	S	10353	2756	13109	0.01048
Cynara cardunculus	4265	S	5162	635	5797	0.00464
Daucus carota	4039	S	3129	720	3849	0.00308
Impatiens glandulifera	253017	S	7567	2167	9734	0.00778
Actinidia eriantha	165200	S	7018	760	7778	0.00622
Diospyros lotus	55363	S	6069	797	6866	0.00549
Rhododendron vialii	182163	S	3679	717	4396	0.00351
Beta vulgaris	161934	S	4477	1572	6049	0.00484
Spinacia oleracea	3562	S	3792	17978	21770	0.01741
Amaranthus tricolor	29722	S	3711	14943	18654	0.01492
Malania oleifera	397392	S	11227	2121	13348	0.01067
Triticum aestivum	4565	S	16010	17765	33775	0.02701
Triticum dicoccoides	85692	S	9048	9060	18108	0.01448
Triticum urartu	4572	S	8607	5366	13973	0.01117
Aegilops tauschii	37682	S	5309	6137	11446	0.00915
Hordeum vulgare	4513	S	15099	8301	23400	0.01871
Lolium rigidum	89674	S	7046	2034	9080	0.00726
Lolium perenne	4522	S	4277	2685	6962	0.00557
Brachypodium distachyon	15368	S	2923	555	3478	0.00278
Oryza brachyantha	4533	S	4281	1081	5362	0.00429
Oryza sativa	4530	S	3156	8859	12015	0.00961
Oryza glaberrima	4538	S	2674	3039	5713	0.00457
Miscanthus floridulus	154761	S	10557	1770	12327	0.00986
Zea mays	4577	S	7028	3306	10334	0.00826
Sorghum bicolor	4558	S	4366	2295	6661	0.00533
Panicum virgatum	38727	S	9290	2007	11297	0.00903
Panicum hallii	206008	S	4102	957	5059	0.00405
Setaria viridis	4556	S	1345	2050	3395	0.00271
Setaria italica	4555	S	1226	1919	3145	0.00251
Phragmites australis	29695	S	5556	1612	7168	0.00573
Ananas comosus	4615	S	4846	1621	6467	0.00517
Zingiber officinale	94328	S	11194	460	11654	0.00932
Musa acuminata	4641	S	6243	15276	21519	0.01721
Elaeis guineensis	51953	S	10258	1532	11790	0.00943
Phoenix dactylifera	42345	S	4209	1094	5303	0.00424
Asparagus officinalis	4686	S	4971	558	5529	0.00442
Dioscorea cayenensis	29710	S	4333	482	4815	0.00385
Telopea speciosissima	54955	S	6032	801	6833	0.00546
Macadamia integrifolia	60698	S	4970	876	5846	0.00467
Papaver somniferum	3469	S	7750	262	8012	0.00641
Magnolia sinica	86752	S	7099	316	7415	0.00593
Nymphaea colorata	210225	S	4567	558	5125	0.00410
Cryptomeria japonica	3369	S	23354	2773	26127	0.02089
Physcomitrium patens	3218	S	3289	32	3321	0.00266
Roya obtusa	104537	S	139	70	209	0.00017
Cylindrocystis brebissonii	102167	S	30	5	35	0.00003
Zygnema circumcarinatum	35869	S	12	3	15	0.00001
Spirogyra maxima	3180	S	10	2	12	0.00001
Closterium baillyanum	1416941	S	47	9	56	0.00004
Cosmarium botrytis	33101	S	22	8	30	0.00002
Staurastrum punctulatum	102822	S	10	2	12	0.00001
Coleochaete scutata	3125	S	93	8	101	0.00008
Chaetosphaeridium globosum	96477	S	70	18	88	0.00007
Chara vulgaris	55564	S	38	59	97	0.00008
Entransia fimbriata	130991	S	104	10	114	0.00009
Interfilum terricola	163310	S	14	36	50	0.00004
Mesostigma viride	41882	S	93	64	157	0.00013
Chlorokybus atmophyticus	3144	S	83	34	117	0.00009
Chlamydomonas reinhardtii	3055	S	28926	3489	32415	0.02592
Chlamydomonas leiostraca	1034604	S	1815	889	2704	0.00216
Chlamydomonas moewusii	3054	S	144	0	144	0.00012
Carteria cerasiformis	69401	S	151	7	158	0.00013
Oogamochlamys gigantea	158507	S	145	20	165	0.00013
Polytomella capuana	351368	S	10	0	10	0.00001
Polytoma uvella	40532	S	10	0	10	0.00001
Chlorococcum tatrense	915274	S	5346	1241	6587	0.00527
Volvox carteri	3067	S	2592	296	2888	0.00231
Volvox africanus	51714	S	215	211	426	0.00034
Yamagishiella unicocca	51707	S	354	308	662	0.00053
Gonium pectorale	33097	S	311	336	647	0.00052
Colemanosphaera angeleri	1454018	S	141	148	289	0.00023
Pleodorina starrii	330485	S	132	109	241	0.00019
Dunaliella salina	3046	S	1295	160	1455	0.00116
Spermatozopsis similis	3192	S	325	135	460	0.00037
Hafniomonas laevis	436124	S	261	10	271	0.00022
Haematococcus lacustris	44745	S	1593	34	1627	0.00130
Phacotus lenticularis	52965	S	627	113	740	0.00059
Characiochloris acuminata	167768	S	611	240	851	0.00068
Pleurastrum terricola	34116	S	88	7	95	0.00008
Pediastrum angulosum	271408	S	94	98	192	0.00015
Pediastrum duplex	3105	S	81	69	150	0.00012
Pseudopediastrum sp. CL0201VA	2184484	S	83	92	175	0.00014
Pseudopediastrum boryanum	55410	S	30	47	77	0.00006
Pseudopediastrum integrum	271402	S	10	16	26	0.00002
Lacunastrum gracillimum	427913	S	164	105	269	0.00022
Stauridium tetras	271398	S	124	71	195	0.00016
Hydrodictyon reticulatum	3107	S	24	43	67	0.00005
Pectinodesmus pectinatus	91197	S	246	85	331	0.00026
Tetradesmus obliquus	3088	S	185	92	277	0.00022
Coelastrella saipanensis	152631	S	163	47	210	0.00017
Ankyra judayi	52688	S	454	246	700	0.00056
Parallela transversalis	163324	S	121	1	122	0.00010
Monoraphidium neglectum	145388	S	298	188	486	0.00039
Kirchneriella aperta	117505	S	206	46	252	0.00020
Chlorotetraedron incus	162317	S	263	81	344	0.00028
Neochloris aquatica	3099	S	213	18	231	0.00018
Bracteacoccus minor	50037	S	168	75	243	0.00019
Bracteacoccus aerius	50041	S	128	59	187	0.00015
Bracteacoccus giganteus	50039	S	100	41	141	0.00011
Pseudomuriella schumacherensis	889459	S	272	93	365	0.00029
Chromochloris zofingiensis	31302	S	206	51	257	0.00021
Mychonastes homosphaera	31300	S	102	63	165	0.00013
Mychonastes jurisii	797708	S	44	36	80	0.00006
Neocystis brevis	1065496	S	81	29	110	0.00009
Aphanochaete confervicola	764104	S	621	129	750	0.00060
Aphanochaete elegans	764105	S	281	61	342	0.00027
Chaetophoropsis polyrhiza	2079440	S	487	42	529	0.00042
Stigeoclonium helveticum	55999	S	132	12	144	0.00012
Schizomeris leibleinii	104533	S	164	16	180	0.00014
Uronema confervicola	764120	S	152	20	172	0.00014
Oedogonium cardiacum	55995	S	75	26	101	0.00008
Oedocladium carolinianum	55992	S	29	8	37	0.00003
Floydiella terrestris	51328	S	105	0	105	0.00008
Chlorosarcinopsis eremi	332213	S	1734	263	1997	0.00160
Jenufa perforata	993091	S	127	2	129	0.00010
Jenufa minuta	993092	S	45	7	52	0.00004
Microspora stagnorum	163317	S	42	0	42	0.00003
Treubaria triappendiculata	1755147	S	32	3	35	0.00003
Micractinium conductrix	554055	S	673	252	925	0.00074
Micractinium variabile	2726146	S	51	1	52	0.00004
Chlorella variabilis	554065	S	191	63	254	0.00020
Chlorella heliozoae	554066	S	114	59	173	0.00014
Chlorella vulgaris	3077	S	60	13	73	0.00006
Chlorella sorokiniana	3076	S	50	20	70	0.00006
Prototheca ciferrii	1973153	S	53	38	91	0.00007
Prototheca wickerhamii	3111	S	39	7	46	0.00004
Prototheca bovis	2509265	S	12	8	20	0.00002
Pseudochloris wilhelmii	1418016	S	91	66	157	0.00013
Parachlorella kessleri	3074	S	83	103	186	0.00015
Auxenochlorella protothecoides	3075	S	61	12	73	0.00006
Marvania geminata	97105	S	59	29	88	0.00007
Helicosporidium sp. ex Simulium jonesi	145475	S	58	0	58	0.00005
Dicloster acuatus	91190	S	48	31	79	0.00006
Pseudochlorella signiensis	173497	S	32	33	65	0.00005
Geminella minor	163309	S	31	131	162	0.00013
Binuclearia lauterbornii	3087189	S	43	48	91	0.00007
Trebouxia lynnae	1825957	S	94	11	105	0.00008
Myrmecia israelensis	3171	S	46	18	64	0.00005
Lobosphaera incisa	312850	S	45	9	54	0.00004
Parietochloris pseudoalveolaris	3102	S	23	17	40	0.00003
Koliella corcontica	155904	S	97	49	146	0.00012
Koliella longiseta	33092	S	27	26	53	0.00004
Edaphochlorella mirabilis	3083	S	55	50	105	0.00008
Stichococcus bacillaris	37433	S	27	3	30	0.00002
Botryococcus braunii	38881	S	63	7	70	0.00006
Coccomyxa subellipsoidea	248742	S	44	6	50	0.00004
Elliptochloris bilobata	381761	S	11	1	12	0.00001
Choricystis parasitica	41300	S	60	12	72	0.00006
Xylochloris irregularis	480381	S	22	3	25	0.00002
Fusochloris perforata	106203	S	69	21	90	0.00007
Microthamnion kuetzingianum	34148	S	24	7	31	0.00002
Trebouxiophyceae sp. MX-AZ01	1208065	S	80	7	87	0.00007
Jaagichlorella hainangensis	445995	S	16	0	16	0.00001
Watanabea reniformis	191674	S	22	3	25	0.00002
Scherffelia dubia	3190	S	67	18	85	0.00007
Tupiella akineta	160070	S	28380	2371	30751	0.02459
Hazenia capsulata	2202518	S	695	86	781	0.00062
Sarcinofilum mucosum	141643	S	680	61	741	0.00059
Capsosiphon fulvescens	205396	S	107	28	135	0.00011
Gloeotilopsis sterilis	160069	S	28	97	125	0.00010
Ulva torta	932731	S	28	71	99	0.00008
Ulva rigida	75689	S	25	43	68	0.00005
Ulva fenestrata	83795	S	24	85	109	0.00009
Ulva flexuosa	83791	S	15	72	87	0.00007
Pseudoneochloris marina	44573	S	106	66	172	0.00014
Blidingia minima	63414	S	39	0	39	0.00003
Neodangemannia microcystis	173495	S	81	5	86	0.00007
Codium fragile	3133	S	153	0	153	0.00012
Codium simulans	589376	S	28	4	32	0.00003
Codium arabicum	221038	S	23	2	25	0.00002
Bryopsis sp. HV04063	1979421	S	77	29	106	0.00008
Bryopsis hypnoides	222885	S	23	11	34	0.00003
Lambia antarctica	101717	S	45	10	55	0.00004
Derbesia sp. WEST4838	1847751	S	21	1	22	0.00002
Pedobesia claviformis	2364088	S	16	2	18	0.00001
Boodleopsis pusilla	381415	S	43	3	46	0.00004
Boodleopsis sp. H.0758	2320802	S	23	4	27	0.00002
Glaukea argentea	2894057	S	34	4	38	0.00003
Udotea flabellum	170437	S	24	4	28	0.00002
Callipsygma wilsonis	2320807	S	27	0	27	0.00002
Pseudocodium devriesii	453070	S	12	1	13	0.00001
Caulerpa lentillifera	148947	S	44	4	48	0.00004
Caulerpa cliftonii	1004391	S	19	1	20	0.00002
Caulerpa manorensis	717648	S	16	15	31	0.00002
Caulerpa verticillata	177082	S	15	1	16	0.00001
Caulerpa ashmeadii	177078	S	12	2	14	0.00001
Ostreobium quekettii	121088	S	33	1	34	0.00003
Trentepohlia odorata	2576626	S	29	0	29	0.00002
Oltmannsiellopsis viridis	51324	S	82	18	100	0.00008
Micromonas commoda	296587	S	4809	425	5234	0.00418
Micromonas pusilla	38833	S	3971	214	4185	0.00335
Ostreococcus sp. 'lucimarinus'	242159	S	1064	74	1138	0.00091
Ostreococcus tauri	70448	S	933	63	996	0.00080
Bathycoccus prasinos	41875	S	370	12	382	0.00031
Monomastix sp. OKE-1	141716	S	192	11	203	0.00016
Microrhizoidea pickettheapsiorum	2604950	S	71	3	74	0.00006
Chloropicon roscoffensis	1461544	S	92	44	136	0.00011
Chloropicon mariensis	1606511	S	73	31	104	0.00008
Chloropicon maureeniae	1461542	S	50	13	63	0.00005
Chloropicon sieburthii	1764286	S	38	19	57	0.00005
Chloropicon laureae	464258	S	32	14	46	0.00004
Chloropicon primus	1764295	S	11	2	13	0.00001
Chloroparvula pacifica	1883388	S	39	21	60	0.00005
Chloroparvula japonica	1411623	S	28	10	38	0.00003
Picocystis salinarum	88271	S	232	115	347	0.00028
Cymbomonas tetramitiformis	36881	S	133	56	189	0.00015
Pyramimonas parkeae	36894	S	97	60	157	0.00013
Pedinomonas minor	3159	S	122	95	217	0.00017
Pedinomonas tuberculata	160064	S	65	33	98	0.00008
Nephroselmis olivacea	31312	S	78	16	94	0.00008
Nephroselmis astigmatica	259378	S	31	15	46	0.00004
Nephroselmis pyriformis	156128	S	10	7	17	0.00001
Pycnococcus provasolii	41880	S	109	14	123	0.00010
Palmophyllum crassum	1615899	S	37	6	43	0.00003
Prasinoderma coloniale	156133	S	253	61	314	0.00025
Cyanidioschyzon merolae	45157	S	366	0	366	0.00029
