name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Juglans microcarpa x Juglans regia	2249226	S	4939	2030	6969	0.00466
Carya illinoinensis	32201	S	6298	3120	9418	0.00630
Quercus lobata	97700	S	7211	4370	11581	0.00775
Quercus robur	38942	S	6490	8006	14496	0.00969
Alnus glutinosa	3517	S	6256	6786	13042	0.00872
Corylus avellana	13451	S	5202	903	6105	0.00408
Benincasa hispida	102211	S	9379	626	10005	0.00669
Cucumis melo	3656	S	5032	26307	31339	0.02096
Cucumis sativus	3659	S	3609	711	4320	0.00289
Cucurbita pepo	3663	S	3652	1069	4721	0.00316
Tripterygium wilfordii	458696	S	2487	1772	4259	0.00285
Gossypium hirsutum	3635	S	10290	6848	17138	0.01146
Gossypium arboreum	29729	S	5706	3798	9504	0.00636
Gossypium raimondii	29730	S	4708	2830	7538	0.00504
Theobroma cacao	3641	S	3427	305	3732	0.00250
Brassica napus	3708	S	3591	14279	17870	0.01195
Brassica oleracea	3712	S	1794	1998	3792	0.00254
Brassica rapa	3711	S	1366	2800	4166	0.00279
Raphanus sativus	3726	S	4688	14322	19010	0.01271
Camelina sativa	90675	S	7103	662	7765	0.00519
Arabidopsis thaliana	3702	S	1423	361	1784	0.00119
Eucalyptus grandis	71139	S	5923	4096	10019	0.00670
Rhodamnia argentea	178133	S	3506	927	4433	0.00296
Punica granatum	22663	S	3311	1072	4383	0.00293
Mangifera indica	29780	S	5100	2045	7145	0.00478
Citrus sinensis	2711	S	4455	1819	6274	0.00420
Vitis riparia	96939	S	4278	3721	7999	0.00535
Vitis vinifera	29760	S	3782	3944	7726	0.00517
Solanum lycopersicum	4081	S	14272	29572	43844	0.02932
Solanum pennellii	28526	S	12777	3874	16651	0.01114
Solanum dulcamara	45834	S	6444	4154	10598	0.00709
Solanum stenotomum	172797	S	6215	959	7174	0.00480
Capsicum annuum	4072	S	22405	1404	23809	0.01592
Lycium barbarum	112863	S	8273	2026	10299	0.00689
Lycium ferocissimum	112874	S	7325	2387	9712	0.00650
Nicotiana sylvestris	4096	S	9040	1733	10773	0.00720
Nicotiana attenuata	49451	S	8152	2621	10773	0.00720
Nicotiana tomentosiformis	4098	S	7319	1330	8649	0.00578
Ipomoea triloba	35885	S	4817	2097	6914	0.00462
Salvia miltiorrhiza	226208	S	5157	729	5886	0.00394
Salvia hispanica	49212	S	2977	800	3777	0.00253
Salvia splendens	180675	S	5768	1033	6801	0.00455
Olea europaea	4146	S	9694	757	10451	0.00699
Sesamum indicum	4182	S	3907	665	4572	0.00306
Coffea arabica	13443	S	4316	1853	6169	0.00413
Coffea eugenioides	49369	S	1784	1850	3634	0.00243
Rutidosis leptorrhynchoides	125765	S	22034	9274	31308	0.02094
Helianthus annuus	4232	S	14354	1403	15757	0.01054
Erigeron canadensis	72917	S	4247	665	4912	0.00329
Lactuca sativa	4236	S	13017	3239	16256	0.01087
Cynara cardunculus	4265	S	6422	738	7160	0.00479
Daucus carota	4039	S	3906	848	4754	0.00318
Impatiens glandulifera	253017	S	9582	2606	12188	0.00815
Actinidia eriantha	165200	S	9019	904	9923	0.00664
Diospyros lotus	55363	S	8062	950	9012	0.00603
Rhododendron vialii	182163	S	4434	793	5227	0.00350
Beta vulgaris	161934	S	5726	1979	7705	0.00515
Spinacia oleracea	3562	S	5196	23946	29142	0.01949
Amaranthus tricolor	29722	S	5263	20515	25778	0.01724
Malania oleifera	397392	S	14526	2669	17195	0.01150
Triticum aestivum	4565	S	15189	16487	31676	0.02118
Triticum dicoccoides	85692	S	8819	8596	17415	0.01165
Triticum urartu	4572	S	7437	4524	11961	0.00800
Aegilops tauschii	37682	S	4572	5354	9926	0.00664
Hordeum vulgare	4513	S	19641	9657	29298	0.01959
Lolium rigidum	89674	S	6827	1673	8500	0.00568
Lolium perenne	4522	S	5435	2930	8365	0.00559
Brachypodium distachyon	15368	S	3242	502	3744	0.00250
Oryza brachyantha	4533	S	4194	851	5045	0.00337
Oryza sativa	4530	S	3562	8190	11752	0.00786
Oryza glaberrima	4538	S	2676	2454	5130	0.00343
Miscanthus floridulus	154761	S	11088	1599	12687	0.00848
Zea mays	4577	S	7699	3197	10896	0.00729
Sorghum bicolor	4558	S	4194	2004	6198	0.00415
Panicum virgatum	38727	S	8811	1640	10451	0.00699
Panicum hallii	206008	S	3955	799	4754	0.00318
Setaria viridis	4556	S	1311	1906	3217	0.00215
Setaria italica	4555	S	1291	1915	3206	0.00214
Phragmites australis	29695	S	5760	1452	7212	0.00482
Ananas comosus	4615	S	5856	1834	7690	0.00514
Zingiber officinale	94328	S	14875	583	15458	0.01034
Musa acuminata	4641	S	7088	16512	23600	0.01578
Elaeis guineensis	51953	S	11555	1581	13136	0.00879
Phoenix dactylifera	42345	S	4976	1163	6139	0.00411
Asparagus officinalis	4686	S	6128	662	6790	0.00454
Dioscorea cayenensis	29710	S	5350	573	5923	0.00396
Macadamia integrifolia	60698	S	7587	1345	8932	0.00597
Telopea speciosissima	54955	S	7536	1016	8552	0.00572
Papaver somniferum	3469	S	9823	322	10145	0.00678
Magnolia sinica	86752	S	9385	404	9789	0.00655
Nymphaea colorata	210225	S	4747	534	5281	0.00353
Cryptomeria japonica	3369	S	30361	3566	33927	0.02269
Physcomitrium patens	3218	S	4523	40	4563	0.00305
Roya obtusa	104537	S	145	101	246	0.00016
Cylindrocystis brebissonii	102167	S	48	9	57	0.00004
Netrium digitus	43946	S	105	16	121	0.00008
Spirogyra maxima	3180	S	54	11	65	0.00004
Zygnema circumcarinatum	35869	S	49	8	57	0.00004
Closterium baillyanum	1416941	S	71	16	87	0.00006
Cosmarium botrytis	33101	S	32	15	47	0.00003
Staurastrum punctulatum	102822	S	31	10	41	0.00003
Coleochaete scutata	3125	S	149	12	161	0.00011
Chaetosphaeridium globosum	96477	S	134	31	165	0.00011
Chara vulgaris	55564	S	102	37	139	0.00009
Mesostigma viride	41882	S	290	186	476	0.00032
Entransia fimbriata	130991	S	102	9	111	0.00007
Interfilum terricola	163310	S	52	105	157	0.00010
Klebsormidium flaccidum	3175	S	16	0	16	0.00001
Chlorokybus atmophyticus	3144	S	148	57	205	0.00014
Chlamydomonas reinhardtii	3055	S	28839	2834	31673	0.02118
Chlamydomonas leiostraca	1034604	S	179	145	324	0.00022
Chlamydomonas moewusii	3054	S	14	0	14	0.00001
Carteria cerasiformis	69401	S	407	30	437	0.00029
Oogamochlamys gigantea	158507	S	323	67	390	0.00026
Polytoma uvella	40532	S	30	0	30	0.00002
Volvox carteri	3067	S	3632	339	3971	0.00266
Volvox africanus	51714	S	136	186	322	0.00022
Gonium pectorale	33097	S	415	626	1041	0.00070
Colemanosphaera angeleri	1454018	S	244	343	587	0.00039
Yamagishiella unicocca	51707	S	227	280	507	0.00034
Pleodorina starrii	330485	S	65	74	139	0.00009
Chlorococcum tatrense	915274	S	805	325	1130	0.00076
Spermatozopsis similis	3192	S	276	225	501	0.00034
Hafniomonas laevis	436124	S	219	10	229	0.00015
Dunaliella salina	3046	S	139	25	164	0.00011
Haematococcus lacustris	44745	S	537	11	548	0.00037
Characiochloris acuminata	167768	S	306	187	493	0.00033
Phacotus lenticularis	52965	S	192	54	246	0.00016
Pleurastrum terricola	34116	S	69	7	76	0.00005
Pseudopediastrum integrum	271402	S	60	127	187	0.00013
Pseudopediastrum sp. CL0201VA	2184484	S	50	58	108	0.00007
Pseudopediastrum boryanum	55410	S	21	40	61	0.00004
Pediastrum duplex	3105	S	190	94	284	0.00019
Pediastrum angulosum	271408	S	62	37	99	0.00007
Stauridium tetras	271398	S	68	32	100	0.00007
Hydrodictyon reticulatum	3107	S	61	71	132	0.00009
Lacunastrum gracillimum	427913	S	27	12	39	0.00003
Tetradesmus obliquus	3088	S	340	218	558	0.00037
Coelastrella saipanensis	152631	S	244	91	335	0.00022
Pectinodesmus pectinatus	91197	S	104	43	147	0.00010
Pseudomuriella schumacherensis	889459	S	413	236	649	0.00043
Bracteacoccus aerius	50041	S	218	103	321	0.00021
Bracteacoccus minor	50037	S	88	36	124	0.00008
Bracteacoccus giganteus	50039	S	81	28	109	0.00007
Mychonastes homosphaera	31300	S	169	171	340	0.00023
Mychonastes jurisii	797708	S	44	61	105	0.00007
Chlorotetraedron incus	162317	S	169	59	228	0.00015
Neochloris aquatica	3099	S	156	16	172	0.00012
Kirchneriella aperta	117505	S	131	42	173	0.00012
Monoraphidium neglectum	145388	S	94	89	183	0.00012
Ankistrodesmus falcatus	52960	S	64	0	64	0.00004
Neocystis brevis	1065496	S	269	150	419	0.00028
Ankyra judayi	52688	S	123	128	251	0.00017
Parallela transversalis	163324	S	110	2	112	0.00007
Chromochloris zofingiensis	31302	S	202	73	275	0.00018
Oedocladium carolinianum	55992	S	11563	3063	14626	0.00978
Oedogonium cardiacum	55995	S	8227	2539	10766	0.00720
Uronema confervicola	764120	S	4692	734	5426	0.00363
Chaetophoropsis polyrhiza	2079440	S	480	73	553	0.00037
Stigeoclonium helveticum	55999	S	211	25	236	0.00016
Aphanochaete confervicola	764104	S	293	97	390	0.00026
Aphanochaete elegans	764105	S	286	93	379	0.00025
Schizomeris leibleinii	104533	S	254	20	274	0.00018
Floydiella terrestris	51328	S	86	1	87	0.00006
Jenufa perforata	993091	S	182	8	190	0.00013
Jenufa minuta	993092	S	135	42	177	0.00012
Treubaria triappendiculata	1755147	S	141	33	174	0.00012
Microspora stagnorum	163317	S	41	0	41	0.00003
Chlorosarcinopsis eremi	332213	S	363	117	480	0.00032
Chlorella vulgaris	3077	S	210	57	267	0.00018
Chlorella variabilis	554065	S	193	73	266	0.00018
Chlorella sorokiniana	3076	S	104	46	150	0.00010
Chlorella heliozoae	554066	S	28	17	45	0.00003
Micractinium conductrix	554055	S	442	237	679	0.00045
Micractinium variabile	2726146	S	39	1	40	0.00003
Dicloster acuatus	91190	S	299	231	530	0.00035
Prototheca wickerhamii	3111	S	91	16	107	0.00007
Prototheca ciferrii	1973153	S	40	86	126	0.00008
Prototheca cutis	575411	S	28	6	34	0.00002
Auxenochlorella protothecoides	3075	S	203	47	250	0.00017
Pseudochloris wilhelmii	1418016	S	186	160	346	0.00023
Pseudochlorella signiensis	173497	S	150	187	337	0.00023
Helicosporidium sp. ex Simulium jonesi	145475	S	69	0	69	0.00005
Geminella minor	163309	S	69	323	392	0.00026
Parachlorella kessleri	3074	S	66	96	162	0.00011
Marvania geminata	97105	S	39	25	64	0.00004
Binuclearia lauterbornii	3087189	S	81	117	198	0.00013
Lobosphaera incisa	312850	S	392	97	489	0.00033
Trebouxia lynnae	1825957	S	252	39	291	0.00019
Symbiochloris handae	1853882	S	124	5	129	0.00009
Myrmecia israelensis	3171	S	99	43	142	0.00009
Parietochloris pseudoalveolaris	3102	S	53	47	100	0.00007
Coccomyxa subellipsoidea	248742	S	209	48	257	0.00017
Botryococcus braunii	38881	S	168	49	217	0.00015
Xylochloris irregularis	480381	S	244	48	292	0.00020
Choricystis parasitica	41300	S	152	56	208	0.00014
Koliella longiseta	33092	S	159	190	349	0.00023
Koliella corcontica	155904	S	63	33	96	0.00006
Edaphochlorella mirabilis	3083	S	221	249	470	0.00031
Stichococcus bacillaris	37433	S	53	14	67	0.00004
Trebouxiophyceae sp. MX-AZ01	1208065	S	365	41	406	0.00027
Watanabea reniformis	191674	S	271	50	321	0.00021
Jaagichlorella roystonensis	1052852	S	51	0	51	0.00003
Jaagichlorella hainangensis	445995	S	24	0	24	0.00002
Fusochloris perforata	106203	S	193	59	252	0.00017
Microthamnion kuetzingianum	34148	S	55	18	73	0.00005
Scherffelia dubia	3190	S	260	132	392	0.00026
Micromonas commoda	296587	S	4673	306	4979	0.00333
Micromonas pusilla	38833	S	3330	133	3463	0.00232
Ostreococcus tauri	70448	S	1037	101	1138	0.00076
Ostreococcus sp. 'lucimarinus'	242159	S	937	80	1017	0.00068
Bathycoccus prasinos	41875	S	384	15	399	0.00027
Monomastix sp. OKE-1	141716	S	150	18	168	0.00011
Microrhizoidea pickettheapsiorum	2604950	S	72	4	76	0.00005
Tupiella akineta	160070	S	2506	333	2839	0.00190
Capsosiphon fulvescens	205396	S	133	66	199	0.00013
Gloeotilopsis sterilis	160069	S	69	274	343	0.00023
Hazenia capsulata	2202518	S	171	43	214	0.00014
Sarcinofilum mucosum	141643	S	90	15	105	0.00007
Ulva australis	111616	S	19	195	214	0.00014
Ulva expansa	2293988	S	14	10	24	0.00002
Ulva rigida	75689	S	14	15	29	0.00002
Pseudoneochloris marina	44573	S	133	103	236	0.00016
Blidingia minima	63414	S	14	0	14	0.00001
Neodangemannia microcystis	173495	S	112	20	132	0.00009
Codium fragile	3133	S	473	0	473	0.00032
Codium simulans	589376	S	18	6	24	0.00002
Codium arabicum	221038	S	15	2	17	0.00001
Bryopsis sp. HV04063	1979421	S	152	43	195	0.00013
Bryopsis hypnoides	222885	S	60	18	78	0.00005
Bryopsis plumosa	3130	S	44	15	59	0.00004
Lambia antarctica	101717	S	100	23	123	0.00008
Pedobesia claviformis	2364088	S	56	8	64	0.00004
Derbesia sp. WEST4838	1847751	S	37	2	39	0.00003
Boodleopsis sp. H.0758	2320802	S	33	3	36	0.00002
Boodleopsis pusilla	381415	S	32	3	35	0.00002
Rhipilia penicilloides	1979422	S	25	2	27	0.00002
Rhipiliopsis peltata	2320810	S	51	6	57	0.00004
Callipsygma wilsonis	2320807	S	35	3	38	0.00003
Pseudocodium devriesii	453070	S	72	15	87	0.00006
Udotea flabellum	170437	S	12	30	42	0.00003
Tydemania expeditionis	325645	S	10	2	12	0.00001
Caulerpa lentillifera	148947	S	64	2	66	0.00004
Caulerpa cliftonii	1004391	S	48	2	50	0.00003
Caulerpa racemosa	76317	S	47	14	61	0.00004
Caulerpa verticillata	177082	S	21	1	22	0.00001
Caulerpa manorensis	717648	S	15	6	21	0.00001
Ostreobium quekettii	121088	S	92	2	94	0.00006
Trentepohlia odorata	2576626	S	16	0	16	0.00001
Oltmannsiellopsis viridis	51324	S	185	104	289	0.00019
Chloropicon mariensis	1606511	S	144	128	272	0.00018
Chloropicon maureeniae	1461542	S	134	51	185	0.00012
Chloropicon laureae	464258	S	74	73	147	0.00010
Chloropicon roscoffensis	1461544	S	57	60	117	0.00008
Chloropicon sieburthii	1764286	S	57	67	124	0.00008
Chloroparvula pacifica	1883388	S	94	34	128	0.00009
Chloroparvula japonica	1411623	S	55	12	67	0.00004
Pedinomonas minor	3159	S	267	353	620	0.00041
Pedinomonas tuberculata	160064	S	111	89	200	0.00013
Picocystis salinarum	88271	S	292	201	493	0.00033
Pyramimonas parkeae	36894	S	158	149	307	0.00021
Cymbomonas tetramitiformis	36881	S	106	61	167	0.00011
Nephroselmis pyriformis	156128	S	115	81	196	0.00013
Nephroselmis olivacea	31312	S	62	14	76	0.00005
Nephroselmis astigmatica	259378	S	31	17	48	0.00003
Pycnococcus provasolii	41880	S	193	29	222	0.00015
Palmophyllum crassum	1615899	S	110	35	145	0.00010
Prasinoderma coloniale	156133	S	221	42	263	0.00018
Cyanidioschyzon merolae	45157	S	711	0	711	0.00048
