name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Olea europaea	4146	S	9133	782	9915	0.00642
Sesamum indicum	4182	S	4077	755	4832	0.00313
Coffea arabica	13443	S	3813	1577	5390	0.00349
Coffea eugenioides	49369	S	1613	1631	3244	0.00210
Rutidosis leptorrhynchoides	125765	S	16337	7659	23996	0.01553
Helianthus annuus	4232	S	13903	1555	15458	0.01000
Erigeron canadensis	72917	S	3864	690	4554	0.00295
Lactuca sativa	4236	S	12090	3387	15477	0.01002
Cynara cardunculus	4265	S	5408	698	6106	0.00395
Daucus carota	4039	S	4020	956	4976	0.00322
Impatiens glandulifera	253017	S	9331	2776	12107	0.00784
Actinidia eriantha	165200	S	8299	907	9206	0.00596
Diospyros lotus	55363	S	7776	1069	8845	0.00572
Rhododendron vialii	182163	S	4662	944	5606	0.00363
Beta vulgaris	161934	S	5344	1975	7319	0.00474
Spinacia oleracea	3562	S	4540	21804	26344	0.01705
Amaranthus tricolor	29722	S	4588	19258	23846	0.01543
Malania oleifera	397392	S	14549	2816	17365	0.01124
Triticum aestivum	4565	S	19125	21370	40495	0.02621
Triticum dicoccoides	85692	S	11239	11267	22506	0.01457
Triticum urartu	4572	S	9820	6155	15975	0.01034
Aegilops tauschii	37682	S	6250	7414	13664	0.00884
Hordeum vulgare	4513	S	18375	10233	28608	0.01852
Lolium rigidum	89674	S	8430	2268	10698	0.00692
Lolium perenne	4522	S	6554	3878	10432	0.00675
Brachypodium distachyon	15368	S	3808	705	4513	0.00292
Oryza brachyantha	4533	S	5445	1342	6787	0.00439
Oryza sativa	4530	S	3973	10817	14790	0.00957
Oryza glaberrima	4538	S	3131	3347	6478	0.00419
Miscanthus floridulus	154761	S	13585	2316	15901	0.01029
Zea mays	4577	S	9360	4474	13834	0.00895
Sorghum bicolor	4558	S	5498	2975	8473	0.00548
Panicum virgatum	38727	S	11974	2513	14487	0.00938
Panicum hallii	206008	S	5482	1241	6723	0.00435
Setaria italica	4555	S	1604	2596	4200	0.00272
Setaria viridis	4556	S	1584	2503	4087	0.00265
Phragmites australis	29695	S	7018	2083	9101	0.00589
Ananas comosus	4615	S	6289	2240	8529	0.00552
Zingiber officinale	94328	S	13650	592	14242	0.00922
Musa acuminata	4641	S	7866	20256	28122	0.01820
Elaeis guineensis	51953	S	10202	1601	11803	0.00764
Phoenix dactylifera	42345	S	5139	1396	6535	0.00423
Asparagus officinalis	4686	S	6269	741	7010	0.00454
Dioscorea cayenensis	29710	S	4939	579	5518	0.00357
Telopea speciosissima	54955	S	7594	1042	8636	0.00559
Macadamia integrifolia	60698	S	7493	1372	8865	0.00574
Papaver somniferum	3469	S	9707	347	10054	0.00651
Magnolia sinica	86752	S	9306	437	9743	0.00631
Nymphaea colorata	210225	S	3338	415	3753	0.00243
Cryptomeria japonica	3369	S	27778	3332	31110	0.02013
Physcomitrium patens	3218	S	4104	47	4151	0.00269
Roya obtusa	104537	S	129	94	223	0.00014
Cylindrocystis brebissonii	102167	S	28	7	35	0.00002
Netrium digitus	43946	S	47	11	58	0.00004
Zygnema circumcarinatum	35869	S	33	8	41	0.00003
Spirogyra maxima	3180	S	20	5	25	0.00002
Closterium baillyanum	1416941	S	93	21	114	0.00007
Cosmarium botrytis	33101	S	22	21	43	0.00003
Coleochaete scutata	3125	S	159	18	177	0.00011
Chaetosphaeridium globosum	96477	S	65	20	85	0.00006
Chara vulgaris	55564	S	61	38	99	0.00006
Chlorokybus atmophyticus	3144	S	247	135	382	0.00025
Interfilum terricola	163310	S	118	338	456	0.00030
Entransia fimbriata	130991	S	112	15	127	0.00008
Mesostigma viride	41882	S	116	106	222	0.00014
Chlamydomonas reinhardtii	3055	S	47870	6536	54406	0.03521
Chlamydomonas leiostraca	1034604	S	987	596	1583	0.00102
Chlamydomonas moewusii	3054	S	60	0	60	0.00004
Carteria cerasiformis	69401	S	327	20	347	0.00022
Oogamochlamys gigantea	158507	S	282	47	329	0.00021
Volvox carteri	3067	S	5520	721	6241	0.00404
Volvox africanus	51714	S	203	259	462	0.00030
Gonium pectorale	33097	S	375	554	929	0.00060
Yamagishiella unicocca	51707	S	224	264	488	0.00032
Colemanosphaera angeleri	1454018	S	163	230	393	0.00025
Pleodorina starrii	330485	S	156	166	322	0.00021
Chlorococcum tatrense	915274	S	2808	816	3624	0.00235
Dunaliella salina	3046	S	735	120	855	0.00055
Spermatozopsis similis	3192	S	323	152	475	0.00031
Hafniomonas laevis	436124	S	284	14	298	0.00019
Haematococcus lacustris	44745	S	1085	26	1111	0.00072
Characiochloris acuminata	167768	S	484	244	728	0.00047
Phacotus lenticularis	52965	S	418	96	514	0.00033
Pleurastrum terricola	34116	S	64	6	70	0.00005
Pseudopediastrum sp. CL0201VA	2184484	S	121	99	220	0.00014
Pseudopediastrum integrum	271402	S	42	50	92	0.00006
Pseudopediastrum boryanum	55410	S	40	44	84	0.00005
Pediastrum duplex	3105	S	100	66	166	0.00011
Pediastrum angulosum	271408	S	81	65	146	0.00009
Stauridium tetras	271398	S	137	70	207	0.00013
Lacunastrum gracillimum	427913	S	128	68	196	0.00013
Hydrodictyon reticulatum	3107	S	64	102	166	0.00011
Coelastrella saipanensis	152631	S	252	72	324	0.00021
Tetradesmus obliquus	3088	S	196	96	292	0.00019
Pectinodesmus pectinatus	91197	S	164	55	219	0.00014
Chlorotetraedron incus	162317	S	376	116	492	0.00032
Neochloris aquatica	3099	S	244	21	265	0.00017
Bracteacoccus aerius	50041	S	172	77	249	0.00016
Bracteacoccus minor	50037	S	148	63	211	0.00014
Bracteacoccus giganteus	50039	S	142	55	197	0.00013
Ankyra judayi	52688	S	275	162	437	0.00028
Parallela transversalis	163324	S	142	1	143	0.00009
Kirchneriella aperta	117505	S	190	44	234	0.00015
Monoraphidium neglectum	145388	S	167	115	282	0.00018
Ankistrodesmus falcatus	52960	S	50	0	50	0.00003
Pseudomuriella schumacherensis	889459	S	349	119	468	0.00030
Chromochloris zofingiensis	31302	S	221	55	276	0.00018
Neocystis brevis	1065496	S	176	65	241	0.00016
Mychonastes homosphaera	31300	S	75	59	134	0.00009
Mychonastes jurisii	797708	S	23	24	47	0.00003
Uronema confervicola	764120	S	25717	2500	28217	0.01826
Chaetophoropsis polyrhiza	2079440	S	12812	961	13773	0.00891
Stigeoclonium helveticum	55999	S	952	71	1023	0.00066
Aphanochaete confervicola	764104	S	1291	236	1527	0.00099
Aphanochaete elegans	764105	S	728	160	888	0.00057
Schizomeris leibleinii	104533	S	611	27	638	0.00041
Oedocladium carolinianum	55992	S	8858	2109	10967	0.00710
Oedogonium cardiacum	55995	S	6433	1844	8277	0.00536
Floydiella terrestris	51328	S	156	1	157	0.00010
Chlorosarcinopsis eremi	332213	S	1079	150	1229	0.00080
Jenufa perforata	993091	S	146	4	150	0.00010
Jenufa minuta	993092	S	53	10	63	0.00004
Treubaria triappendiculata	1755147	S	126	11	137	0.00009
Microspora stagnorum	163317	S	45	0	45	0.00003
Chlorella vulgaris	3077	S	198	46	244	0.00016
Chlorella variabilis	554065	S	133	44	177	0.00011
Chlorella sorokiniana	3076	S	121	48	169	0.00011
Chlorella heliozoae	554066	S	71	38	109	0.00007
Micractinium conductrix	554055	S	155	70	225	0.00015
Micractinium variabile	2726146	S	32	1	33	0.00002
Prototheca wickerhamii	3111	S	69	13	82	0.00005
Prototheca cutis	575411	S	28	7	35	0.00002
Prototheca bovis	2509265	S	27	46	73	0.00005
Prototheca ciferrii	1973153	S	25	44	69	0.00004
Auxenochlorella protothecoides	3075	S	187	38	225	0.00015
Parachlorella kessleri	3074	S	117	152	269	0.00017
Pseudochloris wilhelmii	1418016	S	97	85	182	0.00012
Pseudochlorella signiensis	173497	S	88	95	183	0.00012
Marvania geminata	97105	S	63	33	96	0.00006
Geminella minor	163309	S	63	310	373	0.00024
Helicosporidium sp. ex Simulium jonesi	145475	S	56	0	56	0.00004
Dicloster acuatus	91190	S	49	32	81	0.00005
Binuclearia lauterbornii	3087189	S	56	72	128	0.00008
Lobosphaera incisa	312850	S	257	59	316	0.00020
Myrmecia israelensis	3171	S	130	57	187	0.00012
Trebouxia lynnae	1825957	S	111	15	126	0.00008
Parietochloris pseudoalveolaris	3102	S	55	45	100	0.00006
Symbiochloris handae	1853882	S	47	1	48	0.00003
Botryococcus braunii	38881	S	144	26	170	0.00011
Coccomyxa subellipsoidea	248742	S	64	11	75	0.00005
Choricystis parasitica	41300	S	139	34	173	0.00011
Xylochloris irregularis	480381	S	66	12	78	0.00005
Koliella corcontica	155904	S	145	79	224	0.00014
Koliella longiseta	33092	S	60	60	120	0.00008
Edaphochlorella mirabilis	3083	S	179	182	361	0.00023
Stichococcus bacillaris	37433	S	31	5	36	0.00002
Jaagichlorella hainangensis	445995	S	65	0	65	0.00004
Jaagichlorella roystonensis	1052852	S	57	0	57	0.00004
Watanabea reniformis	191674	S	37	6	43	0.00003
Microthamnion kuetzingianum	34148	S	70	21	91	0.00006
Fusochloris perforata	106203	S	55	16	71	0.00005
Trebouxiophyceae sp. MX-AZ01	1208065	S	102	9	111	0.00007
Scherffelia dubia	3190	S	114	36	150	0.00010
Micromonas commoda	296587	S	6140	599	6739	0.00436
Micromonas pusilla	38833	S	4451	254	4705	0.00305
Ostreococcus sp. 'lucimarinus'	242159	S	1082	153	1235	0.00080
Ostreococcus tauri	70448	S	1079	227	1306	0.00085
Bathycoccus prasinos	41875	S	549	49	598	0.00039
Monomastix sp. OKE-1	141716	S	156	18	174	0.00011
Microrhizoidea pickettheapsiorum	2604950	S	20	5	25	0.00002
Tupiella akineta	160070	S	9970	1060	11030	0.00714
Hazenia capsulata	2202518	S	316	54	370	0.00024
Sarcinofilum mucosum	141643	S	264	32	296	0.00019
Capsosiphon fulvescens	205396	S	89	31	120	0.00008
Gloeotilopsis sterilis	160069	S	76	314	390	0.00025
Ulva rigida	75689	S	21	72	93	0.00006
Ulva fenestrata	83795	S	20	146	166	0.00011
Ulva torta	932731	S	15	77	92	0.00006
Pseudoneochloris marina	44573	S	99	63	162	0.00010
Blidingia minima	63414	S	39	1	40	0.00003
Neodangemannia microcystis	173495	S	89	9	98	0.00006
Bryopsis sp. HV04063	1979421	S	113	31	144	0.00009
Bryopsis hypnoides	222885	S	56	17	73	0.00005
Bryopsis plumosa	3130	S	36	11	47	0.00003
Lambia antarctica	101717	S	129	28	157	0.00010
Codium fragile	3133	S	122	0	122	0.00008
Codium arabicum	221038	S	32	4	36	0.00002
Codium simulans	589376	S	16	3	19	0.00001
Derbesia sp. WEST4838	1847751	S	30	2	32	0.00002
Pedobesia claviformis	2364088	S	26	3	29	0.00002
Caulerpa lentillifera	148947	S	62	4	66	0.00004
Caulerpa verticillata	177082	S	60	5	65	0.00004
Caulerpa manorensis	717648	S	40	26	66	0.00004
Caulerpa racemosa	76317	S	28	11	39	0.00003
Caulerpa cliftonii	1004391	S	22	1	23	0.00001
Caulerpa ashmeadii	177078	S	17	2	19	0.00001
Boodleopsis pusilla	381415	S	40	6	46	0.00003
Boodleopsis sp. H.0758	2320802	S	25	4	29	0.00002
Rhipilia penicilloides	1979422	S	24	3	27	0.00002
Tydemania expeditionis	325645	S	27	5	32	0.00002
Chlorodesmis fastigiata	189431	S	23	8	31	0.00002
Glaukea argentea	2894057	S	14	3	17	0.00001
Callipsygma wilsonis	2320807	S	35	5	40	0.00003
Rhipiliopsis peltata	2320810	S	15	3	18	0.00001
Pseudocodium devriesii	453070	S	15	5	20	0.00001
Ostreobium quekettii	121088	S	90	2	92	0.00006
Oltmannsiellopsis viridis	51324	S	175	57	232	0.00015
Chloropicon roscoffensis	1461544	S	114	79	193	0.00012
Chloropicon sieburthii	1764286	S	52	39	91	0.00006
Chloropicon mariensis	1606511	S	50	31	81	0.00005
Chloropicon laureae	464258	S	38	24	62	0.00004
Chloropicon maureeniae	1461542	S	30	11	41	0.00003
Chloropicon primus	1764295	S	26	7	33	0.00002
Chloroparvula pacifica	1883388	S	34	43	77	0.00005
Chloroparvula japonica	1411623	S	32	20	52	0.00003
Cymbomonas tetramitiformis	36881	S	188	98	286	0.00019
Pyramimonas parkeae	36894	S	163	129	292	0.00019
Pedinomonas minor	3159	S	140	144	284	0.00018
Pedinomonas tuberculata	160064	S	86	56	142	0.00009
Picocystis salinarum	88271	S	149	92	241	0.00016
Nephroselmis olivacea	31312	S	93	22	115	0.00007
Nephroselmis astigmatica	259378	S	25	15	40	0.00003
Nephroselmis pyriformis	156128	S	15	12	27	0.00002
Pycnococcus provasolii	41880	S	113	17	130	0.00008
Palmophyllum crassum	1615899	S	41	9	50	0.00003
Prasinoderma coloniale	156133	S	261	70	331	0.00021
Cyanidioschyzon merolae	45157	S	748	1	749	0.00048
